,variable,importance,correlation,unbalance,statistical_parity,equalized_odds,average_odds
0,age,0.09276595744680849,0.35272002697567056,1.6209308582189936,0.31721467756839905,-0.6362500229118138,-0.1091109005626324
1,sex,0.025021276595744647,-0.24418347078155808,0.7422284317149841,-0.23755419038030862,0.4838122760132624,0.05355345072014128
