,variable,importance,correlation,unbalance,statistical_parity,equalized_odds
0,age,0.0912340425531915,0.3527387234207388,,-0.003105590062111801,0.004545454545454545
1,sex,0.02468085106382978,-0.2442300173914862,1.4364303178484106,0.0024449877750611247,-0.0032948929159802307
