,Statistical Parity,Equal Opportunity,Average Odds
0,0.10966194088155105,0.10329742388288754,0.16645367365335664
1,0.09467925049431315,0.08571794578683777,0.15256650825569756
2,0.10251729484686516,0.10035666340678617,0.15374659157164547
3,0.10735873887347536,0.10232835089925413,0.15686254683724152
4,0.10742117204396924,0.09934667392100145,0.15733007004902633
