,Statistical Parity,Equal Opportunity,Average Odds
0,0.05825533216472771,0.11923466905517578,0.17922340347557128
1,0.07189505732683829,0.14089865394819617,0.22539244435517564
2,0.0636912301175994,0.11138385409193023,0.1788728218118232
3,0.05516936673878308,0.12720050518111256,0.16736443497686795
4,0.05746671414861143,0.10912884533135478,0.17177403483255527
