,Statistical Parity,Equal Opportunity,Average Odds
0,0.19693979149032417,0.18465109563625962,0.3608564522777234
1,0.2004747881337809,0.18549314703765762,0.3758064126653685
2,0.1735166265658853,0.16596540715717562,0.3433978274769619
3,0.19735247125300745,0.1819164416620774,0.3625108958476681
4,0.16711134385814874,0.16418895898158173,0.3468076077556482
