,Statistical Parity,Equal Opportunity,Average Odds
0,-0.03698544269810511,-0.07975431257135113,0.18845654157237945
1,-0.00016081978423465593,-0.042886439563345924,0.12317867078817635
2,-0.06107141349001877,0.008823892785416731,0.15636443295108204
3,0.01595199096540101,-0.05509010631684785,0.04431642986113937
4,0.01881007701614601,-0.04240663519617871,0.1620003943390983
