,Statistical Parity,Equal Opportunity,Average Odds
0,0.8707393593186962,0.703600313142444,0.7857840061680504
1,0.8108260876726201,0.6466302873157952,0.7787063618815101
2,0.8209153934851181,0.6792825634162374,0.7039732711522075
3,0.8820739567398252,0.7788850029925358,0.7907870073621428
4,0.7723529903023771,0.6924457848218724,0.7584264764382181
