,Statistical Parity,Equal Opportunity,Average Odds
0,0.5168130052243132,0.15505749580996941,0.4989454377300053
1,0.5430867073258044,0.057564645120322444,0.5358929048890346
2,0.4054811745103274,0.13927467782643588,0.41225191752285195
3,0.5019548271935581,0.09772498336144275,0.4158282376546948
4,0.3856193075260139,0.2955959007878274,0.32759245921384883
