,variable,importance,correlation,unbalance,statistical_parity,equalized_odds
0,51,0.0,-0.15018785229652762,1.0526315789473684,0.3157894736842105,-0.7159090909090909
1,58,0.0,-0.15018785229652762,1.0526315789473684,0.3157894736842105,-0.7976190476190477
2,84,0.0,0.35043832202523123,0.8771929824561404,-0.736842105263158,-0.6547619047619048
3,109,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7159090909090909
4,120,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
5,134,0.0,-0.15018785229652762,1.0526315789473684,0.3157894736842105,-0.7976190476190477
6,140,0.0,0.35043832202523123,0.8771929824561404,-0.736842105263158,-0.6547619047619048
7,161,0.0,-0.1501878522965276,1.0526315789473684,0.3157894736842105,-0.7159090909090909
8,174,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
9,181,0.0,0.35043832202523123,0.8771929824561404,-0.736842105263158,-0.6547619047619048
10,212,0.0,-0.15018785229652762,1.0526315789473684,0.3157894736842105,-0.7159090909090909
11,242,0.0,0.3504383220252313,0.8771929824561404,-0.736842105263158,-0.6547619047619048
12,244,0.0,-0.15018785229652767,1.0526315789473684,0.3157894736842105,-0.7159090909090909
13,245,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
14,340,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
15,356,0.0,0.3504383220252312,0.8771929824561404,-0.736842105263158,-0.625
16,377,0.0,-0.1501878522965277,1.0526315789473684,0.3157894736842105,-0.7976190476190477
17,389,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
18,407,0.0,-0.1501878522965276,1.0526315789473684,0.3157894736842105,-0.7976190476190477
19,458,0.0,-0.15018785229652762,1.0526315789473684,0.3157894736842105,-0.7976190476190477
20,519,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
21,521,0.0,-0.15018785229652762,1.0526315789473684,0.3157894736842105,-0.7976190476190477
22,530,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
23,546,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7159090909090909
24,565,0.0,-0.15018785229652762,1.0526315789473684,0.3157894736842105,-0.7159090909090909
25,581,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
26,582,0.0,-0.15018785229652767,1.0526315789473684,0.3157894736842105,-0.7976190476190477
27,586,0.0,-0.15018785229652767,1.0526315789473684,0.3157894736842105,-0.7159090909090909
28,594,0.0,0.3504383220252312,0.8771929824561404,-0.736842105263158,0.3452380952380953
29,617,0.0,-0.15018785229652773,1.0526315789473684,0.3157894736842105,-0.7159090909090909
30,618,0.0,-0.15018785229652767,1.0526315789473684,0.3157894736842105,-0.7976190476190477
31,632,0.0,-0.15018785229652767,1.0526315789473684,0.3157894736842105,-0.7159090909090909
32,640,0.0,0.35043832202523123,0.8771929824561404,-0.736842105263158,-0.625
33,676,0.0,0.3504383220252312,0.8771929824561404,-0.736842105263158,-0.6547619047619048
34,695,0.0,-0.15018785229652767,1.0526315789473684,0.3157894736842105,-0.7976190476190477
35,725,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
36,768,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
37,792,0.0,0.3504383220252312,0.8771929824561404,-0.736842105263158,-0.6547619047619048
38,858,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7159090909090909
39,863,0.0,-0.15018785229652762,1.0526315789473684,0.3157894736842105,-0.7159090909090909
40,914,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
41,934,0.0,-0.1501878522965277,1.0526315789473684,0.3157894736842105,-0.7976190476190477
42,937,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
43,977,0.0,-0.15018785229652767,1.0526315789473684,0.3157894736842105,-0.7976190476190477
44,995,0.0,-0.15018785229652767,1.0526315789473684,0.3157894736842105,-0.7976190476190477
45,1007,0.0,-0.15018785229652762,1.0526315789473684,0.3157894736842105,-0.7976190476190477
46,1029,0.0,-0.1501878522965277,1.0526315789473684,0.3157894736842105,-0.7976190476190477
47,1040,0.0,-0.15018785229652762,1.0526315789473684,0.3157894736842105,-0.7159090909090909
48,1048,0.0,-0.15018785229652762,1.0526315789473684,0.3157894736842105,-0.7976190476190477
49,1061,0.0,-0.15018785229652762,1.0526315789473684,0.3157894736842105,-0.7159090909090909
50,1098,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
51,1135,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
52,1151,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7159090909090909
53,1156,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7159090909090909
54,1223,0.0,-0.15018785229652767,1.0526315789473684,0.3157894736842105,-0.7159090909090909
55,1227,0.0,-0.15018785229652762,1.0526315789473684,0.3157894736842105,-0.7976190476190477
56,1245,0.0,-0.15018785229652762,1.0526315789473684,0.3157894736842105,-0.7976190476190477
57,1258,0.0,-0.15018785229652767,1.0526315789473684,0.3157894736842105,-0.7159090909090909
58,1265,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
59,1280,0.0,-0.1501878522965277,1.0526315789473684,0.3157894736842105,-0.7976190476190477
60,1292,0.0,-0.15018785229652767,1.0526315789473684,0.3157894736842105,-0.7159090909090909
61,1346,0.0,-0.15018785229652773,1.0526315789473684,0.3157894736842105,-0.7159090909090909
62,1350,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
63,1367,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7159090909090909
64,1372,0.0,-0.15018785229652767,1.0526315789473684,0.3157894736842105,-0.7159090909090909
65,1391,0.0,-0.15018785229652767,1.0526315789473684,0.3157894736842105,-0.7159090909090909
66,1426,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
67,1443,0.0,-0.15018785229652767,1.0526315789473684,0.3157894736842105,-0.7976190476190477
68,1480,0.0,0.3504383220252311,0.8771929824561404,-0.736842105263158,0.3452380952380953
69,1489,0.0,-0.1501878522965277,1.0526315789473684,0.3157894736842105,-0.7159090909090909
70,1496,0.0,-0.1501878522965277,1.0526315789473684,0.3157894736842105,-0.7976190476190477
71,1553,0.0,-0.15018785229652767,1.0526315789473684,0.3157894736842105,-0.7159090909090909
72,1556,0.0,-0.15018785229652767,1.0526315789473684,0.3157894736842105,-0.7976190476190477
73,1595,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
74,1600,0.0,0.3504383220252312,0.8771929824561404,-0.736842105263158,0.3452380952380953
75,1662,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
76,1685,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7159090909090909
77,1689,0.0,-0.15018785229652762,1.0526315789473684,0.3157894736842105,-0.7976190476190477
78,1739,0.0,-0.15018785229652762,1.0526315789473684,0.3157894736842105,-0.7976190476190477
79,1827,0.0,0.3504383220252312,0.8771929824561404,-0.736842105263158,0.3452380952380953
80,1835,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
81,1843,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7159090909090909
82,1921,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
83,1967,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7159090909090909
84,2002,0.0,-0.15018785229652762,1.0526315789473684,0.3157894736842105,-0.7159090909090909
85,2030,0.0,-0.15018785229652762,1.0526315789473684,0.3157894736842105,-0.7159090909090909
86,2099,0.0,-0.15018785229652767,1.0526315789473684,0.3157894736842105,-0.7159090909090909
87,2108,0.0,-0.15018785229652762,1.0526315789473684,0.3157894736842105,-0.7976190476190477
88,2110,0.0,-0.15018785229652767,1.0526315789473684,0.3157894736842105,-0.7976190476190477
89,2123,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
90,2171,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7159090909090909
91,2177,0.0,-0.15018785229652762,1.0526315789473684,0.3157894736842105,-0.7159090909090909
92,2210,0.0,0.3504383220252313,0.8771929824561404,-0.736842105263158,-0.6547619047619048
93,2263,0.0,-0.15018785229652767,1.0526315789473684,0.3157894736842105,-0.7159090909090909
94,2290,0.0,0.35043832202523123,0.8771929824561404,-0.736842105263158,0.3452380952380953
95,2314,0.0,0.35043832202523123,0.8771929824561404,-0.736842105263158,-0.6547619047619048
96,2318,0.0,-0.15018785229652762,1.0526315789473684,0.3157894736842105,-0.7976190476190477
97,2373,0.0,-0.15018785229652767,1.0526315789473684,0.3157894736842105,-0.7159090909090909
98,2378,0.0,-0.15018785229652762,1.0526315789473684,0.3157894736842105,-0.7976190476190477
99,2395,0.0,-0.15018785229652762,1.0526315789473684,0.3157894736842105,-0.7976190476190477
100,2398,0.0,-0.15018785229652762,1.0526315789473684,0.3157894736842105,-0.7976190476190477
101,2421,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
102,2436,0.0,0.3504383220252312,0.8771929824561404,-0.736842105263158,0.3452380952380953
103,2485,0.0,0.35043832202523134,0.8771929824561404,-0.736842105263158,-0.6547619047619048
104,2500,0.0,-0.15018785229652767,1.0526315789473684,0.3157894736842105,-0.7159090909090909
105,2536,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7159090909090909
106,2546,0.0,0.3504383220252311,0.8771929824561404,-0.736842105263158,0.3452380952380953
107,2547,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
108,2568,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
109,2596,0.0,-0.15018785229652767,1.0526315789473684,0.3157894736842105,-0.7159090909090909
110,2617,0.0,-0.15018785229652765,1.0526315789473684,0.3157894736842105,-0.7976190476190477
