File,Unbalance,Noise
adult.csv,0.5149321266968325,0.1542332824647455
compas.csv,0.0890222150154045,0.2694242468605634
student.csv,0.4108761329305136,0.0156511586923957
placement.csv,0.3767441860465117,0.1148959583833533
obesity_proc.csv,0.009228187919463,0.2776229403852118
german.csv,0.3999999999999999,0.2506591138165221
ricci.csv,0.6440677966101696,0.0
health.csv,0.006608811390727,0.0078258366347795
