variable,data,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,skew_min,skew_max,skew_mean,skew_std,class_entropy
age between 40 and 50,adult,-0.1948091113735703,-0.0702292985271998,0.2559360639007677,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5135766047641,969.920296055178,-3.085847847200726,55.62373594069352,14.207213937607468,17.920847605980754,6.652863029353348
age between 50 and 60,adult,-0.179019422043456,-0.1059896230228413,0.1736933000367763,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5135766047641,969.920296055178,-3.085847847200726,55.62373594069352,14.207213937607468,17.920847605980754,6.652863029353348
age between 60 and 70,adult,0.0254608476445564,-0.0076040897896229,-0.0976558678499401,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5135766047641,969.920296055178,-3.085847847200726,55.62373594069352,14.207213937607468,17.920847605980754,6.652863029353348
age>70,adult,0.1021783962705578,0.0252730938310544,-0.225689667958071,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5135766047641,969.920296055178,-3.085847847200726,55.62373594069352,14.207213937607468,17.920847605980754,6.652863029353348
hour<10,adult,0.1829240340537,0.0660117878192534,-0.6369437648880734,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5135766047641,969.920296055178,-3.085847847200726,55.62373594069352,14.207213937607468,17.920847605980754,6.652863029353348
hours between 10 and 20,adult,0.1943865432158611,0.1091182316156866,-0.4631062462429134,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5135766047641,969.920296055178,-3.085847847200726,55.62373594069352,14.207213937607468,17.920847605980754,6.652863029353348
hours between 20 and 30,adult,0.1898751733703189,0.1209893666204345,-0.3835966391366999,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5135766047641,969.920296055178,-3.085847847200726,55.62373594069352,14.207213937607468,17.920847605980754,6.652863029353348
hours between 30 and 40,adult,0.1612835873632815,0.1159115365465847,-0.1615981529879326,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5135766047641,969.920296055178,-3.085847847200726,55.62373594069352,14.207213937607468,17.920847605980754,6.652863029353348
hour between 40 and 50,adult,0.0373125720876585,-0.0204873125720876,-0.1237311325664894,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5135766047641,969.920296055178,-3.085847847200726,55.62373594069352,14.207213937607468,17.920847605980754,6.652863029353348
hour>70,adult,-0.2985661268556005,-0.1223346828609985,0.3615437571056706,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2504848093083387,0.7495151906916613,0.5,0.2495151906916612,2,0,0,0.0,0.0,0,-1.977041106013629,3094.0,521.5135766047641,969.920296055178,-3.085847847200726,55.62373594069352,14.207213937607468,17.920847605980754,6.652863029353348
race,adult,-0.1402322024471635,-0.0437268261030775,0.3200249403562339,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
sex,adult,-0.1828402366863905,-0.0971030571992109,0.2906694626375184,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 10th,adult,0.1892069286253312,0.0910373633316368,-0.6415244000593829,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 11th,adult,0.1917955501596132,0.0838535484864684,-0.6451295383034187,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 12th,adult,0.1967858314201377,0.0966655734120477,-0.6492075587611571,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 1st-4th,adult,0.1953125,0.1630859375,-0.6461967923932932,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 5th-6th,adult,0.1962066710268149,0.1638325703073904,-0.6466704807170415,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 7th-8th,adult,0.1973684210526315,0.1271076998050682,-0.6487716240322914,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 9th,adult,0.1966568338249754,0.1406248809006577,-0.6476505559914887,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Assoc-acdm,adult,-0.0315658973869921,-0.0435342361243562,0.047225714868589,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Assoc-voc,adult,-0.0605972075131772,-0.0413711670257702,0.0802564098083844,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Bachelors,adult,-0.3550678374322231,-0.1031979207010069,0.4952315679365852,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Doctorate,adult,-0.6130107878391632,-0.0674076495586792,0.8081956252925135,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 HS-grad,adult,0.2104970723348041,-0.0024459812344055,-0.596451459830715,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Masters,adult,-0.3355614718119012,-0.0590957670140082,0.3874221015681882,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Preschool,adult,0.1943634596695821,0.1622934888241011,-0.6456955215991822,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Prof-school,adult,-0.5376827485380117,-0.1179093567251462,0.6867793342477853,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Some-college,adult,0.0676056338028169,0.0510977630488814,-0.0410528974576484,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Divorced,adult,0.2086063969080628,0.0852042556237132,-0.5411992145033607,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Married-AF-spouse,adult,-0.8063368897510508,0.1619786614936954,0.3551270300858902,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Married-civ-spouse,adult,-0.3954623736051242,-0.2075486108313526,0.7537096074278424,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Married-spouse-absent,adult,0.1458087753765553,0.0880648330058939,-0.2477870796443453,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Never-married,adult,0.2790686211975367,0.1590230824838314,-0.6825545819687142,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Separated,adult,0.1780567375886524,0.1121418439716311,-0.3654483359448579,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Widowed,adult,0.1994680851063829,0.0828333745670459,-0.6536337802372382,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 ?,adult,0.1517579588967072,0.0758712321497397,-0.3576859284443512,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Adm-clerical,adult,0.128595508066486,0.0390598948118461,-0.2903917128827281,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Craft-repair,adult,0.1313123085945136,-0.012001983739131,-0.407753434424364,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Exec-managerial,adult,-0.4045792229935453,-0.1146023626842041,0.5702974604129016,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Farming-fishing,adult,0.1815092816535204,0.0806016100923315,-0.5327553340834319,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Handlers-cleaners,adult,0.2026342451874366,0.0513517837146055,-0.6614201781587284,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Machine-op-inspct,adult,0.1830718661287912,0.0508180188256387,-0.5282259962939693,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Other-service,adult,0.2130714733423236,0.1289483181067067,-0.6645264035991876,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Priv-house-serv,adult,0.1945525291828793,0.1624513618677042,-0.6457952640396267,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Prof-specialty,adult,-0.3130538595900838,-0.0797477685367691,0.4117166665445741,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Protective-serv,adult,-0.0787646943847206,-0.0768268505849831,-0.0188412466641222,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Sales,adult,-0.0991417655256107,-0.039826399066175,0.1430298697724906,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Tech-support,adult,-0.1199532398129592,-0.0186773547094188,0.154711416544878,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Transport-moving,adult,0.161766304347826,-0.0189945652173914,-0.5303602626286689,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Husband,adult,-0.3538416650540941,-0.1776414262065957,0.5473844720435576,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Not-in-family,adult,0.2397585640637313,0.0793416864414614,-0.6126619196065523,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Other-relative,adult,0.1758807992079783,0.1193039994801401,-0.3875584098970083,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Own-child,adult,0.2284843869002285,0.1807142252686807,-0.6676399744597094,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Unmarried,adult,0.2102925053721001,0.1066328991799324,-0.5901253950768534,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Wife,adult,-0.3137335216572505,-0.1943408662900188,0.389224520986368,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
 Canada,adult,-0.0370009737098344,0.0081142486205777,0.1217041616411164,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1.0,0.0,0.0332902391725921,-3.4024910429033755,30.038834951456312,3.402491042903376,0.2369101486748545,0.7630898513251454,0.5,0.2630898513251454,2,0,0,0.0,0.0,0,-1.9841434794463224,3093.9999999999995,415.4723877630871,819.1184636612966,-3.0540702603235665,55.62373594069352,12.705216895186624,15.987091995275994,6.597145701886652
