variable,data,correlation_true,mutual_info,unpriv_prob_pos,priv_prob_pos,unbalance,statistical_parity,equal_opportunity,average_odds,unpriv_prob_neg,priv_prob_neg,pos_prob,neg_prob,kurtosis_var,skew_var
57,arrhythmia,-0.031762485883067,0.0509656895459995,0.3863636363636363,0.0,1.0227272727272727,0.4090909090909091,0.4545454545454546,-0.4422657952069717,0.6136363636363636,1.0,0.3863636363636363,-0.3863636363636363,44.99999999999998,6.7082039324993685
61,arrhythmia,-0.031762485883067,0.0509656895459995,0.3863636363636363,0.0,1.0227272727272727,0.4090909090909091,-0.5681818181818182,-0.4422657952069717,0.6136363636363636,1.0,0.3863636363636363,-0.3863636363636363,44.99999999999998,6.7082039324993685
66,arrhythmia,-0.1482249341209794,0.0220502412031498,0.3636363636363636,1.0,0.9625668449197862,0.4090909090909091,-0.5681818181818182,-0.4553571428571428,0.6363636363636364,0.0,-0.6363636363636364,0.6363636363636364,45.00000000000002,6.708203932499375
70,arrhythmia,-0.0302921664315492,0.0973045646800478,0.3720930232558139,0.5,0.9849521203830368,-0.1046511627906977,0.4651162790697675,0.0706018518518518,0.627906976744186,0.5,-0.127906976744186,0.127906976744186,19.810708491076262,4.5750808226675534
82,arrhythmia,-0.0187696230473454,0.0410181681539915,0.3809523809523809,0.3333333333333333,1.008403361344538,0.4285714285714285,-0.238095238095238,-0.4663461538461538,0.6190476190476191,0.6666666666666667,0.0476190476190476,-0.0476190476190476,11.43331751305174,3.595369037175766
94,arrhythmia,0.2120451650208449,0.0887561240805451,0.3953488372093023,0.0,1.0465116279069766,0.4186046511627907,-0.0581395348837209,-0.4479638009049774,0.6046511627906976,1.0,0.3953488372093023,-0.3953488372093023,19.81070849107625,4.575080822667553
95,arrhythmia,-0.1482249341209794,0.0220502412031498,0.3636363636363636,1.0,0.9625668449197862,-0.6136363636363636,0.4545454545454546,0.0758928571428571,0.6363636363636364,0.0,-0.6363636363636364,0.6363636363636364,44.99999999999999,6.708203932499369
97,arrhythmia,-0.1482249341209794,0.0220502412031498,0.3636363636363636,1.0,0.9625668449197862,-0.6136363636363636,0.4545454545454546,0.0758928571428571,0.6363636363636364,0.0,-0.6363636363636364,0.6363636363636364,44.99999999999999,6.708203932499369
98,arrhythmia,0.2064561582399356,0.0757594174698005,0.3863636363636363,0.0,1.0227272727272727,0.4090909090909091,0.4545454545454546,-0.4422657952069717,0.6136363636363636,1.0,0.3863636363636363,-0.3863636363636363,44.99999999999998,6.7082039324993685
103,arrhythmia,0.1482249341209794,0.0427700870942678,0.3863636363636363,0.0,1.0227272727272727,0.4090909090909091,-0.5681818181818182,-0.4422657952069717,0.6136363636363636,1.0,0.3863636363636363,-0.3863636363636363,44.99999999999998,6.7082039324993685
105,arrhythmia,-0.0189326040197182,0.0954134716646777,0.3953488372093023,0.0,1.0465116279069766,0.4186046511627907,-0.0581395348837209,-0.4479638009049774,0.6046511627906976,1.0,0.3953488372093023,-0.3953488372093023,19.81070849107625,4.575080822667553
106,arrhythmia,0.1482249341209794,0.0427700870942678,0.3863636363636363,0.0,1.0227272727272727,0.4090909090909091,0.4545454545454546,-0.4422657952069717,0.6136363636363636,1.0,0.3863636363636363,-0.3863636363636363,44.99999999999998,6.7082039324993685
110,arrhythmia,-0.031762485883067,0.0509656895459995,0.3863636363636363,0.0,1.0227272727272727,0.4090909090909091,-0.5681818181818182,-0.4422657952069717,0.6136363636363636,1.0,0.3863636363636363,-0.3863636363636363,44.99999999999998,6.7082039324993685
117,arrhythmia,-0.0740340338240848,0.0866027462998615,0.3902439024390244,0.25,1.0329985652797704,-0.1097560975609756,0.2134146341463414,0.2454166666666666,0.6097560975609756,0.75,0.1402439024390244,-0.1402439024390244,7.259946519730986,2.9898124057511035
121,arrhythmia,-0.031762485883067,0.0509656895459995,0.3863636363636363,0.0,1.0227272727272727,0.4090909090909091,-0.5681818181818182,-0.4422657952069717,0.6136363636363636,1.0,0.3863636363636363,-0.3863636363636363,44.99999999999998,6.7082039324993685
127,arrhythmia,0.1482249341209794,0.0427700870942678,0.3863636363636363,0.0,1.0227272727272727,0.4090909090909091,0.4545454545454546,-0.4422657952069717,0.6136363636363636,1.0,0.3863636363636363,-0.3863636363636363,44.99999999999999,6.708203932499372
134,arrhythmia,0.0052937476471778,0.0757594174698005,0.3863636363636363,0.0,1.0227272727272727,0.4090909090909091,0.4545454545454546,-0.4422657952069717,0.6136363636363636,1.0,0.3863636363636363,-0.3863636363636363,44.99999999999998,6.7082039324993685
142,arrhythmia,0.1058749529435567,0.1065659588280203,0.3863636363636363,0.0,1.0227272727272727,0.4090909090909091,0.4545454545454546,-0.4422657952069717,0.6136363636363636,1.0,0.3863636363636363,-0.3863636363636363,44.99999999999998,6.7082039324993685
146,arrhythmia,0.0052937476471778,0.0757594174698005,0.3863636363636363,0.0,1.0227272727272727,0.4090909090909091,0.4545454545454546,-0.4422657952069717,0.6136363636363636,1.0,0.3863636363636363,-0.3863636363636363,44.99999999999998,6.7082039324993685
203,arrhythmia,-0.1482249341209794,0.0220502412031498,0.3636363636363636,1.0,0.9625668449197862,0.4090909090909091,-0.5681818181818182,-0.4553571428571428,0.6363636363636364,0.0,-0.6363636363636364,0.6363636363636364,44.99999999999993,6.708203932499366
234,arrhythmia,-0.1482249341209794,0.0427700870942678,0.3863636363636363,0.0,1.0227272727272727,0.4090909090909091,-0.5681818181818182,-0.4422657952069717,0.6136363636363636,1.0,0.3863636363636363,-0.3863636363636363,45.000000000000014,-6.7082039324993685
254,arrhythmia,-0.1482249341209794,0.0427700870942678,0.3863636363636363,0.0,1.0227272727272727,0.4090909090909091,0.4545454545454546,-0.4422657952069717,0.6136363636363636,1.0,0.3863636363636363,-0.3863636363636363,45.00000000000004,-6.70820393249937
age,bank,0.0169389454733833,0.0001358907086194,0.1477966101694915,0.1818181818181818,0.9925811991338758,0.0,-0.0340215716486902,0.0,0.8522033898305085,0.8181818181818181,-0.0340215716486902,0.0340215716486903,25.87592030774762,5.27815757181156
default,bank,-0.0075762058117734,5.288811028058334e-05,0.1489501312335958,0.0,1.0003280839895017,0.0,0.1489501312335958,0.0,0.8510498687664042,1.0,0.1489501312335958,-0.1489501312335958,3049.0000000000005,55.21775076911408
housing,bank,0.0356057264819597,0.0006378487914068,0.1347569955817378,0.1602602010644589,0.9050089857460764,0.0,-0.0255032054827211,0.0,0.8652430044182622,0.8397397989355411,-0.025503205482721,0.0255032054827211,-1.9529452635203868,-0.2198549681690181
y,bank,-0.0128182258381828,8.375210355737739e-05,0.1506591337099811,0.1370558375634517,1.0118055037042566,0.0,0.0136032961465294,0.0,0.8493408662900188,0.8629441624365483,0.0136032961465293,-0.0136032961465294,2.893688268742831,2.211739264902214
job_admin.,bank,0.0493694354177157,0.0011857605832722,0.1377245508982036,0.1765375854214123,0.9249386689176712,0.0,-0.0388130345232087,0.0,0.8622754491017964,0.8234624145785877,-0.0388130345232086,0.0388130345232087,-1.1227861048473402,0.9369902989805288
job_blue-collar,bank,0.0068070713263536,2.300325173384965e-05,0.1477455716586151,0.1539823008849557,0.9922384316896862,0.0,-0.0062367292263406,0.0,0.8522544283413849,0.8460176991150442,-0.0062367292263406,0.0062367292263406,0.6269106942699647,1.6206479879324307
job_entrepreneur,bank,0.0116052754615545,6.504656373738232e-05,0.1480723302627089,0.1694915254237288,0.9944328964118936,0.0,-0.0214191951610198,0.0,0.8519276697372911,0.8305084745762712,-0.0214191951610198,0.0214191951610198,20.91549275447328,4.785579756570617
job_housemaid,bank,0.0040392139386163,8.029580146715065e-06,0.1486713757147662,0.1578947368421052,0.998456001220974,0.0,-0.0092233611273391,0.0,0.8513286242852338,0.8421052631578947,-0.009223361127339,0.0092233611273391,35.20365500595101,6.097586694449876
job_management,bank,-0.0250831959752024,0.0003329673934596,0.1514935988620199,0.1181434599156118,1.017409654031495,0.0,0.0333501389464081,0.0,0.8485064011379801,0.8818565400843882,0.033350138946408,-0.033350138946408,7.964282253142324,3.155797599564517
job_retired,bank,-0.0193025061497924,0.0001994589473492,0.1502555366269165,0.1140350877192982,1.0090950025891376,0.0,0.0362204489076182,0.0,0.8497444633730835,0.8859649122807017,0.0362204489076182,-0.0362204489076182,21.822192206316032,4.879331747913338
job_self-employed,bank,-0.0306925961097706,0.0005384156982873,0.1508285424416638,0.0869565217391304,1.0129432288648306,0.0,0.0638720207025334,0.0,0.8491714575583361,0.9130434782608696,0.0638720207025334,-0.0638720207025335,28.22064145041149,5.4956465014475695
job_services,bank,-0.0076154032892173,2.942997993100882e-05,0.1497480201583873,0.1402214022140221,1.0056865935306674,0.0,0.0095266179443651,0.0,0.8502519798416126,0.8597785977859779,0.0095266179443652,-0.0095266179443652,6.3608682024967855,2.8907950814418166
job_student,bank,0.0378553051663538,0.0006272353929084,0.1468812877263581,0.2388059701492537,0.9864340226380308,0.0,-0.0919246824228956,0.0,0.8531187122736419,0.7611940298507462,-0.0919246824228955,0.0919246824228956,40.598444134088496,6.524707954907128
job_technician,bank,-0.044505829444363,0.0010450218561555,0.1563753007217321,0.1153153153153153,1.050194475551897,0.0,0.0410599854064167,0.0,0.8436246992782679,0.8846846846846846,0.0410599854064168,-0.0410599854064167,0.719374135702544,1.6489095458994416
job_unemployed,bank,0.0099487932566783,4.765626293303654e-05,0.148335015136226,0.1710526315789473,0.9961970509919672,0.0,-0.0227176164427213,0.0,0.851664984863774,0.8289473684210527,-0.0227176164427213,0.0227176164427213,35.203655005951006,6.097586694449876
marital_divorced,bank,-0.0024965609030921,3.129484775377112e-06,0.1492098493201029,0.1463414634146341,1.0020723140462418,0.0,0.0028683859054687,0.0,0.8507901506798972,0.8536585365853658,0.0028683859054687,-0.0028683859054686,4.425496798805787,2.5342837867346955
marital_married,bank,0.0114137134225016,6.529159260104667e-05,0.1441788743253662,0.1523972602739726,0.9682849951939242,0.0,-0.0082183859486063,0.0,0.8558211256746338,0.8476027397260274,-0.0082183859486063,0.0082183859486063,-1.9100572531825828,-0.301986895164522
marital_single,bank,-0.0104577955308641,5.498500192460676e-05,0.1514423076923076,0.1434468524251806,1.0170651897661809,0.0,0.007995455267127,0.0,0.8485576923076923,0.8565531475748194,0.007995455267127,-0.007995455267127,-1.3878995211405083,0.7829503854064002
education_basic.4y,bank,-0.0078398777535932,3.1259364037798665e-05,0.1496984746363958,0.1391304347826087,1.0053538527893633,0.0,0.0105680398537871,0.0,0.8503015253636041,0.8608695652173913,0.0105680398537871,-0.0105680398537871,8.35377107775849,3.2168760976612725
education_basic.6y,bank,0.0196185568160453,0.0001821884211955,0.1474512487170715,0.1825396825396825,0.990261800304738,0.0,-0.035088433822611,0.0,0.8525487512829285,0.8174603174603174,-0.035088433822611,0.035088433822611,19.275080655157705,4.611121071960407
education_basic.9y,bank,0.0012674694439891,8.018896163197731e-07,0.1487159831353008,0.15,0.998755578369014,0.0,-0.0012840168646991,0.0,0.8512840168646991,0.85,-0.0012840168646991,0.0012840168646991,2.103607743565154,2.0253958394235334
education_high.school,bank,-0.0012436043889223,7.739820840763079e-07,0.1491615180935569,0.1481481481481481,1.0017477283419716,0.0,0.0010133699454087,0.0,0.8508384819064431,0.8518518518518519,0.0010133699454087,-0.0010133699454087,-0.759737842881631,1.113894492213913
education_illiterate,bank,-0.0107161310500612,0.0001057950533029,0.1489990154250082,0.0,1.0006563833278634,0.0,0.1489990154250081,0.0,0.8510009845749917,1.0,0.1489990154250082,-0.1489990154250082,1521.9973738204308,39.02561999046998
education_professional.course,bank,-0.0178195359275133,0.0001625853766621,0.1515854601701469,0.1339092872570194,1.0180265816272642,0.0,0.0176761729131275,0.0,0.848414539829853,0.8660907127429806,0.0176761729131275,-0.0176761729131275,1.7692213602672546,1.941149469973476
education_university.degree,bank,0.0104938078055477,5.479201119112931e-05,0.1462818003913894,0.154228855721393,0.9824079502056088,0.0,-0.0079470553300036,0.0,0.8537181996086105,0.845771144278607,-0.0079470553300035,0.0079470553300035,-1.4749365780574095,0.7252801812417841
contact_cellular,bank,0.0115184999068703,6.672306492608304e-05,0.1430010070493454,0.1517509727626459,0.9603746046111326,0.0,-0.0087499657133005,0.0,0.8569989929506545,0.8482490272373541,-0.0087499657133004,0.0087499657133004,-1.4469343913126242,-0.7443219464257032
contact_telephone,bank,-0.0115184999068703,6.672306492608304e-05,0.1517509727626459,0.1430010070493454,1.0191381408663158,0.0,0.0087499657133005,0.0,0.8482490272373541,0.8569989929506545,0.0087499657133004,-0.0087499657133004,-1.4469343913126242,0.7443219464257032
month_apr,bank,0.0312152643926695,0.0004564440376918,0.1459649122807017,0.1909547738693467,0.980279774325682,0.0,-0.044989861588645,0.0,0.8540350877192983,0.8090452261306533,-0.0449898615886449,0.0449898615886449,10.41046390932043,3.521879550128489
month_aug,bank,-0.0355710919479304,0.0006640274775807,0.1543545878693623,0.1194968553459119,1.036623652893581,0.0,0.0348577325234504,0.0,0.8456454121306376,0.8805031446540881,0.0348577325234504,-0.0348577325234504,1.5820527317382038,1.892357104263433
month_dec,bank,0.0429176343612013,0.0007145938630426,0.1477572559366754,0.3529411764705882,0.9923169016540166,0.0,-0.2051839205339127,0.0,0.8522427440633246,0.6470588235294117,-0.2051839205339128,0.2051839205339128,174.6467838798329,13.28654297564614
month_jul,bank,0.0117787269803447,6.846666825532921e-05,0.1469889064976228,0.1580952380952381,0.9871567751349162,0.0,-0.0111063315976152,0.0,0.8530110935023771,0.8419047619047619,-0.0111063315976152,0.0111063315976152,1.019260129270005,1.7374095582316915
month_jun,bank,0.0161848769953377,0.0001277143233042,0.1468634686346863,0.1651917404129793,0.9863143521303054,0.0,-0.0183282717782929,0.0,0.8531365313653136,0.8348082595870207,-0.0183282717782929,0.0183282717782929,4.127925962694855,2.474917911376469
month_mar,bank,0.0063113624851862,1.931076512351991e-05,0.1486171276241253,0.1666666666666666,0.9980916786915376,0.0,-0.0180495390425413,0.0,0.8513828723758747,0.8333333333333334,-0.0180495390425413,0.0180495390425413,58.6349053960831,7.784371785155547
month_may,bank,-0.0135431419211714,9.232838576922477e-05,0.1522693997071742,0.142,1.0226198231435557,0.0,0.0102693997071742,0.0,0.8477306002928258,0.858,0.0102693997071742,-0.0102693997071742,-1.4633885218535716,0.733192895849961
month_nov,bank,-0.0045968573083064,1.0648177975164376e-05,0.1494674990818949,0.1441717791411043,1.0038026535257658,0.0,0.0052957199407907,0.0,0.8505325009181051,0.8558282208588956,0.0052957199407906,-0.0052957199407905,4.48179508624086,2.545359634730584
month_oct,bank,0.0068114688066346,2.258385620745526e-05,0.1485215053763441,0.1643835616438356,0.9974494931552272,0.0,-0.0158620562674914,0.0,0.8514784946236559,0.8356164383561644,-0.0158620562674915,0.0158620562674914,36.85402858231062,6.231360566147455
month_sep,bank,-0.0129925959317442,9.111009962693706e-05,0.1494673768308921,0.1111111111111111,1.003801832505265,0.0,0.038356265719781,0.0,0.8505326231691078,0.8888888888888888,0.038356265719781,-0.038356265719781,62.87556396346067,8.051976216095332
day_of_week_fri,bank,0.0031303952347777,4.883408081246543e-06,0.1483715319662243,0.1512455516014235,0.9964422928744892,0.0,-0.0028740196351991,0.0,0.8516284680337756,0.8487544483985765,-0.0028740196351991,0.002874019635199,0.6542816394866482,1.6290650361341883
day_of_week_mon,bank,0.0165128663086966,0.0001342118772056,0.1459614596145961,0.160655737704918,0.9802565867068362,0.0,-0.0146942780903218,0.0,0.8540385403854038,0.839344262295082,-0.0146942780903218,0.0146942780903218,0.2508415315376351,1.5002257902461638
day_of_week_thu,bank,-0.0048347209645861,1.1738543315001349e-05,0.1498111624003357,0.1456456456456456,1.0061106479264836,0.0,0.0041655167546901,0.0,0.8501888375996642,0.8543543543543544,0.00416551675469,-0.0041655167546901,-0.140705696108601,1.3635934257020574
day_of_week_tue,bank,-0.0162206051598692,0.0001339425582679,0.1516492357200322,0.1367673179396092,1.0184548892299077,0.0,0.0148819177804229,0.0,0.8483507642799678,0.8632326820603908,0.0148819177804229,-0.014881917780423,0.6451234263774244,1.6262535737707766
day_of_week_wed,bank,0.0011529824919469,6.639782840628383e-07,0.1486880466472303,0.1496913580246913,0.9985679608533156,0.0,-0.001003311377461,0.0,0.8513119533527697,0.8503086419753086,-0.001003311377461,0.001003311377461,-0.0229359213862814,1.4060866096771745
poutcome_failure,bank,0.0420603641255925,0.0008325218920222,0.1435442101368849,0.1907514450867052,0.9640226799721632,0.0,-0.0472072349498202,0.0,0.8564557898631151,0.8092485549132948,-0.0472072349498202,0.0472072349498202,3.948584099989126,2.4384409866067136
poutcome_nonexistent,bank,-0.0338440352143223,0.0005499999448623,0.1776315789473684,0.1438488237562668,1.1929486436355203,0.0,0.0337827551911016,0.0,0.8223684210526316,0.8561511762437332,0.0337827551911015,-0.0337827551911015,1.867289529985222,-1.9662311935260104
poutcome_success,bank,-0.0068135470150504,2.375343765038257e-05,0.1493705341953045,0.1363636363636363,1.0031514510164834,0.0,0.0130068978316681,0.0,0.8506294658046955,0.8636363636363636,0.0130068978316681,-0.0130068978316681,22.794940578803097,4.977950240968056
age,bank,-0.0030009942556631,4.554974836572939e-06,0.1530165149983147,0.1463414634146341,1.0011745798924072,0.0,0.0066750515836806,0.0,0.8469834850016852,0.8536585365853658,0.0066750515836806,-0.0066750515836806,32.265418573824526,5.8518590558002295
housing,bank,0.0310424270940984,0.0004837741532164,0.1407142857142857,0.1631291691934505,0.9206820968730838,0.0,-0.0224148834791648,0.0,0.8592857142857143,0.8368708308065494,-0.0224148834791648,0.0224148834791648,-1.974412567601061,-0.1639603137608654
y,bank,-0.0408608997502525,0.0008901950523604,0.1585503963759909,0.115,1.037382314485829,0.0,0.0435503963759908,0.0,0.8414496036240091,0.885,0.0435503963759909,-0.0435503963759908,2.7800244095943767,2.185909713346184
job_admin.,bank,0.0202518654257934,0.0002027939593076,0.1481136469492315,0.164079822616408,0.9690955140519458,0.0,-0.0159661756671765,0.0,0.8518863530507685,0.835920177383592,-0.0159661756671765,0.0159661756671765,-1.1996119311443618,0.8950840118173929
job_blue-collar,bank,0.0060399720256274,1.8126541469376534e-05,0.1518072289156626,0.1574239713774597,0.9932623196649256,0.0,-0.0056167424617971,0.0,0.8481927710843373,0.8425760286225402,-0.0056167424617971,0.0056167424617971,0.6819658616647586,1.6375344132526877
job_entrepreneur,bank,-0.0068387714445864,2.3908478169729075e-05,0.1533219761499148,0.1403508771929824,1.003173187298477,0.0,0.0129710989569323,0.0,0.8466780238500852,0.8596491228070176,0.0129710989569323,-0.0129710989569323,21.82219220631602,4.879331747913336
job_housemaid,bank,-0.0042514802937047,9.200539513164184e-06,0.1530715005035246,0.1428571428571428,1.001534345569199,0.0,0.0102143576463817,0.0,0.8469284994964753,0.8571428571428572,0.0102143576463818,-0.0102143576463819,38.64595359643042,6.37342953997494
job_management,bank,0.0080070124391482,3.153877473975608e-05,0.1520198440822112,0.1629955947136563,0.9946534433619356,0.0,-0.0109757506314451,0.0,0.8479801559177889,0.8370044052863437,-0.0109757506314451,0.0109757506314451,8.5281033420374,3.2438418176950026
job_retired,bank,-0.0029874645591581,4.507863439577597e-06,0.1530369867662029,0.1470588235294117,1.0013085250003275,0.0,0.0059781632367911,0.0,0.8469630132337971,0.8529411764705882,0.0059781632367911,-0.0059781632367911,24.969664048740707,5.191655377169928
job_self-employed,bank,0.0034003340223457,5.724006256882519e-06,0.152582962709545,0.1587301587301587,0.9983378826210358,0.0,-0.0061471960206137,0.0,0.847417037290455,0.8412698412698413,-0.0061471960206137,0.0061471960206137,19.275080655157705,4.611121071960407
job_services,bank,-0.0319465175355259,0.0005427494963588,0.1566133720930232,0.1178451178451178,1.0247085225571415,0.0,0.0387682542479054,0.0,0.8433866279069767,0.8821548821548821,0.0387682542479054,-0.0387682542479054,5.3847082228149326,2.716832077657387
job_student,bank,-0.024044291868627,0.0003268275749577,0.1541038525963149,0.09375,1.0082889411291076,0.0,0.0603538525963148,0.0,0.8458961474036851,0.90625,0.0603538525963149,-0.0603538525963148,42.73407942335185,6.686258169552199
job_technician,bank,0.0040604679256023,8.207184380826238e-06,0.1521652761223679,0.1560150375939849,0.9956049933414156,0.0,-0.003849761471617,0.0,0.847834723877632,0.8439849624060151,-0.003849761471617,0.0038497614716169,0.946083707406081,1.7162352844111943
job_unemployed,bank,-0.0037937355748281,7.326637977716002e-06,0.1530237220180421,0.1428571428571428,1.0012217348347865,0.0,0.0101665791608992,0.0,0.8469762779819578,0.8571428571428572,0.0101665791608992,-0.0101665791608993,49.54832220666926,7.177452282726809
marital_divorced,bank,-0.0111494671481816,6.322287466142829e-05,0.1543348281016442,0.1420911528150134,1.0098001950255648,0.0,0.0122436752866308,0.0,0.8456651718983558,0.8579088471849866,0.0122436752866308,-0.0122436752866308,3.3210607400775234,2.3062703031144367
marital_married,bank,-0.0198553707081392,0.000196467530356,0.1610687022900763,0.1466359976998275,1.0538593847262718,0.0,0.0144327045902488,0.0,0.8389312977099237,0.8533640023001725,0.0144327045902488,-0.0144327045902488,-1.920393145203602,-0.2843711882180832
marital_single,bank,0.0292216428240141,0.0004207120362068,0.1458333333333333,0.1686232657417289,0.954175608011445,0.0,-0.0227899324083955,0.0,0.8541666666666666,0.8313767342582711,-0.0227899324083955,0.0227899324083955,-1.3025103320043556,0.8356700807477001
education_basic.4y,bank,-0.000289338928666,4.188408409683264e-08,0.1528662420382165,0.1524663677130044,1.0001913561685027,0.0,0.000399874325212,0.0,0.8471337579617835,0.8475336322869955,0.000399874325212,-0.000399874325212,8.767894785045783,3.2805706651952717
education_basic.6y,bank,-0.0183034852016834,0.0001765310719939,0.1543508287292817,0.1241830065359477,1.009904885827425,0.0,0.030167822193334,0.0,0.8456491712707183,0.8758169934640523,0.030167822193334,-0.030167822193334,15.007502514459611,4.122821695136741
education_basic.9y,bank,-0.0034728272334825,6.058141786793869e-06,0.1533460803059273,0.1497695852534562,1.003330898825692,0.0,0.0035764950524711,0.0,0.8466539196940727,0.8502304147465438,0.0035764950524711,-0.0035764950524711,2.1968793873971166,2.048277024325492
education_high.school,bank,0.0095278375857384,4.508297854055599e-05,0.1508355321020228,0.1587096774193548,0.98690458665036,0.0,-0.0078741453173319,0.0,0.8491644678979772,0.8412903225806452,-0.0078741453173319,0.0078741453173319,-0.7242171770883767,1.1297160287849162
education_illiterate,bank,-0.0133298859345173,0.0001632840009145,0.1529875246224556,0.0,1.0009848982271832,0.0,0.1529875246224556,0.0,0.8470124753775443,1.0,0.1529875246224556,-0.1529875246224556,1012.9967178687194,31.848583016385952
education_professional.course,bank,-0.0204355301707931,0.0002151907544825,0.1557067271352985,0.1339950372208436,1.01877641853117,0.0,0.0217116899144548,0.0,0.8442932728647015,0.8660049627791564,0.0217116899144549,-0.0217116899144549,2.724495202965969,2.1731793512772035
education_university.degree,bank,0.0178047039463135,0.0001573913057716,0.1481667503766951,0.161625708884688,0.969442965447518,0.0,-0.0134589585079929,0.0,0.8518332496233049,0.8383742911153119,-0.0134589585079929,0.0134589585079929,-1.5873909129058457,0.6431568791532544
contact_cellular,bank,-0.0085271292628489,3.6218561263956506e-05,0.1571709233791748,0.1506646971935007,1.0283565351568758,0.0,0.006506226185674,0.0,0.8428290766208252,0.8493353028064993,0.0065062261856741,-0.006506226185674,-1.504179001122474,-0.7048461533481123
contact_telephone,bank,0.0085271292628489,3.6218561263956506e-05,0.1506646971935007,0.1571709233791748,0.9857868277746432,0.0,-0.006506226185674,0.0,0.8493353028064993,0.8428290766208252,-0.0065062261856741,0.006506226185674,-1.5041790011224734,0.7048461533481125
month_apr,bank,-0.0070085403065466,2.495037944232753e-05,0.1535211267605633,0.1435406698564593,1.0044762135042014,0.0,0.009980456904104,0.0,0.8464788732394366,0.8564593301435407,0.009980456904104,-0.009980456904104,9.679942183986546,3.4166640203761296
month_aug,bank,-0.0218887578776944,0.0002465802111779,0.1561654425976034,0.1341991341991342,1.0217777563950488,0.0,0.0219663083984692,0.0,0.8438345574023967,0.8658008658008658,0.0219663083984691,-0.0219663083984691,1.783042182917041,1.9447038390508784
month_dec,bank,0.0267577608147145,0.000301546900553,0.1520950181458264,0.2777777777777778,0.9951453011300962,0.0,-0.1256827596319513,0.0,0.8479049818541735,0.7222222222222222,-0.1256827596319513,0.1256827596319513,164.66670472779643,12.905761951688197
month_jul,bank,0.0097080866345286,4.664627597186777e-05,0.1512,0.1602914389799635,0.989289270386266,0.0,-0.0090914389799635,0.0,0.8488,0.8397085610200364,-0.0090914389799635,0.0090914389799635,0.7765741804025539,1.6661528185380812
month_jun,bank,-0.0058577485887507,1.7310496434913558e-05,0.1536167039522744,0.1471389645776566,1.0051015672757182,0.0,0.0064777393746178,0.0,0.8463832960477256,0.8528610354223434,0.0064777393746177,-0.0064777393746178,3.452366174882333,2.3345453552351407
month_mar,bank,-0.0024615864212218,3.0679406321319075e-06,0.1529490169943352,0.1458333333333333,1.000732945956498,0.0,0.0071156836610019,0.0,0.8470509830056647,0.8541666666666666,0.0071156836610018,-0.0071156836610019,58.63490539608311,7.784371785155549
month_may,bank,0.028324725776121,0.0003957018973716,0.145933014354067,0.1678832116788321,0.95482781280161,0.0,-0.0219501973247651,0.0,0.854066985645933,0.8321167883211679,-0.0219501973247651,0.0219501973247651,-1.3620602115851488,0.7992707089547503
month_nov,bank,-0.0119076330658432,7.229204388303767e-05,0.1543574593796159,0.1407624633431085,1.009948269631865,0.0,0.0135949960365074,0.0,0.845642540620384,0.8592375366568915,0.0135949960365074,-0.0135949960365074,4.075920337004915,2.464395900743986
month_oct,bank,-0.0155706334967871,0.000131612762543,0.1535893155258764,0.1111111111111111,1.0049223670351874,0.0,0.0424782044147653,0.0,0.8464106844741235,0.8888888888888888,0.0424782044147653,-0.0424782044147653,51.56748599437062,7.316670047374979
month_sep,bank,-0.011097888943498,6.573593568833143e-05,0.1533089457931493,0.119047619047619,1.0030879307367218,0.0,0.0342613267455302,0.0,0.8466910542068506,0.8809523809523809,0.0342613267455302,-0.0342613267455302,67.7221781123004,8.347320287537647
day_of_week_fri,bank,0.0277412084872326,0.0003749535024702,0.147921760391198,0.173109243697479,0.9678400159501348,0.0,-0.0251874833062809,0.0,0.852078239608802,0.826890756302521,-0.0251874833062809,0.025187483306281,0.3694037491516861,1.5392081951775771
day_of_week_mon,bank,0.0143524541990919,0.0001016298763945,0.1502463054187192,0.1631321370309951,0.983049324510032,0.0,-0.0128858316122759,0.0,0.8497536945812808,0.836867862969005,-0.0128858316122758,0.0128858316122758,0.2278816347391998,1.492559072711184
day_of_week_thu,bank,-0.0125594744440751,7.978940119475475e-05,0.1551939924906132,0.1441717791411043,1.0154216375619738,0.0,0.011022213349509,0.0,0.8448060075093867,0.8558282208588956,0.0110222133495089,-0.0110222133495089,-0.0497272531656407,1.3965334926116897
day_of_week_tue,bank,-0.0287890545724637,0.0004271109837965,0.1579591836734694,0.1318864774624374,1.0335140579837083,0.0,0.0260727062110319,0.0,0.8420408163265306,0.8681135225375626,0.026072706211032,-0.0260727062110319,0.3371599080756779,1.5287050655594991
day_of_week_wed,bank,-0.0004010656226169,8.045904491271738e-08,0.1529076860512403,0.1525423728813559,1.0004625209661626,0.0,0.0003653131698844,0.0,0.8470923139487596,0.847457627118644,0.0003653131698843,-0.0003653131698844,0.4103714079106759,1.5524505319029398
poutcome_failure,bank,-0.0226707101273285,0.0002675676230332,0.1556206517759062,0.1289308176100629,1.018213234473687,0.0,0.0266898341658433,0.0,0.8443793482240938,0.8710691823899371,0.0266898341658433,-0.0266898341658433,4.7141855505702726,2.590577869364921
poutcome_nonexistent,bank,0.0187442582213755,0.0001802883650328,0.1362586605080831,0.1555810397553516,0.8915293044831447,0.0,-0.0193223792472685,0.0,0.8637413394919169,0.8444189602446484,-0.0193223792472685,0.0193223792472685,2.2126844050429697,-2.0521289965979688
