,variable,importance,correlation,unbalance,statistical_parity,equalized_odds,average_odds
146,Subcategory_Software,2.6676981766282637e-05,-0.04088649825439966,0.9975633433540778,-0.20780521044222755,0.05055174157799186,0.06031112901370561
147,Subcategory_Sound,0.0,0.011418217464659111,1.000323635701563,0.12124549222342917,0.0012640234727954447,-0.01937193714598806
148,Subcategory_Space Exploration,0.0,0.0011507528722723248,1.000022383783783,0.017787985994380806,0.08361984418329774,-0.049465889116112716
149,Subcategory_Spaces,0.0,0.00481578833667656,1.0001477587016354,0.047254854524830914,-0.04373367678050366,-0.001569159922754082
150,Subcategory_Stationery,0.0,-0.008671488427379772,0.9998622994465196,-0.16414218930668278,0.46718437614539554,-0.17073466659063308
151,Subcategory_Tabletop Games,0.0006082351842712441,0.10441442062724518,1.0134193889658993,0.25345103776465777,-0.19524342613977577,-0.022619732976711493
152,Subcategory_Taxidermy,0.0,0.002248719281008572,1.0000076110443648,0.19959583294428362,-0.19979358719169474,0.10209553282023232
153,Subcategory_Technology,0.0001760680796574654,-0.03837272059452889,0.9965528113388884,-0.13073145197877412,0.03831543073655641,0.028136061591041095
154,Subcategory_Television,8.00309452988479e-06,-0.01993538415610185,0.999346755235375,-0.1832194366835309,0.016256791759524436,0.06482133785945232
155,Subcategory_Textiles,0.0,-0.004901670542574342,0.9999098575623296,-0.08013357141305688,0.1503264513777026,-0.016564294195585028
156,Subcategory_Theater,0.0010910885542409598,0.09433027375418777,1.0088082322775929,0.3096400634902635,-0.18344597393872797,0.004323625940143017
157,Subcategory_Thrillers,1.3338490883141318e-05,-0.01566308384162531,0.9995268214238058,-0.1560864348604486,0.382805599482119,-0.09937581062736034
158,Subcategory_Translations,0.0,-0.010201414511142117,0.9998662492731555,-0.23383639574242854,0.5503797238139327,-0.0979463844891314
159,Subcategory_Typography,0.0,0.008109170779533775,1.0000989752619225,0.199659750483688,0.035517777997204375,-0.05177129895256527
160,Subcategory_Vegan,0.0,-0.00651326204692566,0.9998349101309604,-0.0773107012612283,0.06501229439461256,0.021768186094619724
161,Subcategory_Video,5.335396353256528e-06,-0.01646974284289482,0.9996539462669748,-0.235716522642044,0.3837424748023436,0.011195216512064343
162,Subcategory_Video Art,0.0,-0.010878672886521131,0.9998394663696158,-0.22157443105314434,0.4670423251555825,-0.055830225878978235
163,Subcategory_Video Games,0.0006189059769777572,-0.03767051484717882,0.9955263693160448,-0.09842175156995125,-0.01982609277482572,0.018797946976472413
164,Subcategory_Wearables,5.335396353256528e-06,0.0017727333423059957,1.0000669232424715,0.014153456227365413,-0.07426733440453659,0.021518831054738508
165,Subcategory_Weaving,0.0,-0.004949555951477628,0.9999483599925251,-0.14255088168708674,0.20025392667818925,-0.0031711523445180356
166,Subcategory_Web,9.070173800536096e-05,-0.06263901650768208,0.995153040278658,-0.24657438450501323,0.2799550801713119,0.04942625249665045
167,Subcategory_Webcomics,0.0,0.00696768750846408,1.000188081855776,0.07767484451648932,0.11475348860741677,-0.071256244484591
168,Subcategory_Webseries,7.202785076896313e-05,-0.012714966599488927,0.9989729910847295,-0.04800854776918806,-0.021713061009416446,0.03487860967152967
169,Subcategory_Woodworking,2.667698176628264e-06,-0.021717769906202306,0.9991851132187788,-0.17444896648272035,0.30094100817830494,-0.02451792589744184
170,Subcategory_Workshops,0.0,-0.005089471832149228,0.9999310826406753,-0.11295770560055507,0.20029005277660566,-0.022916972470943042
171,Subcategory_World Music,5.335396353256528e-06,0.01965996284953177,1.0009553304709045,0.12221006797184564,-0.1105229641218575,0.029081115773269328
172,Subcategory_Young Adult,2.667698176628264e-06,-0.019868449914571276,0.9993756685905224,-0.19038115171916548,0.2871315329323513,-0.0025642364948915697
173,Subcategory_Zines,0.0,-0.0021915748251175003,0.9999516161614851,-0.029855105250176317,0.2535336070515547,-0.14513055923434992
174,Country_Australia,0.00025876672313294156,-0.035199273273562155,0.9966508238992454,-0.11347605769281188,0.11393860812574624,0.004643467830261483
175,Country_Austria,0.0,-0.012806463892771697,0.9996668034480696,-0.14810021993389522,0.11237783396166398,0.017374392792924964
176,Country_Belgium,2.667698176628264e-06,-0.015118421477125967,0.99961338603602,-0.17787294558584088,0.33393246334975624,-0.038316331325528474
177,Country_Canada,0.000909685078230238,-0.04302574145048116,0.9942807552070054,-0.10123816069786074,0.15819142839706213,-0.021258330017180804
178,Country_Denmark,2.667698176628264e-06,-0.013526535048248516,0.9995279830201333,-0.1167774461180543,0.23504132453317658,-0.04425875902617393
179,Country_France,4.801856717930875e-05,-0.01028249156040358,0.9994055581225509,-0.05384781006964734,0.032416718337981154,0.005416157994963311
180,Country_Germany,8.269864347547618e-05,-0.030388593604116165,0.9979097934270409,-0.1341851218422715,0.08712380514178558,0.027731613085197115
181,Country_Hong Kong,2.667698176628264e-06,0.00855350918554091,1.0002168034544128,0.10152789625448222,-0.11664317528084647,0.003884326343048805
182,Country_Ireland,0.0,-0.010441592680768299,0.9996738086971799,-0.10063769200946515,0.07115255868249176,0.002097565540567614
183,Country_Italy,2.93446799429109e-05,-0.0333153121871113,0.9981112301968977,-0.17785293968206106,0.17010677625857895,0.021462318218821386
184,Country_Japan,0.0,-1.0316885401866898e-05,0.9999999219153278,-0.00040954629740797,0.1335696900948069,-0.19793359213457673
185,Country_Luxembourg,0.0,-0.0046968211409529875,0.9999579373323345,-0.15758177545602337,-0.19979521654640792,0.10211187747641981
186,Country_Mexico,1.600618905976958e-05,-0.01888238924725396,0.999136917262359,-0.12470475621636601,0.1972137392912636,-0.021980559991350956
187,Country_Netherlands ,2.93446799429109e-05,-0.020680558188962975,0.9988159335605746,-0.10933644486166216,0.09491355325695452,0.00884999999053493
188,Country_New Zealand,2.667698176628264e-06,-0.013529617468128129,0.9994561960988256,-0.10150167549000877,0.11767410081264429,0.009602108644556462
189,Country_Norway,0.0,-0.016416320816754086,0.9995482130527945,-0.1795134363180435,0.21408531300847433,0.01120344399917883
190,Country_Singapore,0.0,-0.001857267943268899,0.9999552991065019,-0.023213041218640318,0.04052380116505319,-0.026655972662846583
191,Country_Spain,2.6676981766282637e-05,-0.022249894998573876,0.998856912301125,-0.1309035081185388,0.1230009034360402,0.00825678728901491
192,Country_Sweden,1.3338490883141318e-05,-0.014589564361558735,0.999330371744926,-0.09595992445458645,0.0986768780031626,0.011987395913560017
193,Country_Switzerland,0.0,-0.008106366810442392,0.9997735469391761,-0.08733262196440006,0.033415374651640295,0.028615306615731084
194,Country_United Kingdom,0.00127515972842831,-0.04757662938343034,0.9902341012394542,-0.07646090820896667,0.19332240647410395,-0.05771416148669806
195,Country_United States,0.0007442877912792855,0.10590983887488067,1.1315778631439544,0.1176602619480207,-0.18404165943692544,0.028908184100127188
196,Launched_year_2009,1.0670792706513055e-05,0.006181556175162631,1.0002352433937458,0.04896143158164867,0.021730967667007356,-0.02497526712251208
197,Launched_year_2010,0.0003307945739019047,0.043781300436310046,1.0048631383361681,0.12180837755190321,-0.12673118680785056,0.03084350010843062
198,Launched_year_2011,0.003942857905056574,0.12253321854996505,1.0221485198811777,0.21914124113334899,-0.27798496234089864,0.04145077230581218
199,Launched_year_2012,0.004116258286537411,0.11102701039362754,1.0255712590895811,0.16270617105294793,-0.2379435320985549,0.05132438232041858
200,Launched_year_2013,0.000738952394926029,0.08927228398403889,1.021615272001327,0.12588267834750222,-0.14655165393610114,0.03248905254115353
201,Launched_year_2014,0.009489002414266845,-0.07950995603904615,0.9754873322145162,-0.0946246347744778,0.1433566607567029,-0.020033480842685414
202,Launched_year_2015,0.011945952434941476,-0.13518632520632481,0.9557495783205273,-0.15502574087680632,0.22294041072446855,-0.021914620488500014
203,Launched_year_2016,0.006682583932453912,-0.05473077270046353,0.9851334828991558,-0.07093004233804934,0.09515684344421252,-0.012545841901779209
204,Launched_year_2017,0.0014699016953221733,0.0038996652673270573,1.0010309327117373,0.005152600514380823,0.0644890211309686,-0.030098027991236065
205,Launched_year_2018,1.3338490883141318e-05,-0.0029274553988914843,0.9999616181376633,-0.06710300992336193,-0.4325299616934608,-0.6648398962739577
206,Launched_month_1,0.00082965413293139,-0.012539907115546868,0.9976706943342287,-0.021909926984225114,0.014989994731995165,0.004120972582981275
207,Launched_month_2,0.00035747155566818735,0.00838681599962008,1.0016009137939517,0.014318950814967923,-0.015059318229251523,0.004194416981665783
208,Launched_month_3,0.0003894839337877265,0.020358068834618916,1.0042201464303477,0.032454906176731746,-0.024569715266584607,-0.002214183606689124
209,Launched_month_4,0.0005041949553827418,0.01016174173673541,1.0020245900769873,0.016738292078799955,-0.01784498935409104,0.0059713688657166974
210,Launched_month_5,0.0010537407797681642,0.01061374372820837,1.0021474333313327,0.017261414681238207,-0.03771568784468085,0.009930255727506387
211,Launched_month_6,0.0010297314961785098,0.001450093958467501,1.0002912437595894,0.0023727002091816773,-0.012901950469577123,0.010241629025079413
212,Launched_month_7,0.0027744061036933942,-0.03228874314129349,0.9930374429781518,-0.04985380931589356,0.05810863254641635,-0.0012361602597097399
213,Launched_month_8,0.0019474196689386325,-0.024297024052564824,0.9951980113571604,-0.04029107380071806,0.04503152169029476,-0.0022370506865583284
214,Launched_month_9,0.0011577810086566664,-0.002598161352858104,0.9994905959296991,-0.004337294494028199,-0.00834950741132437,0.004225731143484124
215,Launched_month_10,0.0015499326406210213,0.0085347528228483,1.0017419750018273,0.013780519890020937,-0.025085206088539952,0.009079784735772867
216,Launched_month_11,0.00038414853743447,0.009199913992538875,1.001849480732933,0.015041621175626907,-0.009748213115880533,-0.009094185903529173
