,variable,importance,correlation,unbalance,statistical_parity,equalized_odds,average_odds
0,Category_Art,0.0026143442130956984,-0.009863185828604308,1.0042748383762503,0.017204773036081145,-0.12411816624487737,-0.049376924315308934
1,Category_Comics,0.000192074268717235,0.05896995616195284,0.9845780174187034,-0.16238143604299105,0.05047261226110418,-0.01858710261804586
2,Category_Crafts,0.0003548038574915591,-0.06371631514028446,1.0151982797307073,0.19144052354306196,-0.3445283001546249,-0.032347558681997346
3,Category_Dance,0.0003521361593149308,0.03824798393758111,0.9942887521799016,-0.18091240985127333,-0.01880721459134591,-0.060222341921776334
4,Category_Design,0.00319590241560066,0.013608256784028676,0.9939060690949653,-0.023090092840375498,0.050214181190351787,0.0019806652598011176
5,Category_Fashion,0.002195515599365061,-0.06912201802419812,1.0269720452199727,0.1320287768842042,-0.12254447413297359,0.013598976960263687
6,Category_Film & Video,0.006794627255872298,0.024762341801606462,0.9830844864700387,-0.030441166258233177,0.030931535330447648,0.01128842647693018
7,Category_Food,0.0013872030518466971,-0.058583312652250696,1.0237493355109943,0.10823199805313932,-0.047347753616640974,0.02827906891484433
8,Category_Games,0.005140654386362775,0.027191527325418786,0.9866762853045092,-0.042825275063771095,0.08634145466562171,-0.002776352514028746
9,Category_Journalism,9.070173800536096e-05,-0.036862001736399294,1.006362572722462,0.15131770100875416,-0.17768504595190268,0.010354542965659408
10,Category_Music,0.013490549679209263,0.14416172323693244,0.9142497211108693,-0.19531429825455143,0.1777214945001494,0.015318710904726252
11,Category_Photography,0.00039215163196435474,-0.03454216098937232,1.0091524184946483,0.09395203707222707,-0.14347922056707138,-0.01549839397129904
12,Category_Publishing,0.003419989062437434,-0.06678478697497767,1.034925517927176,0.09983405441754759,-0.15622550592996026,-0.018381989312551972
13,Category_Technology,0.003097197583065414,-0.07965007046359122,1.0375353446964508,0.12951907970789994,8.144821989653286e-05,0.040672871301656977
14,Category_Theater,0.0024115991516719506,0.07657204924050656,0.9792443689275445,-0.20386320236103006,0.030360751938156218,-0.05753880809852685
15,Subcategory_3D Printing,2.667698176628264e-06,0.0013074995646129755,0.9999178079055533,-0.014575829536459473,0.050649042934766283,0.023392277985453847
16,Subcategory_Academic,2.667698176628264e-06,-0.024213946433180717,1.0018821210526405,0.21850067189467404,-0.330097205510951,0.009333455943024593
17,Subcategory_Accessories,2.93446799429109e-05,-0.010203143011461486,1.0013985336413391,0.05249629111705731,-0.1357158335545698,-0.029812449296993004
18,Subcategory_Action,0.0,-0.02318591134747882,1.0016000441567643,0.2355306829977128,-0.38548681203861895,0.010611196459836214
19,Subcategory_Animals,0.0,-0.012052353667016546,1.0004406047287562,0.23077441165224039,-0.5504613260863073,-0.10727104221603134
20,Subcategory_Animation,5.335396353256528e-06,-0.004920579700226327,1.0006078028474514,0.028051097807993586,0.08621806814139679,0.026445274232452243
21,Subcategory_Anthologies,0.0,0.029939611628038158,0.9978804464071613,-0.29650053427274564,0.13923220997879593,0.027617957210025246
22,Subcategory_Apparel,0.00024276053407317199,-0.05250239186359878,1.0112320149227076,0.17506397238008312,-0.17742153053310772,0.02083345608412701
23,Subcategory_Apps,0.00013338490883141318,-0.07277157543456667,1.0148153663393609,0.25451691891310874,-0.2672541919394946,0.058105064749018
24,Subcategory_Architecture,0.0,-0.01234957037577303,1.000866077959957,0.12345447983639207,-0.16413701325924704,0.0008287329742157068
25,Subcategory_Art,0.00022942204319003067,-0.0010390659085778519,1.0002402159401864,0.003216494295408212,-0.09470832807107755,-0.038485245866424656
