,variable,correlation_true,mutual_info,unpriv_prob_pos,priv_prob_pos,unpriv_unbalance,priv_unbalance,statistical_parity,equal_opportunity,average_odds,kurtosis_var,skew_var,gini,simpson,shannon,ir,pos_prob
0,gender,0.15811388300841897,0.012692066792422407,0.75,0.6,1.125,0.9,0.09999999999999998,0.55,0.33333333333333337,-2.571428571428571,-0.2710523708715756,0.4444444444444444,-0.975609756097561,-19.609640474436812,0.8,0.15000000000000002
1,CDecomp,0.15811388300841897,0.012692066792422407,0.75,0.6,1.125,0.9,0.09999999999999998,0.55,0.33333333333333337,-2.571428571428571,-0.2710523708715756,0.4444444444444444,-0.975609756097561,-19.609640474436812,0.8,0.15000000000000002
2,PDecomp,0.7905694150420948,0.3865874373531203,1.0,0.25,1.5000000000000002,0.375,0.35,-0.09999999999999998,0.13333333333333333,-2.571428571428571,0.2710523708715756,0.5555555555555556,-0.975609756097561,-19.609640474436812,0.8,0.75
3,outpatient,-0.7559289460184545,0.3175348096260503,0.0,0.8571428571428571,0.0,1.2857142857142858,-0.5714285714285714,-0.5714285714285714,-0.75,0.7346938775510203,-1.6198477414681172,0.2222222222222222,-0.9811320754716981,-21.651484454403228,0.2857142857142857,-0.8571428571428571
4,fine_alignment,0.37796447300922725,0.10536342019444611,1.0,0.5714285714285714,1.5,0.8571428571428571,0.07142857142857145,0.0714285714285714,-0.16666666666666666,0.7346938775510203,-1.6198477414681172,0.2222222222222222,-0.9811320754716981,-21.651484454403228,0.2857142857142857,0.4285714285714286
0,gender,0.0,0.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,-0.16666666666666663,0.5,-1.714285714285714,-0.857142857142857,0.3333333333333333,-0.9777777777777777,-20.264662506490406,0.5,0.0
1,CDecomp,1.0,0.636514168294813,1.0,0.0,1.5,0.0,0.0,-0.3333333333333333,0.0,-1.7142857142857135,0.8571428571428575,0.6666666666666666,-0.9777777777777777,-20.264662506490406,0.5,1.0
2,PDecomp,0.6324555320336759,0.2626187977341149,1.0,0.4,1.5,0.6,0.15000000000000002,-0.35,-0.20833333333333331,-2.571428571428571,-0.2710523708715756,0.4444444444444444,-0.975609756097561,-19.609640474436812,0.8,0.6
3,outpatient,-1.0,0.636514168294813,0.0,1.0,0.0,1.5,0.0,0.3333333333333333,0.0,-1.714285714285714,-0.857142857142857,0.3333333333333333,-0.9777777777777777,-20.264662506490406,0.5,-1.0
4,Missing_MaclabRHC,-0.25,0.04845795659882873,0.625,1.0,0.9375000000000001,1.5,-0.375,0.5,0.1333333333333333,9.0,3.0,0.8888888888888888,-0.9846153846153847,-23.999999999999996,0.125,-0.375
5,fine_alignment,0.25,0.04845795659882873,1.0,0.625,1.5,0.9375000000000001,0.375,-0.5,-0.1333333333333333,8.999999999999996,-2.9999999999999996,0.1111111111111111,-0.9846153846153847,-23.999999999999996,0.125,0.375
0,gender,0.3952847075210474,0.09890536490133944,1.0,0.75,1.1250000000000002,0.84375,0.30000000000000004,-0.050000000000000044,0.06666666666666671,-2.571428571428571,0.2710523708715756,0.5555555555555556,-0.975609756097561,-19.609640474436812,0.8,0.25
1,CDecomp,0.3952847075210474,0.09890536490133944,1.0,0.75,1.1250000000000002,0.84375,0.30000000000000004,-0.050000000000000044,0.06666666666666671,-2.571428571428571,0.2710523708715756,0.5555555555555556,-0.975609756097561,-19.609640474436812,0.8,0.25
2,PDecomp,0.5,0.13666070641142758,1.0,0.6666666666666666,1.125,0.75,0.5,-0.16666666666666674,0.16666666666666669,-1.7142857142857126,0.8571428571428575,0.6666666666666666,-0.9777777777777777,-20.264662506490406,0.5,0.33333333333333337
3,outpatient,0.1889822365046136,0.029852737174269228,1.0,0.8571428571428571,1.125,0.9642857142857143,-0.2142857142857143,0.3571428571428571,-0.16666666666666669,0.7346938775510203,-1.6198477414681167,0.2222222222222222,-0.9811320754716981,-21.651484454403228,0.2857142857142857,0.1428571428571429
4,fine_alignment,0.12499999999999999,0.013925285837310786,1.0,0.875,1.125,0.9843750000000001,0.375,-0.25,0.14285714285714285,8.999999999999996,-2.9999999999999996,0.1111111111111111,-0.9846153846153847,-23.999999999999996,0.125,0.125
0,gender,-0.33333333333333337,0.05112744282909326,0.5,0.8333333333333334,0.6666666666666666,1.1111111111111112,-0.33333333333333337,-0.33333333333333337,-0.4,0.0,-1.4401645996461911,0.25,-0.975,-17.509775004326936,0.3333333333333333,-0.33333333333333337
1,CDecomp,-0.33333333333333337,0.0849495183976986,0.6666666666666666,1.0,0.8888888888888888,1.3333333333333333,-0.33333333333333337,0.33333333333333337,0.125,0.0,1.4401645996461911,0.75,-0.975,-17.509775004326936,0.3333333333333333,-0.33333333333333337
2,PDecomp,0.5773502691896258,0.21576155433883548,1.0,0.5,1.3333333333333333,0.6666666666666666,0.5,-0.5,0.0,-2.8000000000000003,0.0,0.5,-0.96875,-16.0,1.0,0.5
3,outpatient,0.2182178902359924,0.03884925460670802,1.0,0.7142857142857143,1.3333333333333333,0.9523809523809523,-0.8571428571428571,0.8571428571428571,-0.75,8.0,-2.8284271247461903,0.125,-0.98,-19.651484454403228,0.14285714285714285,0.2857142857142857
4,fine_alignment,-0.6546536707079772,0.20348336611645018,0.0,0.8571428571428571,0.0,1.1428571428571428,0.2857142857142857,0.8571428571428571,0.08333333333333331,8.0,-2.8284271247461903,0.125,-0.98,-19.651484454403228,0.14285714285714285,-0.8571428571428571
