,variable,importance,correlation,unbalance,statistical_parity,equalized_odds,average_odds
0,age,0.027000000000000024,0.03860506952312748,1.1278195488721803,0.044184535412605586,0.09713114754098356,0.08122157244964257
1,people_liable_for,0.0,0.133998417172066,,-0.28,0.7207382224380767,
2,sex,0.02300000000000002,0.019487798889447613,1.0416666666666665,0.018229166666666685,0.05396586243170792,0.04340277777777779
3,status=A11,0.04700000000000004,-0.2650468854747241,0.748069498069498,-0.2713097713097713,0.41611078152453485,-0.077962577962578
4,status=A12,0.02100000000000002,-0.2394201085048437,0.7635467980295566,-0.24075235109717866,0.3214545190351642,-0.1316614420062696
5,status=A13,0.01100000000000001,-0.03000994244042291,0.9878419452887539,-0.05673758865248224,-0.10579049198452184,-0.26595744680851063
6,status=A14,0.07499999999999996,0.46912575935807976,1.6206482593037217,0.42909015458035066,-0.9239533651298357,0.23342670401493926
7,credit_history=A30,0.007000000000000006,-0.21672865193427177,0.938880706921944,-0.570446735395189,1.110154949417339,-0.42955326460481097
8,credit_history=A31,0.007000000000000006,-0.24032148238822104,0.9070294784580498,-0.47330447330447334,0.7865079365079365,-0.3126503126503127
9,credit_history=A32,0.025000000000000022,0.0017926199707561487,1.0032102728731942,0.0016195971252151442,-0.07341585282761745,-0.005061241016297124
10,credit_history=A33,0.0,-0.07626738588707158,0.9615384615384615,-0.11965811965811968,0.19875320010030384,0.030525030525030528
11,credit_history=A34,0.05900000000000001,0.25384109984608993,1.2475538160469666,0.2567224759005581,-0.44086308062743995,0.13952308472856423
12,purpose=A40,0.06300000000000001,-0.2729042654471797,0.7338551859099803,-0.27600202942668695,0.5434353858502466,-0.01268391679350589
13,purpose=A41,0.019000000000000017,0.11020817548319503,1.0538641686182668,0.17743490838958534,-0.3506531204644412,0.08036001285760197
14,purpose=A410,0.0,0.04420650995107754,1.0050251256281408,0.2814070351758794,-0.7219369038884813,0.25125628140703515
15,purpose=A42,0.019000000000000017,0.06236688936951152,1.053113553113553,0.06759906759906761,-0.22526546397514136,-0.05827505827505819
