,variable,importance,correlation,unbalance,statistical_parity,equalized_odds,average_odds
0,race,0.0799314733235438,-0.21145330790387623,1.1919486581096848,0.01866977829638273,-0.04095926052291713,0.10269885406432988
1,fulltime,0.02834067547723935,-0.17455121975739718,,-0.01566324033284386,0.0350177654596671,
2,gender,0.14924131179637787,0.31000290559940186,0.2796484888304861,-0.025569881705407034,0.0487486332843186,-0.035478174425308096
3,parttime,0.01556534508076357,-0.17455121975739718,1.059856719367589,0.013164364396995505,-0.03269442560463891,0.07378400771498039
4,pass_bar,0.0005384238864415414,0.14675947482637527,0.962468592964824,-0.0006179598791487689,0.016225929318387518,-0.12880067949730645
