,Statistical Parity,Equal Opportunity,Average Odds
0,0.12681552136481078,0.17557415398219323,0.29703628629431544
1,0.10172265091231548,0.16276002623239752,0.18978614379208147
2,0.253615044335179,0.23051408387731107,0.5462634099258039
3,0.19676547448814133,0.201836980725478,0.4273821027266817
4,0.24655293356203775,0.07754250071112727,0.5103701801809393
