,Statistical Parity,Equal Opportunity,Average Odds
0,0.00953375085183572,-0.04310661262737203,0.20438043189112487
1,0.05586006654419284,-0.015481732843882545,0.19839448779815982
2,0.04177500327754702,-0.013390364533377275,0.18266102871586531
3,0.04331377279407733,-0.004351412093145379,0.12927053198674165
4,0.03776212865502526,-0.03648364640756552,0.2700012604472569
