,model,ap,ap,accuracy,accuracy,precision,precision,recall,recall,f1,f1
,,mean,std,mean,std,mean,std,mean,std,mean,std
0,MLP,0.6921358857413185,0.22882013556005093,0.7471862584168268,0.08374726949604872,0.6820387495790179,0.20715009181886282,0.6448129950182975,0.19524414092588133,0.6405788844364328,0.19119155014105735
1,Random Forest,0.7523586268213169,0.2114134748479271,0.7702393547473743,0.09898932650559367,0.7547398276422826,0.2157958758860886,0.6518971010759085,0.15304794804109031,0.6708700840931308,0.18135332809891228
2,XGBoost,0.7717739107132656,0.17116432923702324,0.7927590300103986,0.08478332203758862,0.7842870397985788,0.19987825029908454,0.6786687099072153,0.09896747417976719,0.7095664453798022,0.13941841728714344
