,variable,importance,correlation,unbalance,statistical_parity,equalized_odds,average_odds
0,black_people,0.0967418546365915,0.6201151198672539,0.6335956917978459,-0.1334087481146305,0.09144752822060004,-0.07300150829562596
1,hisp_people,0.05964912280701758,0.34301337121823683,0.5261012885825591,-0.2051634665282823,0.27254839947171294,-0.030773222625843255
