,variable,correlation_true,correlation_pred,mutual_info,unpriv_prob,priv_prob,unbalance,statistical_parity,equal_opportunity,average_odds
0,race,0.0845306038418412,0.11069672430188733,0.004036097459245699,0.1292517006802721,0.2525,0.5367849153084052,-0.14452380952380953,-0.07474489795918371,0.3070963927610385
1,sex,0.2300646010734255,0.1792648164068952,0.029481677713473056,0.10174418604651163,0.31037827352085356,0.42254565319182147,-0.14556876367491484,-0.12520488875856206,0.10495907387575085
2, 10th,-0.07962715892785623,-0.08383478625871248,0.004225409088769033,0.24691358024691357,0.05154639175257732,1.0254370701797995,0.1841841841841842,0.12196044842092946,-0.5951705804164821
3, 11th,-0.09125179448661089,-0.09197047164751923,0.005677115853235604,0.24848891873740767,0.04310344827586207,1.031979482649046,0.18535930154466085,0.1315103865125865,-0.5957949907011569
4, 12th,-0.05140266302829306,-0.05097341569525829,0.0017122127587705788,0.2435182146373482,0.06382978723404255,1.0113360484402085,0.15955701108170575,0.08588147392971113,-0.5690718747956909
5, 1st-4th,-0.028673694950313036,-0.023726233402954947,0.0007133442654388561,0.24141283214517173,0.0,1.002592352559948,0.17887232663642255,0.17012313674659751,-0.5890306729470857
6, 5th-6th,-0.027000454652751252,-0.04289836717467132,0.0004261781426234054,0.24185136897001303,0.11538461538461539,1.0044136048231145,0.17992177314211213,0.054758800521512385,-0.5915827873354763
7, 7th-8th,-0.05009868803875169,-0.07089896451893712,0.0015040554907051248,0.24404761904761904,0.1,1.0135346756152126,0.18253968253968253,0.0712962962962963,-0.5956511533619273
8, 9th,-0.05443081641547219,-0.06718295039061956,0.001850407241633269,0.2441438469152095,0.07936507936507936,1.0139343118867896,0.18211811283404816,0.09219546171047321,-0.5940790637866151
9, Assoc-acdm,0.007083134045777773,-0.012959819028837643,2.4677157440061714e-05,0.24029206770660472,0.25925925925925924,0.9979377952808524,0.03107521726838025,-0.015918673402908423,-0.11335693890308923
10, Assoc-voc,0.03208072101413961,0.009965070695791793,0.0004879488202092011,0.23795079204583755,0.30708661417322836,0.9882144303219078,-0.0192299016212458,-0.03654105926344642,-0.03523387113183554
11, Bachelors,0.14039752836542654,0.2639293542297089,0.009014396574976546,0.21654135338345865,0.38940092165898615,0.8993006004945249,-0.29097744360902256,-0.04651952461799669,0.49012364913757167
12, Doctorate,0.13629949352723608,0.170861113166544,0.0075469781457871265,0.2341191879502292,0.75,0.9723017013664552,-0.5790766208251473,-0.030713817943680333,0.6939097954916681
13, HS-grad,-0.13045835622756322,-0.23698603688986847,0.00891520351304212,0.28088235294117647,0.16318785578747627,1.166510067114094,0.19144528779253636,-0.008855154965211942,-0.5663360288112703
14, Masters,0.22172317516225493,0.219584188637884,0.02049030151558287,0.21722717913520934,0.6222222222222222,0.9021488486501177,-0.35915122397620686,-0.12067032715625714,0.3688818275772258
15, Preschool,-0.02026223667825894,-0.016766118127689633,0.0003564062897890227,0.24110032362459546,0.0,1.001294498381877,0.1786407766990291,0.16990291262135926,-0.5889097179490849
16, Prof-school,0.15864733034689663,0.17755446814784046,0.010233896074078867,0.23218390804597702,0.7755102040816326,0.9642644449587288,-0.5444991789819376,-0.014215341308937313,0.5444076148644084
17, Some-college,-0.058000898521118345,-0.019248080709871825,0.0017409480732239468,0.2541736227045075,0.19484240687679083,1.0555881726815386,0.017630865195574275,0.013762192000994933,0.008182393393514814
18, Divorced,-0.12095820793808303,-0.1747517029464409,0.008415957626940591,0.26153846153846155,0.11188811188811189,1.0861744966442952,0.19359827164705215,0.0806299391665245,-0.5268113342898135
19, Married-AF-spouse,-0.01432293045442767,-0.01185160097311883,0.00017813678380624795,0.2409443725743855,0.0,1.000646830530401,0.17852522639068563,0.1697930142302717,-0.5888493950580922
20, Married-civ-spouse,0.45564528800565757,0.4979551758040066,0.11000398610967994,0.06506447831184056,0.45677233429394815,0.2702140884521271,-0.38332162126551145,-0.24235280802456838,0.7298088556981193
21, Married-spouse-absent,-0.0426281702559305,-0.04763807038325866,0.0011828098037714192,0.2426518615284128,0.0625,1.0077380665354485,0.18027433050293926,0.10830339647289355,-0.5910980564904468
