,variable,correlation_true,correlation_pred,mutual_info,unpriv_prob,priv_prob,unbalance,statistical_parity,equal_opportunity,average_odds
0,ClaimsTruncated,0.14735541387926657,,0.011361774270892858,0.05600539811066127,0.09540636042402827,0.9689401884827776,0.0,-0.22921822768391487,0.0
1,age_05,-0.034594093034281195,,0.003509462927926003,0.0561877667140825,0.07325383304940375,0.9720953177191266,0.0,0.03546736909957571,0.0
2,age_15,-0.05116119280020605,,0.0033697753123579817,0.05905511811023622,0.04654895666131621,1.0217028929879586,0.0,0.05609589914641677,0.0
3,age_25,0.023586989364283547,,0.0015301136021661935,0.05776173285198556,0.0583756345177665,0.9993262471968867,0.0,-0.03186616507366391,0.0
4,age_35,-0.030003726182185893,,0.0017443879202801026,0.05960502692998205,0.0421216848673947,1.031216775103394,0.0,0.034335377005744516,0.0
5,age_45,-0.07004463949439171,,0.004174274211676536,0.06151537884471118,0.03526734926052332,1.0642674596225659,0.0,0.06769973210026059,0.0
6,age_55,-0.024915684892928773,,0.002725656011490889,0.056153144940747496,0.07024793388429752,0.9714963321085869,0.0,0.022735183106443624,0.0
7,age_65,-0.013907394946854314,,0.0015787510725416612,0.05865314989138305,0.050946142649199416,1.0147485068952093,0.0,0.01571704574559918,0.0
8,age_75,0.07295553052066919,,0.0053989376795577065,0.057016701862161644,0.06187624750499002,0.986436588484362,0.0,-0.06334173656909636,0.0
9,age_85,0.09875871619841825,,0.005789655303540549,0.05528511821974965,0.08932461873638345,0.9564787444648053,0.0,-0.12578896494465497,0.0
10,age_MISS,0.0713154201193162,,0.0038337933679947465,0.05701900633544515,0.07981220657276995,0.9864764577979104,0.0,-0.1304801130893396,0.0
11,sexMALE,-0.04254918136092437,,0.0042324913018698335,0.05916985575507801,0.05614783226723525,1.0236879501247618,0.0,0.0278279739700924,0.0
12,sexFEMALE,0.04254918136092437,,0.0042324913018698335,0.05614783226723525,0.05916985575507801,0.9714044184172651,0.0,-0.0278279739700924,0.0
13,pcg42,0.0025007428531055352,,0.00013367301226806325,0.05769540692989525,0.16666666666666666,0.9981787533191625,0.0,-0.03918882621541764,0.0
14,pcg45,-0.004726586118317286,,2.196464079292715e-05,0.05780998389694042,0.0,1.0001610305958133,0.0,0.12753623188405794,0.0
15,pg18,-0.006684940453890862,,4.393307153018663e-05,0.05781929457239491,0.0,1.0003221130616846,0.0,0.12755677242712193,0.0
16,labNull,-0.05257319936170693,,0.004591499058255956,0.05689900426742532,0.05970898143502258,0.9844003217408878,0.0,0.03556663590466114,0.0
17,drugNull,-0.083454975269197,,0.0056104385763490056,0.06349607892739692,0.047829937998228524,1.0985352262341568,0.0,0.05770650582788872,0.0
0,ClaimsTruncated,0.1395066464799837,,0.01064922529144693,0.05792940381692282,0.07931034482758621,0.9830588172319881,0.0,-0.21274074160352685,0.0
1,age_05,-0.01566036758166072,,0.00262054177500836,0.05701133144475921,0.07815275310834814,0.9674791792442609,0.0,0.014161790086495318,0.0
2,age_15,-0.04258817900096933,,0.0029919305727117806,0.059002324333988915,0.05825242718446602,1.0012662197770632,0.0,0.04512633394609655,0.0
3,age_25,0.006976371062456821,,0.001080018018691904,0.05900461775269369,0.057692307692307696,1.00130513896716,0.0,-0.010449145518411806,0.0
4,age_35,-0.0010687901986665622,,0.0017200629083661378,0.05792408706601907,0.06748466257668712,0.9829685922596842,0.0,-0.0011041620452988399,0.0
5,age_45,-0.06490679738654337,,0.003786489646854417,0.06174221227382951,0.041176470588235294,1.0477619683955057,0.0,0.06278240451188877,0.0
6,age_55,-0.04748711224433062,,0.0027981165440597432,0.05981818181818182,0.052039381153305204,1.0151112767014405,0.0,0.048788390231428225,0.0
7,age_65,-0.00705867752417572,,0.002503727484500152,0.061042274052478133,0.042876901798063624,1.035884055027163,0.0,0.009728506103093282,0.0
8,age_75,0.03941691686405886,,0.0031954161859677967,0.060127192137213334,0.05283757338551859,1.0203551649295957,0.0,-0.032179882251292535,0.0
9,age_85,0.1035361642676974,,0.006178445506206448,0.05682216766047001,0.0825147347740668,0.9642690801616919,0.0,-0.12302442392597912,0.0
10,age_MISS,0.07160800920361955,,0.0037075886620522884,0.057218895542248835,0.11055276381909548,0.9710015306363594,0.0,-0.13585559199858244,0.0
11,sexMALE,0.0008521587656516111,,0.001355648020236325,0.05875542691751085,0.05914368650217707,0.9970763841110926,0.0,-7.183379927289124e-05,0.0
12,sexFEMALE,-0.0008521587656516111,,0.001355648020236325,0.05914368650217707,0.05875542691751085,1.0036651280465074,0.0,7.183379927289124e-05,0.0
13,labNull,-0.04205179980654322,,0.0035871146006715964,0.05723746452223273,0.06253151790216843,0.9713166452119877,0.0,0.02773277208209224,0.0
14,drugNull,-0.04857800645688965,,0.003335917570379928,0.061734566358410396,0.05384615384615385,1.047632217628653,0.0,0.032845974026855296,0.0
0,ClaimsTruncated,0.17627820308417724,,0.015068253178681806,0.0532724505327245,0.10738255033557047,0.9535308076621093,0.0,-0.27172411601328883,0.0
1,age_05,-0.029227994159857898,,0.004200203615574926,0.05328818392443415,0.08,0.9538124217713561,0.0,0.028309570486544255,0.0
2,age_15,-0.051380674110232546,,0.003235565144172401,0.056468906361686916,0.05040650406504065,1.0107446034940561,0.0,0.056493895174834496,0.0
