,variable,importance,correlation,unbalance,statistical_parity,equalized_odds,average_odds
0,alcohol,0.37777777777777777,0.7755439463875945,,0.0,0.0,-0.02071908018718105
1,type,0.056772100567720994,0.14715812763933214,,0.0,0.0,-0.04722679643482175
