,variable,correlation_true,correlation_pred,mutual_info,unpriv_prob,priv_prob,unbalance,statistical_parity,equal_opportunity,average_odds
0,age,0.18613637435651909,0.27450755200698634,0.026797609682706114,0.3968871595330739,0.283987915407855,1.190661478599222,0.24280860968413132,-0.14211151210222528,-0.4701317132328028
1,sex,-0.053968184951851676,-0.16451465234365947,0.0016657939435029967,0.3182957393483709,0.36507936507936506,0.9548872180451128,-0.1545530492898914,0.04483430799220273,0.33009696518114257
0,age,0.24888913739140592,0.2482766578498262,0.03679534785111507,0.42424242424242425,0.23148148148148148,1.3339815264948953,0.2175925925925926,-0.1360830527497195,-0.3941609294320137
1,sex,-0.17041489219833744,-0.27557470120673355,0.018280843417701476,0.2748091603053435,0.40512820512820513,0.864105808874556,-0.2551575650812292,0.05237815619495012,0.45913873509614284
0,age,0.1914632595287888,0.35257926672738865,0.02142631068236872,0.36538461538461536,0.22560975609756098,1.2712790168411472,0.30802063789868667,-0.07650093808630393,-0.5873101033067878
1,sex,-0.07630072172003662,-0.23862655883678857,0.0034552731118385194,0.26932668329177056,0.32620320855614976,0.9370656199737344,-0.22187845893288172,0.08410791203808654,0.49857533917288854
0,age,0.24931146827432102,0.23738788856518908,0.0373374182950347,0.3511450381679389,0.18404907975460122,1.3583768581759743,0.1993396712405751,-0.053294619023088075,-0.27734457627444575
1,sex,-0.008477530761864601,-0.1531637016498263,0.004453681189406533,0.2718204488778055,0.22994652406417113,1.0515159469746684,-0.1366770240174964,0.06526464587195113,0.37282034589016744
0,age,0.18495143270848516,0.3435515494092112,0.02014616078105877,0.4083969465648855,0.26380368098159507,1.244235256891983,0.3107760033718915,-0.09413197208823115,-0.5666502197979401
1,sex,-0.07900318423723468,-0.2516184730819997,0.004948395152094248,0.2951653944020356,0.39487179487179486,0.8992603725823676,-0.24004697592483853,-0.026932863574084975,0.40241052899799545
0,age,0.14604894507310034,0.3412940483861915,0.012142817473719453,0.3675889328063241,0.25149700598802394,1.2190661217927246,0.30783886771910723,-0.09826986343518501,-0.6122023809523809
1,sex,-0.05091805771143276,-0.2081712587793575,0.001666612152903535,0.2839506172839506,0.34065934065934067,0.9416893352863221,-0.20029846696513365,0.051485551485551506,0.4394629298254099
0,age,0.25199098502676204,0.2834015058864078,0.03633508530841942,0.42105263157894735,0.2118380062305296,1.3730994152046783,0.24831939662239713,-0.05709366875131755,-0.4579229913309197
1,sex,-0.13313246554121952,-0.21950479145087784,0.010103735084546067,0.2623376623376623,0.3910891089108911,0.8555122655122656,-0.20147871930050149,0.03222322232223224,0.40130829729999334
0,age,0.19411579564324827,0.25420384527776657,0.02134954740891687,0.42292490118577075,0.25149700598802394,1.2997744345342799,0.20998319566400794,-0.06821140328039571,-0.3255323323030402
1,sex,-0.1054733365813774,-0.16837428377790858,0.013624825570205168,0.27817745803357313,0.4411764705882353,0.8549223448466359,-0.1504161376780928,0.029073212018620453,0.23651379853000581
0,age,0.18373149228934407,0.32507768140914467,0.02047800152443019,0.3677685950413223,0.23768115942028986,1.2624571069547148,0.29019044196909805,-0.08162654210085035,-0.5223949753061848
1,sex,-0.0997990440541695,-0.20538421723709555,0.00558731036302193,0.26506024096385544,0.3546511627906977,0.9098851546537026,-0.19733818996917904,0.0695572989632951,0.41722989755776635
0,age,0.16947617089702874,0.2842100400993436,0.01866382600637717,0.3515625,0.24471299093655588,1.206825657894737,0.2557118580060423,-0.07682685045317222,-0.43132411125985426
1,sex,-0.06313166268032407,-0.25175294026810746,0.007606322301803553,0.2907268170426065,0.2925531914893617,0.9979920561638013,-0.2409881085692956,0.029741907961392866,0.47548570435804055
