,variable,correlation_true,correlation_pred,mutual_info,unpriv_prob,priv_prob,unbalance,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,kurtosis_var,skew_min,skew_max,skew_mean,skew_std,skew_var,class_entropy
57, Haiti,-0.011645383884405785,-0.007657836662600085,7.635994266899171e-05,0.2487852283770651,0.14285714285714285,1.0009642348486858,0.06543569808875932,-0.1201814058956916,-0.5024963615782665,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,437.7112411349945,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,20.96254515833158,6.645090969505645
58, Honduras,-0.01462671995773115,-0.013039326099687295,0.00018477806603217975,0.24870633893919794,0.0,1.000646830530401,0.20827943078913325,0.16591203104786545,-0.6686882517617964,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,1544.4974120502932,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,39.312835435307015,6.645090969505645
59, India,-0.010340980788289416,0.03507116143960142,9.237174440897451e-05,0.24862592951826706,0.0,1.0003233107015843,-0.792111218881345,-0.8344649207888781,0.33177797573351175,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,3094.0,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,55.623735940693514,6.645090969505645
60, Iran,0.02093416796626273,0.02586500283832517,0.00018876391799796388,0.2482200647249191,0.5,0.9986903514420021,-0.2922330097087379,0.16601941747572813,0.332393428674538,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,769.7466047695342,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,27.771370713826677,6.645090969505645
61, Ireland,-0.0045193016708399755,-0.020626993869785008,1.0713268585125797e-05,0.24862415021042408,0.2,1.0003161518219144,0.20848170929103269,-0.03425056652638392,-0.6695221617837139,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,614.7966382431119,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,24.827388634344253,6.645090969505645
62, Italy,-0.00835131122002289,-0.004503503227120457,3.803961775161128e-05,0.24870466321243523,0.16666666666666666,1.0006400883995767,0.0415587219343696,0.16612694300518138,0.33174389367816093,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,511.49676899340176,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,22.65317045101106,6.645090969505645
63, Jamaica,0.0001210845190850672,-0.018446358613379194,7.321206453581031e-09,0.24854368932038834,0.25,0.9999924249119396,0.20841423948220064,-0.08430420711974107,-0.6694861649440138,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,769.7466047695342,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,27.771370713826677,6.645090969505645
64, Japan,-0.017916897786932468,-0.015972430839840675,0.0002772189909430369,0.24878680038822387,0.0,1.000970559689421,0.20834681332901975,0.16596570689097379,-0.6687242176098136,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,1027.9967656388985,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,32.08320831915206,6.645090969505645
65, Mexico,-0.06846206636281306,-0.07086356624983688,0.003303712633301053,0.252635046113307,0.034482758620689655,1.0164536185625122,0.21212121212121213,0.1338308118667939,-0.672201654520454,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,48.4441220696696,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,7.100197715511707,6.645090969505645
66, Nicaragua,-0.017916897786932468,-0.015972430839840675,0.0002772189909430369,0.24878680038822387,0.0,1.000970559689421,0.20834681332901975,0.16596570689097379,-0.6687242176098136,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,1027.9967656388976,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,32.08320831915204,6.645090969505645
67, Outlying-US(Guam-USVI-etc),-0.01462671995773115,-0.013039326099687295,0.00018477806603217975,0.24870633893919794,0.0,1.000646830530401,0.20827943078913325,0.16591203104786545,-0.6686882517617964,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,1544.4974120502932,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,39.312835435307015,6.645090969505645
68, Peru,0.006112093003171154,-0.015972430839840675,1.7495805956627575e-05,0.24846328049175023,0.3333333333333333,0.9996689074661577,0.20834681332901975,-0.1676911463388332,-0.6694501990959966,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,1027.9967656388983,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,32.08320831915206,6.645090969505645
69, Philippines,-0.01462671995773115,-0.013039326099687295,0.00018477806603217975,0.24870633893919794,0.0,1.000646830530401,0.20827943078913325,0.16591203104786545,-0.6686882517617964,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,1544.4974120502936,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,39.31283543530704,6.645090969505645
70, Poland,-0.01957258495557318,-0.029194611933438037,0.00023106540044709164,0.2490272373540856,0.1,1.001937935466243,0.20881971465629054,0.06601815823605706,-0.6697026122625216,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,304.8976823671831,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,17.512869356503913,6.645090969505645
71, Portugal,-0.010340980788289416,-0.00921870529269523,9.237174440897451e-05,0.24862592951826706,0.0,1.0003233107015843,0.20821209182023925,0.16585838991270607,-0.6686523168654556,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,3093.9999999999995,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,55.62373594069352,6.645090969505645
72, Puerto-Rico,-0.0032898832580337193,-0.012909532937356465,5.5475194433059205e-06,0.2486223662884927,0.2222222222222222,1.0003089743778888,0.09731676571222764,0.05485323248694396,-0.1690904918482755,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,339.3307546851498,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,18.469201592001472,6.645090969505645
73, Scotland,0.03126499393078399,-0.00921870529269523,0.00045010275313259965,0.24830261881668284,1.0,0.999022500154508,0.20821209182023925,-0.8344649207888781,-0.6693783602150538,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,3093.9999999999995,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,55.623735940693514,6.645090969505645
74, Trinadad&Tobago,-0.010340980788289416,-0.00921870529269523,9.237174440897451e-05,0.24862592951826706,0.0,1.0003233107015843,0.20821209182023925,0.16585838991270607,-0.6686523168654556,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,3093.9999999999995,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,55.62373594069352,6.645090969505645
75, United-States,0.04185982425681783,0.047683577888146415,0.000927863419985582,0.18699186991869918,0.2538623595505618,0.7523444025077441,-0.07155784689869371,-0.05205764136293045,0.06328679875341808,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,7.677952984669428,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,-3.1101431281397782,6.645090969505645
76, Yugoslavia,0.014797903936430214,0.01828340290064849,9.431106126750423e-05,0.24838292367399742,0.5,0.9993455992813368,-0.2920439844760673,0.16591203104786545,0.3318878191336776,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,1544.4974120502934,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,39.312835435307036,6.645090969505645
77,Not known,-0.0026763552070449806,0.0027979729802774,3.6119186787135493e-06,0.24868766404199474,0.2391304347826087,1.0005716938178566,-0.00938605500399406,0.013836585644185773,0.054239090862703926,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,62.378660286911426,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,8.021118273424857,6.645090969505645
78,age between 10 and 20,-0.1318271746731371,-0.12051342124775166,0.013802123477738815,0.26193724420190995,0.006172839506172839,1.0538801476732242,0.21964529331514324,0.16845198996176713,-0.675586298521257,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,14.178859541471132,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,4.021155874466533,6.645090969505645
79,age between 20 and 30,-0.22085520187979185,-0.26373270720412584,0.029017790610772462,0.30182280627384483,0.07755102040816327,1.214355998194117,0.25158360079937014,0.12288903692040609,-0.5898971975484474,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,-0.4777365673756391,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,1.2339257131284225,6.645090969505645
80,age between 30 and 40,0.037316442079660346,0.017411621158251733,0.0006861009427497899,0.23894967177242887,0.27564894932014833,0.9613917873392652,-0.01608599102547112,-0.04161552339246932,-0.04147448969787974,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,-0.8208645316655123,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,1.0861245340432584,6.645090969505645
81,age between 40 and 50,0.1701922118356618,0.21830330882406468,0.013636692735372408,0.20730671197960918,0.37972972972972974,0.8340792807085966,-0.20776252037934279,-0.08757261934832028,0.2592829447114615,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,-0.503434968083154,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,1.223474918656122,6.645090969505645
82,age between 50 and 60,0.11470859755006352,0.14199499928907044,0.006093752370235267,0.2292519538518794,0.3759213759213759,0.9223739209593171,-0.17055638715482407,-0.07502224286742343,0.19811130342388772,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,2.7598322104270596,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,2.181295174488081,6.645090969505645
83,age between 60 and 70,-0.011943387227332371,-0.01178826263742381,7.263354759250856e-05,0.24982841455044613,0.22777777777777777,1.0051613974240317,0.02044535956684207,0.02857850987569588,0.006083630007334806,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,12.27242190401079,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,3.776835881330271,6.645090969505645
84,age>70,-0.011626675514202357,-0.04980286424692235,6.988650006996971e-05,0.24925816023738873,0.21311475409836064,1.0028670322164899,0.14543842865095968,0.01863112321836835,-0.3674546065850414,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,45.817370983855994,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,6.912868758945284,6.645090969505645
85,hour<10,-0.03515126388766784,-0.03950451843586579,0.0007201469173746533,0.2503276539973788,0.11904761904761904,1.007170040920533,0.13859764089121887,0.11981214504150284,-0.06986874382162345,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,68.79348886508423,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,8.41124368382989,6.645090969505645
86,hours between 10 and 20,-0.09751075284904852,-0.09100939638356677,0.006412848697591872,0.2573355817875211,0.046511627906976744,1.0353657868018078,0.18484385008562426,0.12448331307110083,-0.3247559278582562,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,19.06073112145907,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,4.5878546668030316,6.645090969505645
87,hours between 20 and 30,-0.10332227876234427,-0.11356411011265331,0.006514834745947631,0.2608695652173913,0.0867579908675799,1.0495844405495562,0.17977367480643242,0.09981020448679767,-0.3510928792569659,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,9.220860861171735,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,3.3488655988272167,6.645090969505645
88,hours between 30 and 40,-0.0934986807953973,-0.06946277373184373,0.004912474923120587,0.2628135223555071,0.13411078717201166,1.0574057713497256,0.08982262479691985,0.10122478653402478,0.06816601323186197,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,4.1537382409876376,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,2.480131776833473,6.645090969505645
89,hour between 40 and 50,-0.0014074239620722687,-0.07170941101976874,9.90267291500757e-07,0.24924698795180722,0.2480181200453001,1.0028220815642281,0.05881766022186141,-0.016080175742608116,-0.1779086679455888,3094,8.037220031133012,2,103,4.634728988229636,0,0,0,0,0,0,103,0,1,0.0,0.03329023917259211,-3.4024910429033755,30.038834951456312,3.402491042903376,0.24854557207498384,0.7514544279250162,0.5,0.25145442792501616,2,0,0,0,0,0,-1.9838006921357834,3094.0,397.0712199535667,781.97380538422,-1.919360575336561,-3.1101431281397782,55.62373594069352,12.501701591659458,15.566882509625021,-0.2861477614873679,6.645090969505645
