,variable,correlation_true,spearman_correlation,mutual_info,unpriv_prob_pos,priv_prob_pos,unbalance,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,kurtosis_var,skew_min,skew_max,skew_mean,skew_std,skew_var,class_entropy,unpriv_prob_neg,priv_prob_neg,pos_prob,neg_prob
0,alcohol,0.2955842029799722,0.314192368033658,0.06981890486275191,0.378839590443686,0.4845679012345679,0.8721792063572922,-0.7599650275987022,-0.06865967218640706,0.7428261363745234,617,6.424869023905387,4,14,2.6390573296152584,0,0,0,0,0,0,14,0,1,0.0,0.022690437601296597,-3.785811694290129,44.07142857142857,3.785811694290129,0.03403565640194489,0.4343598055105348,0.25,0.1543813302810267,2,0,0,0,0,0,-1.99630910697805,38.169660563408385,3.2479670648356715,9.84953867715364,-1.99630910697805,-1.0914013306720751,4.909342175722206,0.7709678994279321,1.390379131325758,-0.1008586616296549,6.415597317910236,0.621160409556314,0.5154320987654322,-0.10572831079088191,0.10572831079088185
1,type,0.10608704873378419,0.11276563741678776,0.012824884783592123,0.33540372670807456,0.4692982456140351,0.7721794752943358,-0.27244742290508883,-0.1112564018742509,0.22402426148885976,617,6.424869023905387,4,14,2.6390573296152584,0,0,0,0,0,0,14,0,1,0.0,0.022690437601296597,-3.785811694290129,44.07142857142857,3.785811694290129,0.03403565640194489,0.4343598055105348,0.25,0.1543813302810267,2,0,0,0,0,0,-1.99630910697805,38.169660563408385,3.2479670648356715,9.84953867715364,-0.8114840920768867,-1.0914013306720751,4.909342175722206,0.7709678994279321,1.390379131325758,-1.0914013306720751,6.415597317910236,0.6645962732919255,0.5307017543859649,-0.13389451890596055,0.1338945189059606
0,alcohol,0.35982193583524985,0.3802514664519681,0.08572637429929758,0.3898916967509025,0.5294117647058824,0.83528880866426,-0.8090677426205138,-0.061308133361647865,0.7916692513767902,617,6.424869023905387,4,14,2.6390573296152584,0,0,0,0,0,0,14,0,1,0.0,0.022690437601296597,-3.785811694290129,44.07142857142857,3.785811694290129,0.03403565640194489,0.46677471636953,0.25,0.17170104771541492,2,0,0,0,0,0,-1.9640284360709297,73.96314568560634,5.892655317333683,18.97583156779773,-1.9640284360709297,-1.1010224649352813,6.598387763215772,0.868635324027813,1.7685590796768118,-0.20578751778285878,6.416352247642534,0.6101083032490975,0.47058823529411764,-0.13952006795497984,0.13952006795497984
1,type,0.09711764385329004,0.10263167087868173,0.006787856322281516,0.44375,0.474835886214442,0.9506727430555555,-0.23677516411378563,-0.03233041575492335,0.23827417242724325,617,6.424869023905387,4,14,2.6390573296152584,0,0,0,0,0,0,14,0,1,0.0,0.022690437601296597,-3.785811694290129,44.07142857142857,3.785811694290129,0.03403565640194489,0.46677471636953,0.25,0.17170104771541492,2,0,0,0,0,0,-1.9640284360709297,73.96314568560634,5.892655317333683,18.97583156779773,-0.790321890930155,-1.1010224649352813,6.598387763215772,0.868635324027813,1.7685590796768118,-1.1010224649352813,6.416352247642534,0.55625,0.525164113785558,-0.031085886214442027,0.03108588621444197
0,alcohol,0.4294514825102561,0.45506625031452297,0.11352130403903887,0.3832752613240418,0.5060606060606061,0.8537214304582448,-0.5962728328581988,-0.03446309787773205,0.5825452619414484,617,6.424869023905387,4,14,2.6390573296152584,0,0,0,0,0,0,14,0,1,0.0,0.022690437601296597,-3.785811694290129,44.07142857142857,3.785811694290129,0.022690437601296597,0.44894651539708263,0.25,0.16145088676462027,2,0,0,0,0,0,-1.9868327691301066,28.542786588586537,2.243285041195028,7.449153814733734,-1.9868327691301066,-1.1600199167242515,3.9560421136960198,0.5445634185244468,1.2103990071406796,-0.14006459169742638,6.4162346977570435,0.6167247386759582,0.4939393939393939,-0.12278534473656427,0.12278534473656433
1,type,0.14342702499517676,0.1519817746973634,0.016312307771752084,0.43506493506493504,0.4535637149028078,0.9690796568052886,-0.11093657961908499,-0.08766935008835663,0.09857545120311995,617,6.424869023905387,4,14,2.6390573296152584,0,0,0,0,0,0,14,0,1,0.0,0.022690437601296597,-3.785811694290129,44.07142857142857,3.785811694290129,0.022690437601296597,0.44894651539708263,0.25,0.16145088676462027,2,0,0,0,0,0,-1.9868327691301066,28.542786588586537,2.243285041195028,7.449153814733734,-0.6564923424541869,-1.1600199167242515,3.9560421136960198,0.5445634185244468,1.2103990071406796,-1.1600199167242515,6.4162346977570435,0.564935064935065,0.5464362850971922,-0.018498779837872736,0.018498779837872736
0,alcohol,0.3742861637045395,0.3983911930567784,0.08859242850884805,0.35611510791366907,0.5191740412979351,0.7989928057553958,-0.7887035504339891,-0.033488253644871735,0.7731208577466722,617,6.424869023905387,4,14,2.6390573296152584,0,0,0,0,0,0,14,0,1,0.0,0.022690437601296597,-3.785811694290129,44.07142857142857,3.785811694290129,0.04051863857374392,0.44570502431118314,0.25,0.15340412215508725,2,0,0,0,0,0,-1.9667093602875132,25.732967405898584,2.6543437195357074,6.782525022117683,-1.9667093602875132,-1.170074475763855,3.6005752239517306,0.6465168434163003,1.1589528329207623,-0.19918902704799687,6.415434145026504,0.6438848920863309,0.4808259587020649,-0.16305893338426602,0.16305893338426602
1,type,0.09554717315381457,0.10170066648789965,0.008951892254964712,0.40522875816993464,0.45905172413793105,0.9091859774212715,-0.20398073022312369,-0.044850123957628996,0.19502914942964292,617,6.424869023905387,4,14,2.6390573296152584,0,0,0,0,0,0,14,0,1,0.0,0.022690437601296597,-3.785811694290129,44.07142857142857,3.785811694290129,0.04051863857374392,0.44570502431118314,0.25,0.15340412215508725,2,0,0,0,0,0,-1.9667093602875132,25.732967405898584,2.6543437195357074,6.782525022117683,-0.6329880815639894,-1.170074475763855,3.6005752239517306,0.6465168434163003,1.1589528329207623,-1.170074475763855,6.415434145026504,0.5947712418300654,0.540948275862069,-0.053822965967996406,0.053822965967996406
0,alcohol,0.3917613674996876,0.41482042291432314,0.10543398529866634,0.37142857142857144,0.5667655786350149,0.7768523002421308,-0.8160979228486647,0.02747986434930061,0.8098603905055519,617,6.424869023905387,4,14,2.6390573296152584,0,0,0,0,0,0,14,0,1,0.0,0.022690437601296597,-3.785811694290129,44.07142857142857,3.785811694290129,0.03079416531604538,0.47811993517017826,0.25,0.16886650012454163,2,0,0,0,0,0,-1.9718020311569167,51.98596861885848,4.971499856976908,13.570640333292799,-1.9718020311569167,-1.285319447946216,5.937578356363822,0.8253401571014323,1.680023622270715,-0.1860110361269403,6.416356296465618,0.6285714285714286,0.43323442136498513,-0.19533700720644342,0.19533700720644342
1,type,0.11550683694378505,0.12230556385975168,0.008360007349728985,0.4084507042253521,0.49894736842105264,0.8542850322272618,-0.11110452186805042,-0.020948851000741286,0.09048318167803188,617,6.424869023905387,4,14,2.6390573296152584,0,0,0,0,0,0,14,0,1,0.0,0.022690437601296597,-3.785811694290129,44.07142857142857,3.785811694290129,0.03079416531604538,0.47811993517017826,0.25,0.16886650012454163,2,0,0,0,0,0,-1.9718020311569167,51.98596861885848,4.971499856976908,13.570640333292799,-0.3490960387607367,-1.285319447946216,5.937578356363822,0.8253401571014323,1.680023622270715,-1.285319447946216,6.416356296465618,0.5915492957746479,0.5010526315789474,-0.09049666419570052,0.09049666419570046
