,variable,correlation_true,spearman_correlation,mutual_info,unpriv_prob_pos,priv_prob_pos,unbalance,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,kurtosis_var,skew_min,skew_max,skew_mean,skew_std,skew_var,class_entropy,unpriv_prob_neg,priv_prob_neg,pos_prob,neg_prob
10,age_[70-80),0.010023420579591864,0.010023420579591867,5.049036171969612e-05,0.22490755414685684,0.21535508637236084,1.010991244943711,0.006976201846787794,-0.0023121349187277263,0.001822078963289606,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,-0.7490299544684147,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,1.1185335420541769,8.976262255609193,0.7750924458531432,0.7846449136276392,0.009552467774496004,-0.009552467774496032
11,age_[80-90),-0.031039818343602667,-0.031039818343602664,0.0004707657325775383,0.21665682220909627,0.25116822429906543,0.9739030387022848,-0.03294289018553584,0.00040028760536792163,-0.0016880266068242757,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,1.1479072826709067,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,1.774170716913027,8.976262255609193,0.7833431777909037,0.7488317757009346,-0.03451140208996917,0.03451140208996906
12,age_[90-100),-0.023055125673911735,-0.023055125673911735,0.00025186595822250524,0.22086447182387398,0.28,0.992817018441504,-0.062267677787774756,-0.002930170213547356,0.0025571585479733103,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,32.05137920347328,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,5.834816231439575,8.976262255609193,0.7791355281761261,0.72,-0.05913552817612605,0.059135528176126106
13,metformin_Down,0.04084569561964341,0.04084569561964341,0.0014635868435582192,0.22375963629175727,0.0,1.005831191935165,0.22800948804111484,0.004447519272583467,-0.5025802723916422,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,167.5802676396199,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,13.02103431147485,8.976262255609193,0.7762403637082427,1.0,0.22375963629175727,-0.22375963629175732
14,metformin_No,-0.26420723163069837,-0.26420723163069837,0.05584593272174221,0.0,0.2767387849896101,0.0,-0.281994866153282,-0.005500550055005493,0.5034972523321734,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,0.34343556314856727,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,-1.530806359170331,8.976262255609193,1.0,0.7232612150103899,-0.2767387849896101,0.27673878498961013
15,metformin_Steady,0.2506208465133377,0.2506208465133377,0.05068582819981943,0.2713001797483523,0.0,1.2195326542840024,0.27645296584781304,0.005392450569203122,-0.5033969779589209,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,0.7756341851277098,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,1.6659777294138254,8.976262255609193,0.7286998202516477,1.0,0.2713001797483523,-0.2713001797483523
16,metformin_Up,0.05461405450020993,0.05461405450020993,0.00261144259608468,0.22478157267672755,0.0,1.0104249404289118,0.22905083399523432,0.004467831612390838,-0.5025967748942826,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,91.9800078933636,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,9.693396302444302,8.976262255609193,0.7752184273232725,1.0,0.22478157267672755,-0.2247815726767275
17,repaglinide_Down,0.01185903783978679,0.01185903783978679,0.00012365805529710328,0.2225717656311443,0.0,1.0004915454187966,0.22679905623279592,0.004423908769170315,-0.5025611448620264,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,2031.3989780493814,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,45.08879865739833,8.976262255609193,0.7774282343688557,1.0,0.2225717656311443,-0.22257176563114434
18,repaglinide_No,-0.06673818577193738,-0.0667381857719374,0.003891065056294815,0.0,0.22592555633170341,0.0,-0.23021654525496457,-0.0044905698034127806,0.5026152999388219,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,60.282949478020925,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,-7.89120412970333,8.976262255609193,1.0,0.7740744436682966,-0.22592555633170341,0.22592555633170341
19,repaglinide_Steady,0.06385554248237423,0.06385554248237421,0.0035641833302168247,0.22563284831572653,0.0,1.0142515447478573,0.229918277855292,0.004484751843731316,-0.5026105547748657,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,66.21520053205991,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,8.258461591324567,8.976262255609193,0.7743671516842735,1.0,0.22563284831572653,-0.2256328483157265
20,repaglinide_Up,0.01500284070917191,0.015002840709171909,0.0001978860702678189,0.22263742747566131,0.0,1.0007867046907268,0.22686596518831745,0.0044252138853377865,-0.5025622006468152,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,1267.7491406581944,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,35.63004351165949,8.976262255609193,0.7773625725243387,1.0,0.22263742747566131,-0.2226374274756613
21,nateglinide_Down,0.0074992083074484845,0.007499208307448484,4.945493039736526e-05,0.2225061425061425,0.0,1.0001965601965601,0.22673218673218673,0.004422604422604448,-0.5025600898779844,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,5085.99921370125,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,71.32320593733161,8.976262255609193,0.7774938574938575,1.0,0.2225061425061425,-0.22250614250614253
22,nateglinide_No,-0.04255176822532585,-0.04255176822532586,0.0015880657230491826,0.0,0.2238702659942648,0.0,0.007736020468703642,0.2314085212103233,0.38443902103506694,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,154.0982416509506,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,-12.492716200285571,8.976262255609193,1.0,0.7761297340057352,-0.2238702659942648,0.22387026599426485
23,nateglinide_Steady,0.0411924267967799,0.04119242679677991,0.0014884770180446857,0.22378175348423446,0.0,1.0059306118414548,-0.023450627656419892,-0.24703469407927248,-0.3766255800601062,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,164.70409542215333,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,12.910140493155925,8.976262255609193,0.7762182465157655,1.0,0.22378175348423446,-0.22378175348423446
24,nateglinide_Up,0.0074992083074484845,0.007499208307448484,4.945493039736526e-05,0.2225061425061425,0.0,1.0001965601965601,0.22673218673218673,0.004422604422604448,-0.5025600898779844,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,5085.999213701252,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,71.32320593733162,8.976262255609193,0.7774938574938575,1.0,0.2225061425061425,-0.22250614250614253
25,chlorpropamide_No,-0.016775335576172962,-0.016775335576172962,0.00024738524968909853,0.0,0.22268122356644043,0.0,0.37367955149011506,0.5961640601947477,0.2021833022661252,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,1013.1992933927289,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,-31.859067436342634,8.976262255609193,1.0,0.7773187764335596,-0.22268122356644043,0.22268122356644038
26,chlorpropamide_Steady,0.015913698084321064,0.015913698084321064,0.00022263427595446694,0.22265932336742722,0.0,1.0008851298190402,-0.44036847626540776,-0.6628311041174928,-0.16884966476397573,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,1126.3325478917845,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,33.58736666199747,8.976262255609193,0.7773406766325728,1.0,0.22265932336742722,-0.22265932336742722
27,chlorpropamide_Up,0.005302480489977226,0.005302480489977226,2.4726083659438623e-05,0.22248427672955975,0.0,1.0000982704402515,0.22670990566037735,0.004422169811320709,-0.5025597383944235,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,10177.000000000004,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,100.88111815399351,8.976262255609193,0.7775157232704403,1.0,0.22248427672955975,-0.22248427672955973
28,glimepiride_Down,0.024322932224906592,0.024322932224906595,0.0005198288304100879,0.2229224103977944,0.0,1.0020677432059866,0.22715636077195747,0.0044308782985427175,-0.5025667849895855,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,479.857428275378,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,21.949103079120206,8.976262255609193,0.7770775896022056,1.0,0.2229224103977944,-0.22292241039779437
29,glimepiride_No,-0.12537456059208488,-0.12537456059208485,0.013508203008572472,0.0,0.2346843578314502,0.0,-0.2391417020835493,-0.00466466258940601,0.5027589704454268,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,14.26442286148401,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,-4.03256985473328,8.976262255609193,1.0,0.7653156421685499,-0.2346843578314502,0.23468435783145014
30,glimepiride_Steady,0.11809263274669114,0.11809263274669114,0.012015208020483809,0.2333058532563891,0.0,1.048742786479802,0.23773701566364386,0.00463726298433631,-0.5027361411907747,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,16.573329951977506,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,4.3093007522968225,8.976262255609193,0.7666941467436109,1.0,0.2333058532563891,-0.23330585325638908
31,glimepiride_Up,0.031869737578142716,0.031869737578142716,0.0008918841967747136,0.2232521447588995,0.0,1.0035499457647175,0.2274923577556454,0.004437432205896874,-0.5025720934186438,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,277.83506657796147,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,16.72663941240244,8.976262255609193,0.7767478552411005,1.0,0.2232521447588995,-0.22325214475889954
32,glipizide_Down,0.03720521530049579,0.03720521530049579,0.001214838963504352,0.2235387045813586,0.0,1.0048380726698263,0.22778436018957346,0.004443127962085347,-0.5025767104378678,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,202.79892733310135,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,14.309405054289252,8.976262255609193,0.7764612954186414,1.0,0.2235387045813586,-0.2235387045813586
33,glipizide_No,-0.2104325551071636,-0.2104325551071636,0.03659135715048323,0.0,0.25689322591626007,0.0,-0.2617723817088392,-0.0051060932713037355,0.5031384434383476,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,2.617790516113778,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,-2.1487847966771376,8.976262255609193,1.0,0.7431067740837399,-0.25689322591626007,0.25689322591626007
34,glipizide_Steady,0.19960855539071537,0.19960855539071537,0.03311779853110586,0.25344229262285906,0.0,1.1392589275719243,0.25825590507108476,0.0050375013993059214,-0.5030779973475714,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,3.3223486599466727,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,2.3068800977488366,8.976262255609193,0.746557707377141,1.0,0.25344229262285906,-0.253442292622859
35,glipizide_Up,0.04483396575948491,0.044833965759484916,0.0017624538816427282,0.2240253314862458,0.0,1.007025529388482,0.2282802295665941,0.004452800316643524,-0.5025845587274466,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,138.41363701350673,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,11.848478205516264,8.976262255609193,0.7759746685137542,1.0,0.2240253314862458,-0.22402533148624582
36,glyburide_Down,0.0418774790070237,0.0418774790070237,0.0015382657678672702,0.22382600098863076,0.0,1.0061295106277806,0.22807711319822047,0.004448838358872997,-0.5025813427471821,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,159.23009991908458,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,12.69640924860873,8.976262255609193,0.7761739990113692,1.0,0.22382600098863076,-0.2238260009886308
37,glyburide_No,-0.18238729554546732,-0.18238729554546732,0.027895553480676183,0.0,0.2483273006471427,0.0,-0.253043764396183,-0.0049358341559723184,0.5029894248166571,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,4.720117912122921,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,-2.5921401092061265,8.976262255609193,1.0,0.7516726993528573,-0.2483273006471427,0.2483273006471427
38,glyburide_Steady,0.167920509758506,0.16792050975850598,0.023810351482886655,0.24438687392055267,0.0,1.0985535405872193,0.24902849740932642,0.004857512953367893,-0.50292200908632,10177,9.227885551191932,2,102,4.624972813284271,0,0,0,0,0,0,102,0,1,0.0,0.010022599980347843,-4.60291273790766,99.77450980392157,4.60291273790766,0.2224624152500737,0.7775375847499263,0.5,0.2775375847499263,2,0,0,0,0,0,-1.9826047421109967,10177.000000000013,890.057273127578,2240.7998866431017,6.248981668000932,-71.32320593733161,100.8811181539936,9.673434990465395,28.118869563724644,2.8718902567689506,8.976262255609193,0.7556131260794473,1.0,0.24438687392055267,-0.2443868739205527
