,variable,correlation_true,mutual_info,unpriv_prob_pos,priv_prob_pos,unbalance,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,kurtosis_var,skew_min,skew_max,skew_mean,skew_std,skew_var,class_entropy,unpriv_prob_neg,priv_prob_neg,pos_prob,neg_prob
20,5_inconv,0.0008581261624188989,0.0014837505291589864,0.0,0.0,0.0,0.0,0.02055251250297696,0.0,1296,7.16703787691222,4,29,3.3672958299864737,0,0,0,0,0,0,29,0,1,0.0,0.022376543209876542,-3.799742046925746,44.689655172413794,3.7997420469257457,0.02700617283950617,0.3487654320987654,0.24999999999999997,0.129853339812804,2,0,0,0,0,0,-2.0030553290924713,0.44899806220502203,-0.9825303816725931,0.7066649992300176,-2.0030553290924713,-0.006180024014033419,1.564706856402735,0.9048505831171584,0.4084914886394556,-0.006180024014033419,6.634558048097446,1.0,1.0,0.0,0.0
21,6_nonprob,-0.030869474944208736,0.004496002706508913,0.0,0.0,0.0,0.0,0.0006069069230356661,0.0,1296,7.16703787691222,4,29,3.3672958299864737,0,0,0,0,0,0,29,0,1,0.0,0.022376543209876542,-3.799742046925746,44.689655172413794,3.7997420469257457,0.02700617283950617,0.3487654320987654,0.24999999999999997,0.129853339812804,2,0,0,0,0,0,-2.0030553290924713,0.44899806220502203,-0.9825303816725931,0.7066649992300176,-1.4906293305299447,-0.006180024014033419,1.564706856402735,0.9048505831171584,0.4084914886394556,0.715313504314725,6.634558048097446,1.0,1.0,0.0,0.0
22,6_problematic,0.039385667165953854,0.020682575573285872,0.0,0.0,0.0,0.0,-0.007443557132998158,0.0,1296,7.16703787691222,4,29,3.3672958299864737,0,0,0,0,0,0,29,0,1,0.0,0.022376543209876542,-3.799742046925746,44.689655172413794,3.7997420469257457,0.02700617283950617,0.3487654320987654,0.24999999999999997,0.129853339812804,2,0,0,0,0,0,-2.0030553290924713,0.44899806220502203,-0.9825303816725931,0.7066649992300176,-1.4009504682346037,-0.006180024014033419,1.564706856402735,0.9048505831171584,0.4084914886394556,0.7753798283934287,6.634558048097446,1.0,1.0,0.0,0.0
23,6_slightly_prob,-0.008034201850510772,0.004049547562540071,0.0,0.0,0.0,0.0,0.006532315564316549,0.0,1296,7.16703787691222,4,29,3.3672958299864737,0,0,0,0,0,0,29,0,1,0.0,0.022376543209876542,-3.799742046925746,44.689655172413794,3.7997420469257457,0.02700617283950617,0.3487654320987654,0.24999999999999997,0.129853339812804,2,0,0,0,0,0,-2.0030553290924713,0.44899806220502203,-0.9825303816725931,0.7066649992300176,-1.5987335733527273,-0.006180024014033419,1.564706856402735,0.9048505831171584,0.4084914886394556,0.6354022303755734,6.634558048097446,1.0,1.0,0.0,0.0
24,7_not_recom,-0.800661217325071,0.6293337505559082,0.0,0.0,0.0,0.0,0.11744583808437858,0.0,1296,7.16703787691222,4,29,3.3672958299864737,0,0,0,0,0,0,29,0,1,0.0,0.022376543209876542,-3.799742046925746,44.689655172413794,3.7997420469257457,0.02700617283950617,0.3487654320987654,0.24999999999999997,0.129853339812804,2,0,0,0,0,0,-2.0030553290924713,0.44899806220502203,-0.9825303816725931,0.7066649992300176,-1.4300412504551703,-0.006180024014033419,1.564706856402735,0.9048505831171584,0.4084914886394556,0.7564178668532318,6.634558048097446,1.0,1.0,0.0,0.0
25,7_priority,0.44502544984672815,0.2068193655585684,0.0,0.0,0.0,0.0,-0.006427034874479487,0.0,1296,7.16703787691222,4,29,3.3672958299864737,0,0,0,0,0,0,29,0,1,0.0,0.022376543209876542,-3.799742046925746,44.689655172413794,3.7997420469257457,0.02700617283950617,0.3487654320987654,0.24999999999999997,0.129853339812804,2,0,0,0,0,0,-2.0030553290924713,0.44899806220502203,-0.9825303816725931,0.7066649992300176,-1.551662730164755,-0.006180024014033419,1.564706856402735,0.9048505831171584,0.4084914886394556,0.6713674085607352,6.634558048097446,1.0,1.0,0.0,0.0
26,7_recommended,0.34630156026307346,0.20319692384400648,0.0,0.0,0.0,0.0,-0.10875085105530857,0.0,1296,7.16703787691222,4,29,3.3672958299864737,0,0,0,0,0,0,29,0,1,0.0,0.022376543209876542,-3.799742046925746,44.689655172413794,3.7997420469257457,0.02700617283950617,0.3487654320987654,0.24999999999999997,0.129853339812804,2,0,0,0,0,0,-2.0030553290924713,0.44899806220502203,-0.9825303816725931,0.7066649992300176,-1.5166821940771662,-0.006180024014033419,1.564706856402735,0.9048505831171584,0.4084914886394556,0.6968936439601385,6.634558048097446,1.0,1.0,0.0,0.0
0,0_great_pret,0.11913040722345242,0.045763027179709065,0.0023228803716608595,0.0,1.505226480836237,0.0,-0.006223717409587826,0.0,1296,7.16703787691222,5,29,3.3672958299864737,0,0,0,0,0,0,29,0,1,0.0,0.022376543209876542,-3.799742046925746,44.689655172413794,3.7997420469257457,0.0015432098765432098,0.3479938271604938,0.2,0.15488969284182819,2,0,0,0,0,0,-2.0027492890358474,0.4292862049382955,-0.9854224142868044,0.7114111496873775,-1.5166821940771666,-0.01854077853914408,1.5584049886907037,0.9044134937157086,0.40983130709345755,0.6968936439601381,6.602380630020978,0.9976771196283392,1.0,0.0023228803716608595,-0.0023228803716608404
1,0_pretentious,-0.027138483966391087,0.00207518652388752,0.0022701475595913734,0.0,1.47105561861521,0.0,0.006588898157898315,0.0,1296,7.16703787691222,5,29,3.3672958299864737,0,0,0,0,0,0,29,0,1,0.0,0.022376543209876542,-3.799742046925746,44.689655172413794,3.7997420469257457,0.0015432098765432098,0.3479938271604938,0.2,0.15488969284182819,2,0,0,0,0,0,-2.0027492890358474,0.4292862049382955,-0.9854224142868044,0.7114111496873775,-1.4068485514483078,-0.01854077853914408,1.5584049886907037,0.9044134937157086,0.40983130709345755,0.7715730017677093,6.602380630020978,0.9977298524404086,1.0,0.0022701475595913734,-0.002270147559591429
2,0_usual,-0.09175952900794293,0.030863397295602564,0.0,0.004484304932735426,0.0,0.0,-0.00020575046161963595,0.0,1296,7.16703787691222,5,29,3.3672958299864737,0,0,0,0,0,0,29,0,1,0.0,0.022376543209876542,-3.799742046925746,44.689655172413794,3.7997420469257457,0.0015432098765432098,0.3479938271604938,0.2,0.15488969284182819,2,0,0,0,0,0,-2.0027492890358474,0.4292862049382955,-0.9854224142868044,0.7114111496873775,-1.570892459715487,-0.01854077853914408,1.5584049886907037,0.9044134937157086,0.40983130709345755,0.6569125841927177,6.602380630020978,1.0,0.9955156950672646,-0.004484304932735426,0.004484304932735439
3,1_critical,0.033471254881914755,0.028469664229479368,0.0019267822736030828,0.0,1.2485549132947977,0.0,0.016063987095039645,0.0,1296,7.16703787691222,5,29,3.3672958299864737,0,0,0,0,0,0,29,0,1,0.0,0.022376543209876542,-3.799742046925746,44.689655172413794,3.7997420469257457,0.0015432098765432098,0.3479938271604938,0.2,0.15488969284182819,2,0,0,0,0,0,-2.0027492890358474,0.4292862049382955,-0.9854224142868044,0.7114111496873775,0.2775062574767295,-0.01854077853914408,1.5584049886907037,0.9044134937157086,0.40983130709345755,1.5089997978487644,6.602380630020978,0.9980732177263969,1.0,0.0019267822736030828,-0.0019267822736031004
4,1_improper,-0.013212525606363991,0.0007795899859772588,0.0019120458891013384,0.0,1.2390057361376674,0.0,0.0038776290630975208,0.0,1296,7.16703787691222,5,29,3.3672958299864737,0,0,0,0,0,0,29,0,1,0.0,0.022376543209876542,-3.799742046925746,44.689655172413794,3.7997420469257457,0.0015432098765432098,0.3479938271604938,0.2,0.15488969284182819,2,0,0,0,0,0,-2.0027492890358474,0.4292862049382955,-0.9854224142868044,0.7114111496873775,0.4292862049382955,-0.01854077853914408,1.5584049886907037,0.9044134937157086,0.40983130709345755,1.5584049886907037,6.602380630020978,0.9980879541108987,1.0,0.0019120458891013384,-0.0019120458891013214
5,1_less_proper,-0.09017432282228209,0.03879834356781729,0.0019120458891013384,0.0,1.2390057361376674,0.0,0.008833652007648185,0.0,1296,7.16703787691222,5,29,3.3672958299864737,0,0,0,0,0,0,29,0,1,0.0,0.022376543209876542,-3.799742046925746,44.689655172413794,3.7997420469257457,0.0015432098765432098,0.3479938271604938,0.2,0.15488969284182819,2,0,0,0,0,0,-2.0027492890358474,0.4292862049382955,-0.9854224142868044,0.7114111496873775,0.4292862049382946,-0.01854077853914408,1.5584049886907037,0.9044134937157086,0.40983130709345755,1.5584049886907034,6.602380630020978,0.9980879541108987,1.0,0.0019120458891013384,-0.0019120458891013214
6,1_proper,-0.06983704456339616,0.04801063489121089,0.0,0.007751937984496124,0.0,0.0,0.0015459067078907873,0.0,1296,7.16703787691222,5,29,3.3672958299864737,0,0,0,0,0,0,29,0,1,0.0,0.022376543209876542,-3.799742046925746,44.689655172413794,3.7997420469257457,0.0015432098765432098,0.3479938271604938,0.2,0.15488969284182819,2,0,0,0,0,0,-2.0027492890358474,0.4292862049382955,-0.9854224142868044,0.7114111496873775,0.2775062574767282,-0.01854077853914408,1.5584049886907037,0.9044134937157086,0.40983130709345755,1.5089997978487641,6.602380630020978,1.0,0.9922480620155039,-0.007751937984496124,0.007751937984496138
7,1_very_crit,0.13440701772698485,0.06611573045163735,0.001968503937007874,0.0,1.2755905511811023,0.0,-0.028262092238470204,0.0,1296,7.16703787691222,5,29,3.3672958299864737,0,0,0,0,0,0,29,0,1,0.0,0.022376543209876542,-3.799742046925746,44.689655172413794,3.7997420469257457,0.0015432098765432098,0.3479938271604938,0.2,0.15488969284182819,2,0,0,0,0,0,-2.0027492890358474,0.4292862049382955,-0.9854224142868044,0.7114111496873775,-0.09156483811771565,-0.01854077853914408,1.5584049886907037,0.9044134937157086,0.40983130709345755,1.381513246100722,6.602380630020978,0.9980314960629921,1.0,0.001968503937007874,-0.0019685039370078705
8,2_complete,0.00020430279525707006,0.002944076783047934,0.0,0.006756756756756757,0.0,0.0,-0.022459459459459374,0.0,1296,7.16703787691222,5,29,3.3672958299864737,0,0,0,0,0,0,29,0,1,0.0,0.022376543209876542,-3.799742046925746,44.689655172413794,3.7997420469257457,0.0015432098765432098,0.3479938271604938,0.2,0.15488969284182819,2,0,0,0,0,0,-2.0027492890358474,0.4292862049382955,-0.9854224142868044,0.7114111496873775,-0.32223741917900517,-0.01854077853914408,1.5584049886907037,0.9044134937157086,0.40983130709345755,1.2954776125892773,6.602380630020978,1.0,0.9932432432432432,-0.006756756756756757,0.006756756756756799
9,2_completed,-0.0054912294064666505,0.0006843591407126263,0.002053388090349076,0.0,1.3305954825462012,0.0,0.014941267999030727,0.0,1296,7.16703787691222,5,29,3.3672958299864737,0,0,0,0,0,0,29,0,1,0.0,0.022376543209876542,-3.799742046925746,44.689655172413794,3.7997420469257457,0.0015432098765432098,0.3479938271604938,0.2,0.15488969284182819,2,0,0,0,0,0,-2.0027492890358474,0.4292862049382955,-0.9854224142868044,0.7114111496873775,-0.6424094926585853,-0.01854077853914408,1.5584049886907037,0.9044134937157086,0.40983130709345755,1.1655832293471005,6.602380630020978,0.997946611909651,1.0,0.002053388090349076,-0.002053388090349051
10,2_foster,0.0016625746659598218,0.0026650843079000196,0.0020942408376963353,0.0,1.3570680628272251,0.0,-0.0004329735456234385,0.0,1296,7.16703787691222,5,29,3.3672958299864737,0,0,0,0,0,0,29,0,1,0.0,0.022376543209876542,-3.799742046925746,44.689655172413794,3.7997420469257457,0.0015432098765432098,0.3479938271604938,0.2,0.15488969284182819,2,0,0,0,0,0,-2.0027492890358474,0.4292862049382955,-0.9854224142868044,0.7114111496873775,-0.8409603095358915,-0.01854077853914408,1.5584049886907037,0.9044134937157086,0.40983130709345755,1.0771907229477258,6.602380630020978,0.9979057591623036,1.0,0.0020942408376963353,-0.0020942408376963817
11,2_incomplete,0.0035450023502314534,0.0005548331410305061,0.0020855057351407717,0.0,1.35140771637122,0.0,0.006507149200298268,0.0,1296,7.16703787691222,5,29,3.3672958299864737,0,0,0,0,0,0,29,0,1,0.0,0.022376543209876542,-3.799742046925746,44.689655172413794,3.7997420469257457,0.0015432098765432098,0.3479938271604938,0.2,0.15488969284182819,2,0,0,0,0,0,-2.0027492890358474,0.4292862049382955,-0.9854224142868044,0.7114111496873775,-0.8013572121110148,-0.01854077853914408,1.5584049886907037,0.9044134937157086,0.40983130709345755,1.0953911790157904,6.602380630020978,0.9979144942648592,1.0,0.0020855057351407717,-0.002085505735140769
12,3_1,-0.01798672942878597,0.00642995235325388,0.0,0.006369426751592357,0.0,0.0,-0.020684421497788152,0.0,1296,7.16703787691222,5,29,3.3672958299864737,0,0,0,0,0,0,29,0,1,0.0,0.022376543209876542,-3.799742046925746,44.689655172413794,3.7997420469257457,0.0015432098765432098,0.3479938271604938,0.2,0.15488969284182819,2,0,0,0,0,0,-2.0027492890358474,0.4292862049382955,-0.9854224142868044,0.7114111496873775,-0.5503507785174029,-0.01854077853914408,1.5584049886907037,0.9044134937157086,0.40983130709345755,1.2043674325513039,6.602380630020978,1.0,0.9936305732484076,-0.006369426751592357,0.006369426751592355
13,3_2,-0.008190098502882333,0.0012666439507631622,0.0020876826722338203,0.0,1.3528183716075157,0.0,-0.0012414917666242475,0.0,1296,7.16703787691222,5,29,3.3672958299864737,0,0,0,0,0,0,29,0,1,0.0,0.022376543209876542,-3.799742046925746,44.689655172413794,3.7997420469257457,0.0015432098765432098,0.3479938271604938,0.2,0.15488969284182819,2,0,0,0,0,0,-2.0027492890358474,0.4292862049382955,-0.9854224142868044,0.7114111496873775,-0.8113629202162556,-0.01854077853914408,1.5584049886907037,0.9044134937157086,0.40983130709345755,1.0908215105535521,6.602380630020978,0.9979123173277662,1.0,0.0020876826722338203,-0.0020876826722338038
