,variable,correlation_true,correlation_pred,mutual_info,unpriv_prob,priv_prob,unbalance,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,kurtosis_var,skew_min,skew_max,skew_mean,skew_std,skew_var,class_entropy
1,CDecomp,0.48795003647426655,-0.06666666666666665,0.1380773481458818,1.0,0.6666666666666666,1.1428571428571428,-0.06666666666666665,-0.26666666666666666,0.9,8,2.0794415416798357,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1,0.0,5.125,1.634130525024472,0.1951219512195122,-1.6341305250244718,0.125,0.875,0.5,0.375,2,0,0,0,0,0,-2.24,8.0,0.967335969759625,3.296570792250638,-2.24,-2.8284271247461903,2.8284271247461903,0.20178494746677106,1.3246560339916178,0.6440611887195306,0.0
2,PDecomp,0.48795003647426655,-0.06666666666666665,0.1380773481458818,1.0,0.6666666666666666,1.1428571428571428,-0.06666666666666665,-0.26666666666666666,0.9,8,2.0794415416798357,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1,0.0,5.125,1.634130525024472,0.1951219512195122,-1.6341305250244718,0.125,0.875,0.5,0.375,2,0,0,0,0,0,-2.24,8.0,0.967335969759625,3.296570792250638,-2.24,-2.8284271247461903,2.8284271247461903,0.20178494746677106,1.3246560339916178,0.6440611887195306,0.0
3,outpatient,0.14285714285714285,0.29277002188455997,0.017918382754078754,1.0,0.8571428571428571,1.1428571428571428,0.4285714285714286,-0.5714285714285714,0.5,8,2.0794415416798357,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1,0.0,5.125,1.634130525024472,0.1951219512195122,-1.6341305250244718,0.125,0.875,0.5,0.375,2,0,0,0,0,0,-2.24,8.0,0.967335969759625,3.296570792250638,8.0,-2.8284271247461903,2.8284271247461903,0.20178494746677106,1.3246560339916178,-2.8284271247461903,0.0
4,fine_alignment,0.14285714285714285,-0.48795003647426655,0.017918382754078754,1.0,0.8571428571428571,1.1428571428571428,-0.7142857142857143,0.5714285714285714,1.6666666666666665,8,2.0794415416798357,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1,0.0,5.125,1.634130525024472,0.1951219512195122,-1.6341305250244718,0.125,0.875,0.5,0.375,2,0,0,0,0,0,-2.24,8.0,0.967335969759625,3.296570792250638,8.0,-2.8284271247461903,2.8284271247461903,0.20178494746677106,1.3246560339916178,-2.8284271247461903,0.0
5,DevLoc_0.5 inch below Jugular Notch,-0.14285714285714285,-0.29277002188455997,0.017918382754078754,0.8571428571428571,1.0,0.9795918367346939,-0.4285714285714286,0.5714285714285714,-0.5,8,2.0794415416798357,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1,0.0,5.125,1.634130525024472,0.1951219512195122,-1.6341305250244718,0.125,0.875,0.5,0.375,2,0,0,0,0,0,-2.24,8.0,0.967335969759625,3.296570792250638,8.0,-2.8284271247461903,2.8284271247461903,0.20178494746677106,1.3246560339916178,2.8284271247461903,0.0
6,DevLoc_Below Jugular Notch,0.2182178902359924,0.4472135954999579,0.03884925460670802,1.0,0.8333333333333334,1.1428571428571428,0.5,-0.6666666666666667,0.4,8,2.0794415416798357,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1,0.0,5.125,1.634130525024472,0.1951219512195122,-1.6341305250244718,0.125,0.875,0.5,0.375,2,0,0,0,0,0,-2.24,8.0,0.967335969759625,3.296570792250638,0.0,-2.8284271247461903,2.8284271247461903,0.20178494746677106,1.3246560339916178,-1.4401645996461911,0.0
7,DevLoc_Below left clavicle &  approx. 5.5 cm from mid-sternum to center,-0.14285714285714285,-0.29277002188455997,0.017918382754078754,0.8571428571428571,1.0,0.9795918367346939,-0.4285714285714286,0.5714285714285714,-0.5,8,2.0794415416798357,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1,0.0,5.125,1.634130525024472,0.1951219512195122,-1.6341305250244718,0.125,0.875,0.5,0.375,2,0,0,0,0,0,-2.24,8.0,0.967335969759625,3.296570792250638,8.0,-2.8284271247461903,2.8284271247461903,0.20178494746677106,1.3246560339916178,2.8284271247461903,0.0
0,gender,-0.2581988897471611,0.2581988897471611,0.033822075568605225,0.5,0.75,0.8,0.25,0.0,-0.8333333333333334,8,2.0794415416798357,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1,0.0,5.125,1.634130525024472,0.1951219512195122,-1.6341305250244718,0.375,0.625,0.5,0.125,2,0,0,0,0,0,-2.8000000000000003,8.0,0.22224253643832648,2.7748827546192403,-2.8000000000000003,-2.8284271247461903,2.8284271247461903,0.17266173629090048,1.0767806452348234,0.0,1.0986122886681096
1,CDecomp,0.14907119849998599,0.7453559924999299,0.010890816796885916,0.6666666666666666,0.5,1.0666666666666667,0.8333333333333334,-0.33333333333333337,-1.5,8,2.0794415416798357,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1,0.0,5.125,1.634130525024472,0.1951219512195122,-1.6341305250244718,0.375,0.625,0.5,0.125,2,0,0,0,0,0,-2.8000000000000003,8.0,0.22224253643832648,2.7748827546192403,0.0,-2.8284271247461903,2.8284271247461903,0.17266173629090048,1.0767806452348234,1.4401645996461911,1.0986122886681096
2,PDecomp,0.06666666666666665,0.6,0.0022381331666419535,0.6666666666666666,0.6,1.0666666666666667,0.6,0.13333333333333341,-1.3333333333333335,8,2.0794415416798357,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1,0.0,5.125,1.634130525024472,0.1951219512195122,-1.6341305250244718,0.375,0.625,0.5,0.125,2,0,0,0,0,0,-2.8000000000000003,8.0,0.22224253643832648,2.7748827546192403,-2.24,-2.8284271247461903,2.8284271247461903,0.17266173629090048,1.0767806452348234,-0.6440611887195306,1.0986122886681096
3,NYHAC,0.29277002188455997,0.29277002188455997,0.06401864654506928,0.0,0.625,0.0,-0.625,,1.1333333333333333,8,2.0794415416798357,2,41,3.713572066704308,0,0,0,0,0,0,41,0,1,0.0,5.125,1.634130525024472,0.1951219512195122,-1.6341305250244718,0.375,0.625,0.5,0.125,2,0,0,0,0,0,-2.8000000000000003,8.0,0.22224253643832648,2.7748827546192403,8.0,-2.8284271247461903,2.8284271247461903,0.17266173629090048,1.0767806452348234,-2.8284271247461903,1.0986122886681096
