,variable,correlation_true,correlation_pred,mutual_info,unpriv_prob,priv_prob,unbalance,statistical_parity,equal_opportunity,average_odds,instance_num,log_inst_num,class_num,feat_num,log_feat_num,inst_missing_vals,perc_inst_missing_val,feat_missing_val,perc_feat_missing_val,missing_vals,perc_miss_vals,numeric_features,cat_features,ratio_num_cat,ratio_cat_num,dataset_ratio,log_dataset_ratio,inverse_ratio,log_inverse_ratio,class_prob_min,class_prob_max,class_prob_mean,class_prob_std,symbols,symbols_min,symbols_max,symbols_mean,symbols_std,symbols_sum,kurtosis_min,kurtosis_max,kurtosis_mean,kurtosis_std,kurtosis_var,skew_min,skew_max,skew_mean,skew_std,skew_var,class_entropy
2,media,-0.035170884930915414,-0.1998675186078775,0.007200622615799995,0.2846715328467153,0.1,1.0461678832116788,0.16058394160583941,0.15474452554744522,-0.39429618001046574,147,4.990432586778736,3,11,2.3978952727983707,0,0,0,0,0,0,11,0,1,0.0,0.07482993197278912,-2.592537313980366,13.363636363636363,2.592537313980366,0.272108843537415,0.3741496598639456,0.3333333333333333,0.044086671417740544,2,0,0,0,0,0,-1.7989254643902697,10.155690913667257,0.6254546994983547,3.2424745650529876,10.155690913667257,-1.840958977171337,3.4666542608452,-0.1054672006745499,1.3914742163414786,3.4666542608452,4.896685667169589
0,wife_religion,-0.06241027052444218,-0.0718257964305665,0.0192247738704375,0.4375,0.16793893129770993,2.2176724137931036,0.4937977099236641,0.026717557251908386,-0.9310404172789495,147,4.990432586778736,3,11,2.3978952727983707,0,0,0,0,0,0,11,0,1,0.0,0.07482993197278912,-2.592537313980366,13.363636363636363,2.592537313980366,0.19727891156462585,0.4965986394557823,0.3333333333333333,0.12370232831733204,2,0,0,0,0,0,-1.603283836531369,6.669967140425202,0.4457753975734182,2.6020283396926795,4.501850816004213,-2.537869545517297,2.9290608092132526,-0.02075816805466978,1.3288795951246632,-2.537869545517297,4.874792566516016
1,wife_work,0.009069031295549966,0.042203151348524814,0.00014169190363338968,0.20454545454545456,0.1941747572815534,1.036833855799373,0.052294792586054725,-0.030891438658428916,-0.20786957353222413,147,4.990432586778736,3,11,2.3978952727983707,0,0,0,0,0,0,11,0,1,0.0,0.07482993197278912,-2.592537313980366,13.363636363636363,2.592537313980366,0.19727891156462585,0.4965986394557823,0.3333333333333333,0.12370232831733204,2,0,0,0,0,0,-1.603283836531369,6.669967140425202,0.4457753975734182,2.6020283396926795,-1.2329039474084664,-2.537869545517297,2.9290608092132526,-0.02075816805466978,1.3288795951246632,-0.8854706164221098,4.874792566516016
2,media,0.005851157212478561,-0.1950754666442396,0.005622198174913436,0.208955223880597,0.07692307692307693,1.0591868244981986,0.04994259471871412,-0.06831228473019513,-0.31356693620844567,147,4.990432586778736,3,11,2.3978952727983707,0,0,0,0,0,0,11,0,1,0.0,0.07482993197278912,-2.592537313980366,13.363636363636363,2.592537313980366,0.19727891156462585,0.4965986394557823,0.3333333333333333,0.12370232831733204,2,0,0,0,0,0,-1.603283836531369,6.669967140425202,0.4457753975734182,2.6020283396926795,6.669967140425202,-2.537869545517297,2.9290608092132526,-0.02075816805466978,1.3288795951246632,2.9290608092132526,4.874792566516016
0,wife_religion,-0.14887433049795165,-0.06590820436573076,0.014072782371209965,0.11764705882352941,0.18461538461538463,0.665158371040724,0.5547511312217195,-0.009049773755656076,-1.3256289308176101,147,4.990432586778736,3,11,2.3978952727983707,0,0,0,0,0,0,11,0,1,0.0,0.07482993197278912,-2.592537313980366,13.363636363636363,2.592537313980366,0.17687074829931973,0.46258503401360546,0.3333333333333333,0.11821868841484877,2,0,0,0,0,0,-1.7680528488125589,10.155690913667254,0.774666336679338,3.3557926548116055,3.9514994538929646,-2.428563142976207,3.4666542608452,-0.10418558024946346,1.4660936394536417,-2.428563142976207,4.87593218580937
1,wife_work,0.031843900153670564,0.19549354423298343,0.0035226594662536026,0.23333333333333334,0.1623931623931624,1.319230769230769,0.09658119658119657,-0.0888888888888889,-0.26950917666837904,147,4.990432586778736,3,11,2.3978952727983707,0,0,0,0,0,0,11,0,1,0.0,0.07482993197278912,-2.592537313980366,13.363636363636363,2.592537313980366,0.17687074829931973,0.46258503401360546,0.3333333333333333,0.11821868841484877,2,0,0,0,0,0,-1.7680528488125589,10.155690913667254,0.774666336679338,3.3557926548116055,0.20381766381766342,-2.428563142976207,3.4666542608452,-0.10418558024946346,1.4660936394536417,-1.483654531631528,4.87593218580937
2,media,-0.11509484552229768,-0.25245756232167543,0.00839334108169424,0.18248175182481752,0.1,1.0317237507018528,0.1678832116788321,0.2547445255474452,-0.4228571428571429,147,4.990432586778736,3,11,2.3978952727983707,0,0,0,0,0,0,11,0,1,0.0,0.07482993197278912,-2.592537313980366,13.363636363636363,2.592537313980366,0.17687074829931973,0.46258503401360546,0.3333333333333333,0.11821868841484877,2,0,0,0,0,0,-1.7680528488125589,10.155690913667254,0.774666336679338,3.3557926548116055,10.155690913667254,-2.428563142976207,3.4666542608452,-0.10418558024946346,1.4660936394536417,3.4666542608452,4.87593218580937
0,wife_religion,-0.13115875239637248,-0.10518381727194626,0.03368339453427249,0.4230769230769231,0.17355371900826447,1.9435096153846154,0.4694850603941513,0.11697393515575327,-0.7011255411255412,147,4.990432586778736,3,11,2.3978952727983707,0,0,0,0,0,0,11,0,1,0.0,0.07482993197278912,-2.592537313980366,13.363636363636363,2.592537313980366,0.21768707482993196,0.4217687074829932,0.3333333333333333,0.08550887816310569,2,0,0,0,0,0,-1.758875074341006,8.780898487921819,0.2539828362697746,2.828994063203393,0.940964991121731,-1.7112416388424354,3.2652114388743443,-0.057001805264750745,1.2819489559299466,-1.7112416388424354,4.883925062885963
1,wife_work,0.04814256681132072,0.1702102587594716,0.0017057417127938623,0.19444444444444445,0.22522522522522523,0.8932291666666667,0.07882882882882883,0.0030030030030029353,-0.1824470156948104,147,4.990432586778736,3,11,2.3978952727983707,0,0,0,0,0,0,11,0,1,0.0,0.07482993197278912,-2.592537313980366,13.363636363636363,2.592537313980366,0.21768707482993196,0.4217687074829932,0.3333333333333333,0.08550887816310569,2,0,0,0,0,0,-1.758875074341006,8.780898487921819,0.2539828362697746,2.828994063203393,-0.5710408684546624,-1.7112416388424354,3.2652114388743443,-0.057001805264750745,1.2819489559299466,-1.1987141078759616,4.883925062885963
2,media,-0.1205013935832909,-0.2819351378924551,0.00843972304188987,0.22058823529411764,0.18181818181818182,1.013327205882353,0.20588235294117646,0.0848930481283422,-0.6465408805031446,147,4.990432586778736,3,11,2.3978952727983707,0,0,0,0,0,0,11,0,1,0.0,0.07482993197278912,-2.592537313980366,13.363636363636363,2.592537313980366,0.21768707482993196,0.4217687074829932,0.3333333333333333,0.08550887816310569,2,0,0,0,0,0,-1.758875074341006,8.780898487921819,0.2539828362697746,2.828994063203393,8.780898487921819,-1.7112416388424354,3.2652114388743443,-0.057001805264750745,1.2819489559299466,3.2652114388743443,4.883925062885963
