,variable,correlation_true,correlation_pred,mutual_info,unpriv_prob,priv_prob,unbalance,statistical_parity,equal_opportunity,average_odds
0,race,-0.16095613107532197,-0.23684178540912917,0.016038680970341335,0.3212827988338192,0.1798780487804878,1.076034029536873,0.2399310246746782,0.15542914029723387,-0.3971945028398852
1,fulltime,-0.0989769040387537,-0.20177043284492777,0.005699683776902678,0.0,0.29858051884483605,0.0,-0.34165442976015664,,0.8024950522233536
2,gender,0.1231441137989284,0.1893703321587062,0.008565605333050674,0.2556719022687609,0.3534002229654404,0.8562913054673417,-0.16602170119128917,-0.057223905163809485,0.2692390732952712
3,parttime,-0.0989769040387537,-0.20177043284492777,0.005699683776902678,0.31027142096860033,0.16463414634146342,1.0391549394079513,0.31180635781876714,0.10208465841976139,-0.6900244989953708
4,pass_bar,0.12637886616048088,0.1657463951764451,0.010259514820227394,0.13513513513513514,0.3079710144927536,0.4525919361984935,-0.3327038218342566,-0.18188685579989927,0.6866692881341019
0,race,-0.16475941173861602,-0.21882139865947475,0.016465983217702998,0.33196480938416423,0.1804733727810651,1.0816652401464872,0.24447240104808346,0.11274531919693209,-0.4181498912985817
1,fulltime,-0.07708514382643979,-0.13375409995657758,0.0034479041067826816,0.0,0.3069016152716593,0.0,-0.3489965736661772,,0.8163470115967886
2,gender,0.12671455661100406,0.20047515188405107,0.00902991959104471,0.26090750436300175,0.3656633221850613,0.8501340213933213,-0.16088240615898253,-0.031002118755362518,0.2624532335687403
3,parttime,-0.07708514382643979,-0.13375409995657758,0.0034479041067826816,0.31473684210526315,0.20279720279720279,1.0255300931755225,0.21735737946264264,0.04101950680898059,-0.4260197649827113
4,pass_bar,0.11847409580814279,0.16958712040822108,0.008670396467004054,0.10743801652892562,0.3194588969823101,0.3500731543358772,-0.30947446272391876,-0.08717675286590243,0.6420613769700821
0,race,-0.1494939463489634,-0.23092757390811125,0.012912127089314607,0.3468677494199536,0.18181818181818182,1.0802603842453737,0.2656576162456633,0.12231887641920447,-0.3992124719167947
1,fulltime,-0.07418927652054322,-0.15803954013000704,0.003329118392023614,0.0,0.3210964268232991,0.0,-0.37151248164464024,,0.8709983382277947
2,gender,0.10062006845860678,0.16706434262767367,0.005746558227521625,0.2841726618705036,0.3651987110633727,0.8850072381119495,-0.13640473228291694,-0.056442171719123135,0.18616061758004024
3,parttime,-0.07418927652054322,-0.15803954013000704,0.003329118392023614,0.33069620253164556,0.19727891156462585,1.0298968624575486,0.2830340997158357,-0.007254800654438953,-0.6410022202385429
4,pass_bar,0.08131084022853831,0.1249496276287926,0.003946817228860845,0.16822429906542055,0.32954545454545453,0.5239058582174606,-0.22438595813702014,-0.03905344867536875,0.3860051602517734
0,race,-0.1502190942237698,-0.2360480769296778,0.014320919157067638,0.32316715542521995,0.1952662721893491,1.07006563781803,0.2626542192299016,0.12506203473945415,-0.5159859218374478
1,fulltime,-0.09874922304381512,-0.14876888373745117,0.006513091690710987,0.0,0.3020068526676456,0.0,-0.3641703377386197,,0.8536725912152409
2,gender,0.1243359612786312,0.197384672750886,0.008857023834022149,0.2604529616724739,0.3553072625698324,0.862407456558937,-0.17312498783407626,-0.05837307535086528,0.2522281335065574
3,parttime,-0.09874922304381512,-0.14876888373745117,0.006513091690710987,0.31063829787234043,0.20245398773006135,1.0285802958722716,0.23573945960057432,0.0780348518470173,-0.49857845519945976
4,pass_bar,0.12389397261820655,0.15134128482960543,0.009369894701027889,0.11538461538461539,0.3120165033522434,0.38205959356688696,-0.29252291030269373,-0.23154282540564125,0.48575980604738966
0,race,-0.10048539685431025,-0.22192150910004355,0.0066877608620377615,0.31621465666474324,0.23225806451612904,1.0419782960743071,0.25089254136961825,0.06249650987472788,-0.5336060713977298
1,fulltime,-0.08879715460326106,-0.11303262301080652,0.004552111864189315,0.0,0.3034752814488497,0.0,-0.34508076358296624,,0.8185398862013467
2,gender,0.10152057199999637,0.2178735306078481,0.006163116450129236,0.2717678100263852,0.3432671081677704,0.8955187675546856,-0.19308392598158275,-0.09603231461904516,0.30038479650412375
3,parttime,-0.08879715460326106,-0.11303262301080652,0.004552111864189315,0.3130939809926082,0.18120805369127516,1.0316951663998364,0.17676449118728874,0.005690878294579149,-0.3875458783179544
4,pass_bar,0.1145221749003691,0.14492344565224427,0.007959446666078705,0.10588235294117647,0.31205311542390196,0.348899430740038,-0.3355104248032206,-0.16599170822568043,0.7142033464849876
0,race,-0.15579452969410984,-0.2181268039045022,0.014549720937979932,0.34063400576368874,0.18506493506493507,1.0739433237271854,0.2626950858939332,0.09590366405928363,-0.4941080630016045
1,fulltime,-0.041838900000246204,-0.11396613722717398,0.0011202843505653606,0.0,0.31718061674008813,0.0,-0.36270190895741555,,0.8485065710872162
2,gender,0.09033037253170102,0.1676825729310154,0.004885580500194553,0.28945147679324895,0.3554778554778555,0.9125761837787155,-0.13222094361334868,-0.048322563512436856,0.2095992983724734
3,parttime,-0.041838900000246204,-0.11396613722717398,0.0011202843505653606,0.32241289651586064,0.23333333333333334,1.0164962154041717,0.19056162246489863,0.008112324492979717,-0.32904143805742125
4,pass_bar,0.0962974701026049,0.1495230438456293,0.00553402354739399,0.15789473684210525,0.32494866529774125,0.4978070175438596,-0.31415216686480063,-0.10000540365286936,0.7985552231813022
0,race,-0.15051354575328527,-0.19210041084908488,0.013987043951532482,0.34326647564469914,0.19798657718120805,1.0657954555351372,0.2047902924943751,0.04071460164227614,-0.4432551149081713
1,fulltime,-0.07471989292736009,-0.1758107045633713,0.003462478039124056,0.0,0.3220753793441018,0.0,-0.34605971610376896,,0.8120132114601737
2,gender,0.10490822494839702,0.19549390117550555,0.00618978458728342,0.2822719449225473,0.3745743473325766,0.876415780359824,-0.15390799455320875,-0.0022369354180139522,0.266469787859999
3,parttime,-0.07471989292736009,-0.1758107045633713,0.003462478039124056,0.3292747485442033,0.23376623376623376,1.022353056650163,0.2759516819866211,0.06018782699566183,-0.576718538008373
4,pass_bar,0.09334776788388971,0.15027832817174236,0.0050809996648652,0.1619047619047619,0.33075335397316824,0.5026921406860617,-0.2543712221730797,-0.07190033908300164,0.5168889937889849
0,race,-0.13651357573090034,-0.20152360322663035,0.010833645906830947,0.3422740524781341,0.2018348623853211,1.0703271288826186,0.2431433385936288,0.07609596918715067,-0.47247118849166014
1,fulltime,-0.12532843774991467,-0.15739031560428154,0.009753790208352764,0.0,0.3197845249755142,0.0,-0.3418217433888345,,0.7970765707809225
2,gender,0.11970839261623314,0.18604761247851306,0.009414610787343125,0.2859603789836348,0.36435868331441545,0.8942283214158994,-0.15143702686927885,-0.0655106707689661,0.24816348080781075
3,parttime,-0.12532843774991467,-0.15739031560428154,0.009753790208352764,0.33174603174603173,0.17105263157894737,1.0374048955978512,0.26269145084934553,0.08711361737677525,-0.5879521084546713
4,pass_bar,0.09090682310426405,0.1499853169172004,0.004806704958247109,0.16666666666666666,0.328335056876939,0.5211842776927004,-0.2924757746370983,-0.10236891493354783,0.5201305668200251
