,variable,correlation_true,correlation_pred,mutual_info,unpriv_prob,priv_prob,unbalance,statistical_parity,equal_opportunity,average_odds
0,gender,-0.2941300591415154,-0.34358570021777063,0.049893988934093275,0.14285714285714285,0.32967032967032966,0.6136363636363636,-0.2927786499215071,-0.18131868131868134,0.37181889149102265
1,race,-0.025538765201017104,-0.035888359713907914,0.02114327323161516,0.3333333333333333,0.22413793103448276,1.4318181818181819,0.0367816091954023,-0.2551724137931035,-0.10256410256410262
0,gender,-0.15426103182463033,-0.20468298700379842,0.01322860211707369,0.16666666666666666,0.27956989247311825,0.75,-0.14516129032258066,-0.190524193548387,0.13587830080367388
1,race,0.04873767815229097,0.11795047282441753,0.0020307210181563506,0.3125,0.2138728323699422,1.4062500000000002,0.35440751445086704,-0.09104046242774566,-0.7251228501228502
0,gender,-0.31607796408889355,-0.2864224178674219,0.08048994949369825,0.044444444444444446,0.3434343434343434,0.22105263157894736,-0.2474747474747475,-0.048484848484848464,0.2492791749973693
1,race,-0.013296855577537209,0.004881884648574762,0.005825681135730572,0.2631578947368421,0.19411764705882353,1.3088642659279779,0.14520123839009286,-0.1829721362229102,-0.39967453471103104
0,gender,-0.34249258255716564,-0.2742600110751447,0.0721640791027729,0.12371134020618557,0.29347826086956524,0.5995241871530531,-0.14802779022859702,-0.1352532496638279,0.2169934640522876
1,race,0.06728892235092306,-0.0037507220102238003,0.00886916138612008,0.34782608695652173,0.18674698795180722,1.6856187290969902,0.12362493452069148,-0.10660031430068095,-0.2627538829151732
0,gender,-0.46262809198923194,-0.40573087998623486,0.13018595753582363,0.07777777777777778,0.3333333333333333,0.36750000000000005,-0.31717171717171716,-0.28888888888888886,0.15245397173108016
1,race,0.10427820866899092,0.10028155659916234,0.009213173582639227,0.45454545454545453,0.19662921348314608,2.147727272727273,0.3319713993871297,-0.03626149131767109,-0.4144522144522145
0,gender,-0.23255492087816237,-0.12223861532881201,0.030896156158599974,0.1836734693877551,0.37777777777777777,0.6640502354788069,-0.053287981859410444,0.021995464852607727,0.04652194211017745
1,race,0.17089104948668282,0.048321648154064506,0.01682210343520303,0.5833333333333334,0.2556818181818182,2.108974358974359,0.17803030303030304,0.23106060606060602,-0.15783351508542348
0,gender,-0.19898323446551844,-0.34848269155166245,0.023935806612662897,0.11428571428571428,0.18072289156626506,0.7957671957671957,-0.21549053356282274,-0.1353987378083763,0.2510752688172043
1,race,0.12924205332814703,0.13886886773887322,0.013551199037115158,0.3181818181818182,0.12048192771084337,2.2154882154882154,0.25848849945235486,0.02300109529025196,-0.42136333985649055
0,gender,-0.37253952453754635,-0.44215402613778576,0.08002436663294951,0.11458333333333333,0.3695652173913043,0.47870370370370374,-0.28442028985507245,-0.15217391304347827,0.5553014936382077
1,race,0.034961847512963655,0.06293801686217251,0.027698392074871653,0.4375,0.22093023255813954,1.8277777777777777,0.21220930232558138,-0.21802325581395354,-0.3465379867579396
0,gender,-0.24981521054506345,-0.2539674190701147,0.036632958482677405,0.11764705882352941,0.3106796116504854,0.5266106442577031,-0.18126784694460304,-0.22101656196459163,-0.09748239436619724
1,race,-0.0436661794114273,-0.01405745406574393,0.005889530423546452,0.25,0.22093023255813954,1.119047619047619,0.09156976744186046,-0.18459302325581395,-0.21831631317098715
0,gender,-0.21975494721229497,-0.372069453634918,0.027252118157683136,0.14772727272727273,0.31,0.631198347107438,-0.2004545454545455,-0.24545454545454537,0.24322940266839282
1,race,0.07881400518436729,0.04431430744222404,0.003361167461584408,0.3333333333333333,0.2254335260115607,1.4242424242424243,0.08747591522157996,0.07052023121387285,-0.17780329123612704
