,Statistical Parity,Equal Opportunity,Average Odds
0,0.8440366972477065,0.6972477064220184,0.7201834862385321
1,0.9174311926605505,0.8532110091743119,0.8532110091743119
2,0.8894009216589862,0.8617511520737328,0.847926267281106
3,0.8663594470046083,0.7603686635944701,0.7649769585253456
4,0.8986175115207373,0.8940092165898618,0.6682027649769585
