,variable,correlation_true,mutual_info,unpriv_prob_pos,priv_prob_pos,unpriv_unbalance,priv_unbalance,statistical_parity,equal_opportunity,average_odds,kurtosis_var,skew_var,gini,simpson,shannon,ir,pos_prob
0,gender,-0.2941300591415154,0.049893988934093275,0.14285714285714285,0.32967032967032966,0.6136363636363636,1.416083916083916,-0.2480376766091052,-0.14913657770800626,-0.1339383294301327,-2.0158626951795826,0.07471925382091649,0.5185185185185185,-0.9999440872239307,-1240.4508769813717,0.9285714285714286,-0.18681318681318682
1,race,-0.025538765201017104,0.02114327323161516,0.3333333333333333,0.22413793103448276,1.4318181818181819,0.9627742946708464,0.07126436781609194,-0.24942528735632186,0.09173789173789179,7.925918875994121,-3.137220836710656,0.07936507936507936,-0.9999672141896987,-1353.6755272118066,0.08620689655172414,0.10919540229885055
0,gender,-0.1542610318246303,0.01322860211707369,0.16666666666666666,0.27956989247311825,0.75,1.2580645161290323,-0.13440860215053765,-0.19018817204301075,-0.022244546498277853,-2.020470126372372,0.032004598558552026,0.5079365079365079,-0.9999440246291632,-1240.298169502278,0.96875,-0.1129032258064516
1,race,0.04873767815229097,0.0020307210181563506,0.3125,0.2138728323699422,1.4062500000000002,0.9624277456647399,0.29190751445086704,-0.07947976878612717,0.28759575083104494,7.123629573199617,-3.0080484682407715,0.08465608465608465,-0.9999668709623986,-1350.1906833811533,0.09248554913294797,0.0986271676300578
0,gender,-0.3160779640888935,0.08048994949369825,0.044444444444444446,0.3434343434343434,0.22105263157894736,1.708133971291866,-0.20606060606060606,-0.06565656565656564,-0.0817215616121225,-2.012169303871908,-0.09611073037543356,0.47619047619047616,-0.9999441371990392,-1240.573084057552,0.9090909090909091,-0.298989898989899
1,race,-0.013296855577537209,0.005825681135730572,0.2631578947368421,0.19411764705882353,1.3088642659279779,0.9654798761609907,0.09845201238390092,-0.28854489164086683,0.19077637690776378,5.227998254675349,-2.678205553835845,0.10052910052910052,-0.9999658248180171,-1340.3070818988374,0.11176470588235295,0.06904024767801856
0,gender,-0.34249258255716564,0.0721640791027729,0.12371134020618557,0.29347826086956524,0.5995241871530531,1.4222408026755855,-0.16864634692962796,-0.1971089197669207,-0.1419138595609184,-2.0186283930071873,0.05335295076246468,0.5132275132275133,-0.9999440496838807,-1240.3592456493966,0.9484536082474226,-0.16976692066337967
1,race,0.06728892235092306,0.00886916138612008,0.34782608695652173,0.18674698795180722,1.6856187290969902,0.9050046339202966,0.03666841278156102,-0.07045573598742794,-0.0017323775388291482,3.47887913339688,-2.332847210226262,0.12169312169312169,-0.999964393804522,-1328.298470592901,0.13855421686746988,0.1610790990047145
0,gender,-0.462628091989232,0.13018595753582363,0.07777777777777778,0.3333333333333333,0.36750000000000005,1.575,-0.2545454545454545,-0.2919191919191919,-0.026300005215667874,-2.012169303871909,-0.09611073037543358,0.47619047619047616,-0.9999441371990392,-1240.573084057552,0.9090909090909091,-0.25555555555555554
1,race,0.10427820866899092,0.009213173582639227,0.45454545454545453,0.19662921348314608,2.147727272727273,0.9290730337078652,0.24668028600612868,-0.0025536261491317935,0.1381784881784882,12.606231993125245,-3.804331450410907,0.0582010582010582,-0.9999685584027669,-1368.734298517029,0.06179775280898876,0.2579162410623085
0,gender,-0.23255492087816237,0.030896156158599974,0.1836734693877551,0.37777777777777777,0.6640502354788069,1.3658119658119658,-0.1256235827664399,-0.05124716553287978,-0.1127450980392157,-2.0141686386847675,0.08587020073048106,0.5212765957446809,-0.9999435155896973,-1232.508343392961,0.9183673469387755,-0.19410430839002266
1,race,0.17089104948668282,0.01682210343520303,0.5833333333333334,0.2556818181818182,2.108974358974359,0.9243881118881119,0.2954545454545454,0.15909090909090906,0.19512904398400582,11.058522231909333,-3.5973581237321834,0.06382978723404255,-0.9999678663239074,-1355.8795148888182,0.06818181818181818,0.3276515151515152
0,gender,-0.19898323446551844,0.023935806612662897,0.11428571428571428,0.18072289156626506,0.7957671957671957,1.2583668005354751,-0.23958691910499139,-0.04911072862880095,-0.1922043010752688,-1.9645793636621465,0.23756134134945756,0.5585106382978723,-0.999944177738082,-1234.1240521567377,0.7904761904761904,-0.06643717728055078
1,race,0.12924205332814703,0.013551199037115158,0.3181818181818182,0.12048192771084337,2.2154882154882154,0.8389112003569833,0.19496166484118294,0.07447973713033951,0.12392367906066536,3.810317118517659,-2.402060221752921,0.11702127659574468,-0.9999643366619115,-1322.36404121361,0.13253012048192772,0.1976998904709748
0,gender,-0.37253952453754635,0.08002436663294951,0.11458333333333333,0.3695652173913043,0.47870370370370374,1.5439613526570048,-0.25271739130434784,-0.1313405797101449,-0.2907523510971787,-2.019760907471286,0.04290592258384505,0.5106382978723404,-0.9999434389140271,-1232.3241000264763,0.9583333333333334,-0.254981884057971
1,race,0.034961847512963655,0.027698392074871653,0.4375,0.22093023255813954,1.8277777777777777,0.9229974160206718,0.1380813953488372,-0.16133720930232553,0.10380428683649423,7.0611732324973175,-2.9976930929765975,0.0851063829787234,-0.9999664879356568,-1341.3175378087608,0.09302325581395349,0.21656976744186046
0,gender,-0.24981521054506348,0.036632958482677405,0.11764705882352941,0.3106796116504854,0.5266106442577031,1.3906611188164586,-0.20274129069103372,-0.18366647629925759,-0.03446889671361503,-1.9836107701813932,-0.19392384503858764,0.4521276595744681,-0.9999439273298194,-1233.507783871576,0.8252427184466019,-0.193032552826956
1,race,-0.0436661794114273,0.005889530423546452,0.25,0.22093023255813954,1.119047619047619,0.9889258028792912,0.09156976744186046,-0.21366279069767447,0.14686436239853368,7.061173232497321,-2.997693092976598,0.0851063829787234,-0.9999664879356568,-1341.3175378087608,0.09302325581395349,0.02906976744186046
0,gender,-0.21975494721229494,0.027252118157683136,0.14772727272727273,0.31,0.631198347107438,1.3245454545454545,-0.17772727272727273,-0.24681818181818171,-0.07648649620599128,-2.004814298169136,-0.12895158768584958,0.46808510638297873,-0.9999436429215509,-1232.8156014175547,0.88,-0.16227272727272726
1,race,0.07881400518436729,0.003361167461584408,0.3333333333333333,0.2254335260115607,1.4242424242424243,0.9632159747766683,0.14836223506743737,0.009633911368015502,0.1260811327975507,7.859256668564889,-3.126620633111018,0.0797872340425532,-0.9999668369038933,-1344.794042315281,0.08670520231213873,0.10789980732177262
