,variable,correlation_true,correlation_pred,mutual_info,unpriv_prob,priv_prob,unbalance,statistical_parity,equal_opportunity,average_odds
0,SEX,-0.009717748175569215,0.0007798293302479503,4.712787705790644e-05,0.2246808510638298,0.21643835616438356,1.022826332612275,-0.0007927717866511585,0.00383561643835606,0.018986574963106517
0,SEX,-0.045367505064816536,0.01216190117101213,0.0010224656073125893,0.2404549147034931,0.20237422272470323,1.103004195887583,-0.0019094073902974733,0.03970538734840812,0.009977248244216873
0,SEX,-0.04116965819088878,-0.0495302502140795,0.0008418254549959758,0.236318407960199,0.20178372352285395,1.0957576876052504,0.01587380821644287,0.04334237397183538,-0.026525141980704936
0,SEX,-0.05954115691061517,-0.06977789290209875,0.0017538735647892323,0.25935596170583114,0.20799567801188545,1.139191632675686,0.04299842157157306,0.04016740651091144,-0.08267897922498599
0,SEX,-0.06342050104822032,-0.0733933148518131,0.001989901005830297,0.2426284751474305,0.1897407611693326,1.1517174453200816,0.024472695792950937,0.050039241999766726,-0.059837983260906814
0,SEX,-0.025896191766865206,-0.050268796357600044,0.0003334207754075724,0.22691292875989447,0.2050456253354804,1.063654353562005,0.047222894953383276,0.019492208356878926,-0.1006399666264011
0,SEX,-0.03866525289434793,-0.058704789813930625,0.0007430549775971351,0.2470978441127695,0.2140468227424749,1.0869406632526515,0.05514234845837701,0.014548217663078122,-0.12617811437745477
0,SEX,-0.04171033955171931,-0.024733644740788183,0.0008653876878745026,0.2570281124497992,0.22108262108262108,1.0891021713974545,0.01704596162427488,0.02284007826176504,-0.02994005180321163
0,SEX,-0.014871119321410569,-0.03235208473033247,0.00011024968456310735,0.22602739726027396,0.2134279475982533,1.0352399874516365,0.01830471974636598,0.005009870192020038,-0.058080665849266355
0,SEX,-0.05746514836217861,-0.019127760601356916,0.0016360105557841065,0.25506756756756754,0.20594713656387664,1.1319566608028147,0.011705262531253716,0.03458745088701032,-0.02432320519727796
