,variable,correlation_true,correlation_pred,mutual_info,unpriv_prob,priv_prob,unbalance,statistical_parity,equal_opportunity,average_odds
0,wife_religion,0.07963053627965254,0.10460395977937499,0.007656841402312514,0.30434782608695654,0.224,1.2869565217391306,0.3662608695652174,-0.15165217391304342,-0.8728829160530192
1,wife_work,0.0397657163362274,0.14039954043795638,0.0009073782454327717,0.23529411764705882,0.23684210526315788,0.9949579831932773,0.1625386996904025,0.049535603715170295,-0.2419319186560566
2,media,-0.04425214299008315,-0.16511851852143813,0.01148981844219274,0.24647887323943662,0.0,1.0422535211267605,0.176056338028169,0.27699530516431925,-0.4643524699599466
0,wife_religion,-0.056970282924677124,-0.05422997270966946,0.013876744603127794,0.4,0.21138211382113822,1.6444444444444444,0.44617886178861793,0.026016260162601612,-0.8304520222045996
1,wife_work,0.20487386075563008,0.14490765100547912,0.02452816536870253,0.23529411764705882,0.24561403508771928,0.9673202614379084,0.09803921568627452,-0.10939112487100111,-0.2929657551750575
2,media,-0.10128549425614804,-0.16190206885897257,0.023338777022856486,0.2608695652173913,0.0,1.072463768115942,0.2028985507246377,0.19130434782608696,-0.5620915032679739
0,wife_religion,0.08515150311406448,0.0869759435201904,0.018048519636526414,0.3684210526315789,0.17829457364341086,1.8175438596491231,0.26601387188902487,0.002447980416156681,-0.5372963787647955
1,wife_work,0.01873595911643814,0.15103373428204714,0.0034605485447518902,0.2564102564102564,0.1834862385321101,1.2649572649572651,0.0912726417313573,-0.0465772759350741,-0.3030995738086013
2,media,-0.2264164266398312,-0.21559206461008396,0.03356778052820499,0.21481481481481482,0.07692307692307693,1.0597530864197529,0.2074074074074074,0.29059829059829057,-0.564736499674691
0,wife_religion,0.07187976646228153,0.06859762633161111,0.00805066685334875,0.375,0.25203252032520324,1.378125,0.19410569105691058,0.0863821138211382,-0.40873461118902915
1,wife_work,-0.004781004966099342,0.2636887868048827,0.007186261335786176,0.18421052631578946,0.30275229357798167,0.6769736842105262,-0.06784162240463545,-0.10067600193143411,0.06400532122094094
2,media,-0.035170884930915414,-0.023495449953309624,0.007200622615799995,0.2846715328467153,0.1,1.0461678832116788,0.1386861313868613,0.18175182481751817,-0.3791208791208791
0,wife_religion,-0.06241027052444218,-0.025174120380503727,0.0192247738704375,0.4375,0.16793893129770993,2.2176724137931036,0.3854961832061069,0.03291984732824427,-0.6197625004964454
1,wife_work,0.009069031295549966,-0.06680540703345898,0.00014169190363338968,0.20454545454545456,0.1941747572815534,1.036833855799373,0.06862312444836718,0.033759929390997256,-0.19755211321476382
2,media,0.005851157212478561,-0.2104050014635328,0.005622198174913436,0.208955223880597,0.07692307692307693,1.0591868244981986,0.17164179104477612,-0.1429391504018369,-0.5586253369272237
0,wife_religion,-0.14887433049795165,-0.017246036995786664,0.014072782371209965,0.11764705882352941,0.18461538461538463,0.665158371040724,0.47285067873303166,0.13438914027149318,-1.1984276729559749
1,wife_work,0.031843900153670564,0.04312720284062933,0.0035226594662536026,0.23333333333333334,0.1623931623931624,1.319230769230769,0.20512820512820512,-0.12905982905982905,-0.5095269228973054
2,media,-0.11509484552229768,-0.24559128465849167,0.00839334108169424,0.18248175182481752,0.1,1.0317237507018528,0.18248175182481752,0.18175182481751817,-0.47178571428571425
0,wife_religion,-0.13115875239637248,-0.08737321532707715,0.03368339453427249,0.4230769230769231,0.17355371900826447,1.9435096153846154,0.3156389065479974,0.02638270820089006,-0.4854545454545454
1,wife_work,0.04814256681132072,0.21086953551317014,0.0017057417127938623,0.19444444444444445,0.22522522522522523,0.8932291666666667,0.041291291291291304,-0.05330330330330324,-0.22185359147668687
2,media,-0.1205013935832909,-0.15996437266791605,0.00843972304188987,0.22058823529411764,0.18181818181818182,1.013327205882353,0.17647058823529413,0.13903743315508021,-0.5371069182389937
0,wife_religion,-0.0846852816780907,-0.02353912048190222,0.01800986173807126,0.4074074074074074,0.21666666666666667,1.6186186186186184,0.35648148148148145,0.21296296296296302,-0.6292032435649457
1,wife_work,0.09147032686335477,-0.005067451894766731,0.011429548861328603,0.3333333333333333,0.2222222222222222,1.3243243243243241,0.05484330484330485,-0.06196581196581197,-0.01465201465201467
2,media,-0.2328792238801836,-0.19251547013755488,0.046686729163963735,0.27007299270072993,0.0,1.072992700729927,0.20437956204379562,0.4890510948905109,-0.5354054054054054
0,wife_religion,-0.02455397159570061,0.020210971665819814,0.0007923474193871349,0.3181818181818182,0.28,1.1136363636363635,0.25163636363636366,-0.10290909090909095,-0.6190476190476191
1,wife_work,0.0837195474948449,0.22283765496933883,0.00874177602118173,0.3611111111111111,0.26126126126126126,1.263888888888889,0.13288288288288289,0.04129129129129128,-0.2216907493720307
2,media,-0.053416506196862994,-0.1632017422225527,0.004776457189855476,0.2962962962962963,0.16666666666666666,1.0370370370370372,0.07222222222222223,0.08703703703703708,-0.3092105263157895
0,wife_religion,0.029612736148830702,-0.02331352525172925,0.002784683979587671,0.23809523809523808,0.16666666666666666,1.3461538461538463,0.2698412698412698,0.08730158730158732,-0.4797619047619048
1,wife_work,-0.00844951490699513,0.06335368614595951,4.468434582341474e-05,0.1794871794871795,0.17592592592592593,1.014792899408284,0.04558404558404561,0.18660968660968658,0.09281543043000759
2,media,-0.20587382522171635,-0.23991495333043258,0.026986786307818575,0.18045112781954886,0.14285714285714285,1.020242914979757,0.21804511278195488,0.2857142857142857,-0.6234709480122325
