,variable,correlation_true,correlation_pred,mutual_info,unpriv_prob,priv_prob,unbalance,statistical_parity,equal_opportunity,average_odds
0,sex,0.22446496058085066,0.09358639726986744,0.12662252148281694,0.8181818181818182,0.5263157894736842,1.291866028708134,0.08133971291866038,-0.3827751196172249,0.4305555555555556
1,fbs,0.1767457674932716,0.35076814640132015,0.058172620846477605,0.6666666666666666,0.3333333333333333,1.0526315789473684,0.48148148148148145,0.0,-1.5
2,exang,0.3699217555959069,0.6185092338165891,0.10025045239830255,0.72,0.2,1.1368421052631579,0.6799999999999999,-0.31999999999999995,-1.6587301587301586
0,sex,0.29443074401164404,0.39854057066522774,0.13118978546185983,0.7142857142857143,0.4375,1.2605042016806722,0.4642857142857143,-0.2767857142857143,-0.65
1,fbs,0.20689727957574985,0.24525573579398632,0.181278609965154,0.6071428571428571,0.0,1.0714285714285714,0.5,-0.0714285714285714,-0.8556149732620321
2,restecg,0.10742743362587012,0.25291997753754836,0.021328556595048787,0.625,0.5,1.102941176470588,0.20535714285714285,-0.125,-0.33333333333333337
3,exang,0.4548140190915128,0.5673763308979933,0.16614020818430075,0.7142857142857143,0.2222222222222222,1.2605042016806725,0.5079365079365079,-0.4920634920634921,-0.4666666666666667
0,sex,-0.11077578729500309,0.08467882951671428,0.020050643153555106,0.375,0.45454545454545453,0.8653846153846154,0.11363636363636365,0.0,-0.3142857142857143
1,fbs,0.005055601391655587,-0.06501595370220958,0.12405312308980573,0.4,0.6,0.9230769230769229,-0.16000000000000003,0.36000000000000004,-0.4
2,exang,0.6730370995746502,0.7014229662505336,0.3844261923322517,0.7222222222222222,0.0,1.6666666666666667,0.6944444444444444,-0.5555555555555556,-1.55
0,sex,0.10584102660915273,0.21503780770194517,0.00801922117734015,0.5,0.36363636363636365,1.25,0.20454545454545459,-0.07954545454545459,-0.2777777777777778
1,fbs,0.14353429994377553,0.05512654870631487,0.05197015696344512,0.4074074074074074,0.3333333333333333,1.0185185185185184,0.29629629629629634,-0.25925925925925924,-0.375
2,restecg,0.03439426259835413,0.2785033259480083,0.13733950742962625,0.3333333333333333,0.4444444444444444,0.8333333333333331,0.25,0.11111111111111116,-0.625
3,exang,0.35354004930829935,0.4890407336417276,0.1643224873357152,0.5789473684210527,0.09090909090909091,1.4473684210526314,0.5167464114832536,-0.32057416267942584,-0.09999999999999998
0,sex,0.04046494260189543,-0.025010423181607757,0.09345329934845681,0.375,0.3181818181818182,1.1250000000000002,0.18181818181818182,-0.13636363636363635,-0.21923076923076923
