,variable,correlation_true,mutual_info,unpriv_prob_pos,priv_prob_pos,unpriv_unbalance,priv_unbalance,statistical_parity,equal_opportunity,average_odds,kurtosis_var,skew_var,gini,simpson,shannon,ir,pos_prob
0,age,0.18613637435651909,0.026797609682706655,0.3968871595330739,0.283987915407855,1.190661478599222,0.8519637462235651,0.2738429708347538,-0.15607697462000536,0.2799327132919143,-1.941914060216795,-0.25436728750244636,0.4370748299319728,-0.9999943055634645,-4828.143040796015,0.7764350453172205,0.1128992441252189
1,sex,-0.053968184951851676,0.0016657939435033298,0.3182957393483709,0.36507936507936506,0.9548872180451128,1.0952380952380951,-0.15232525758841547,0.010303536619326148,-0.1527318236435279,-1.4170389169251518,0.7666763073782021,0.6785714285714286,-0.9999948697427689,-4876.721547730498,0.47368421052631576,-0.04678362573099415
0,age,0.24888913739140592,0.03679534785111513,0.42424242424242425,0.23148148148148148,1.3339815264948953,0.7278669043374926,0.3535353535353536,-0.17312008978675641,0.3478420448712142,-1.9643899738514836,-0.20567754482558065,0.4489795918367347,-0.99999427498397,-4825.831448445249,0.8148148148148148,0.19276094276094277
1,sex,-0.17041489219833744,0.01828084341770192,0.2748091603053435,0.40512820512820513,0.864105808874556,1.2738790621143563,-0.2625171266392641,0.1270307300841652,-0.2384588860725459,-1.490892933969456,0.7170702537729363,0.6683673469387755,-0.9999948044930744,-4870.454913568807,0.4961832061068702,-0.1303190448228616
0,age,0.1914632595287888,0.021426310682369387,0.36538461538461536,0.22560975609756098,1.2712790168411472,0.7849617549429933,0.24066604127579735,-0.0874296435272045,0.2346013590729712,-1.9521523132976748,-0.2334508257906378,0.4421768707482993,-0.9999942917161384,-4827.092688902129,0.7926829268292683,0.13977485928705438
1,sex,-0.07630072172003662,0.0034552731118384916,0.26932668329177056,0.32620320855614976,0.9370656199737344,1.1349555421953612,-0.21190339658874208,0.14121114326483253,-0.2213747155488889,-1.3908932488352235,0.7834853521450471,0.6819727891156463,-0.9999948919650611,-4878.900093007412,0.46633416458852867,-0.056876525264379196
0,age,0.24931146827432102,0.0373374182950352,0.3511450381679389,0.18404907975460122,1.3583768581759743,0.711979334840168,0.21603521753383603,-0.03767620474874722,0.13967399316706083,-1.9584715178578707,-0.21954857667437438,0.445578231292517,-0.9999942831008461,-4826.442204682144,0.803680981595092,0.1670959584133377
1,sex,-0.008477530761864601,0.004453681189406616,0.2718204488778055,0.22994652406417113,1.0515159469746684,0.8895299746692934,-0.18053795991305158,0.10416472188512671,-0.2369225117142886,-1.3908932488352244,0.7834853521450469,0.6819727891156463,-0.9999948919650611,-4878.900093007412,0.46633416458852867,0.04187392481363436
0,age,0.18495143270848516,0.02014616078105877,0.4083969465648855,0.26380368098159507,1.244235256891983,0.803712769000922,0.3439095209104107,-0.06856179459560718,0.3305817984870049,-1.9584715178578707,-0.21954857667437438,0.445578231292517,-0.9999942831008461,-4826.442204682144,0.803680981595092,0.14459326558329044
1,sex,-0.07900318423723468,0.0049483951520947755,0.2951653944020356,0.39487179487179486,0.8992603725823676,1.2030290952570748,-0.2728909767077706,0.0349970640046976,-0.24521357928152357,-1.4908929339694565,0.7170702537729363,0.6683673469387755,-0.9999948044930744,-4870.454913568807,0.4961832061068702,-0.09970640046975926
0,age,0.14604894507310034,0.012142817473719508,0.3675889328063241,0.25149700598802394,1.2190661217927246,0.834060692174972,0.3208918132115216,-0.14342855790395498,0.3301609062980031,-1.9285407477152634,-0.279359546772829,0.43100511073253833,-0.9999943041038931,-4819.854608083993,0.7574850299401198,0.11609192681830016
1,sex,-0.05091805771143277,0.0016666121529035904,0.2839506172839506,0.34065934065934067,0.9416893352863221,1.129757248401316,-0.1827024827024827,0.05951702618369292,-0.1860793393625768,-1.3264097727369004,0.8234811265874364,0.6899488926746167,-0.999994927694282,-4874.438754113817,0.44938271604938274,-0.05670872337539007
0,age,0.25199098502676204,0.03633508530842003,0.42105263157894735,0.2118380062305296,1.3730994152046783,0.6908272758740049,0.3132012273674841,-0.1219637879746095,0.29913724383033846,-1.9711183341623542,-0.18870410490272552,0.45315161839863716,-0.9999942461607507,-4815.488993209576,0.8286604361370716,0.20921462534841775
1,sex,-0.13313246554121952,0.010103735084546511,0.2623376623376623,0.3910891089108911,0.8555122655122656,1.2753850385038503,-0.24774334576314777,0.09340362607689345,-0.22643760659260617,-1.572542834894659,0.6578956771887046,0.65587734241908,-0.9999947098064318,-4853.613854215034,0.5246753246753246,-0.1287514465732288
0,age,0.19411579564324824,0.02134954740891684,0.42292490118577075,0.25149700598802394,1.2997744345342799,0.7729253534815187,0.2247165747556271,-0.16091926818300162,0.19832652364492076,-1.9285407477152634,-0.279359546772829,0.43100511073253833,-0.9999943041038931,-4819.854608083993,0.7574850299401198,0.17142789519774682
1,sex,-0.1054733365813774,0.013624825570205168,0.27817745803357313,0.4411764705882353,0.8549223448466359,1.3558669541114874,-0.17023557624488644,0.08830582592749336,-0.11471644226846185,-1.138858441047323,0.9300717592516977,0.7103918228279387,-0.9999950687660574,-4889.124249269834,0.407673860911271,-0.16299901255466215
0,age,0.18373149228934407,0.020478001524430717,0.3677685950413223,0.23768115942028986,1.2624571069547148,0.8158996525129248,0.32509282548808244,-0.14805365912085278,0.3519858523998201,-1.8786911687166168,-0.35738143368204023,0.4122657580919932,-0.9999943690206038,-4824.871033745059,0.7014492753623188,0.13008743562103245
