,variable,correlation_true,mutual_info,unpriv_prob_pos,priv_prob_pos,unpriv_unbalance,priv_unbalance,statistical_parity,equal_opportunity,average_odds,kurtosis_var,skew_var,gini,simpson,shannon,ir,pos_prob
0,age,0.016938945473383343,0.0001358907086194197,0.14779661016949153,0.18181818181818182,0.9925811991338758,1.221065278334001,0.0,-0.03402157164869024,0.0,25.87592030774762,5.27815757181156,0.9675303378156773,-0.99999988521976,-34659.47906084074,0.0335593220338983,-0.034021571648690296
1,default,-0.007576205811773401,5.288811028122172e-05,0.1489501312335958,0.0,1.0003280839895015,0.0,0.0,0.1489501312335958,0.0,3049.0000000000005,55.217750769114076,0.9996720236142997,-0.9999998923609075,-35276.47662747964,0.00032808398950131233,0.1489501312335958
2,housing,0.03560572648195977,0.0006378487914071307,0.13475699558173784,0.1602602010644589,0.9050089857460764,1.0762849186025003,0.0,-0.025503205482721114,0.0,-1.9529452635203868,-0.2198549681690181,0.4453919317809118,-0.9999997873989215,-32266.780280841627,0.8030751034890597,-0.02550320548272106
3,y,-0.01281822583818287,8.375210355762719e-05,0.15065913370998116,0.13705583756345177,1.0118055037042566,0.9204476844294374,0.0,0.013603296146529442,0.0,2.893688268742831,2.211739264902214,0.8707773040341096,-0.9999998611932577,-33596.375683676786,0.14839924670433144,0.013603296146529387
4,job_admin.,0.04936943541771574,0.001185760583271328,0.1377245508982036,0.1765375854214123,0.9249386689176712,1.1856015373345505,0.0,-0.03881303452320872,0.0,-1.1227861048473402,0.9369902989805289,0.7120367333551985,-0.9999998176555057,-32648.82836677752,0.4044219253800092,-0.038813034523208695
5,job_blue-collar,0.006807071326353658,2.3003251734682317e-05,0.14774557165861513,0.15398230088495576,0.9922384316896862,1.034123425987291,0.0,-0.006236729226340665,0.0,0.6269106942699647,1.6206479879324307,0.8146933420793703,-0.9999998459044722,-33180.95894159562,0.22745571658615138,-0.006236729226340637
6,job_entrepreneur,0.01160527546155459,6.504656373824275e-05,0.14807233026270897,0.1694915254237288,0.9944328964118936,1.1382811916672888,0.0,-0.021419195161019866,0.0,20.915492754473277,4.785579756570617,0.9612987864873729,-0.9999998837842408,-34568.99840745774,0.04025929716820198,-0.02141919516101984
7,job_housemaid,0.004039213938616355,8.029580146715065e-06,0.14867137571476624,0.15789473684210525,0.998456001220974,1.060398794342685,0.0,-0.009223361127339125,0.0,35.20365500595101,6.097586694449876,0.9750737946867826,-0.9999998869354475,-34776.43573355114,0.025563403969054828,-0.009223361127339014
8,job_management,-0.02508319597520241,0.0003329673934595184,0.1514935988620199,0.11814345991561181,1.017409654031495,0.7934348222085913,0.0,0.03335013894640815,0.0,7.964282253142324,3.155797599564517,0.9222695965890456,-0.9999998744272786,-34087.78718194086,0.08428165007112376,0.03335013894640809
9,job_retired,-0.01930250614979246,0.00019945894734893152,0.1502555366269165,0.11403508771929824,1.0090950025891376,0.765843573691939,0.0,0.03622044890761822,0.0,21.822192206316032,4.879331747913338,0.9626106920301738,-0.9999998840878193,-34587.63941438719,0.03884156729131175,0.036220448907618275
10,job_self-employed,-0.03069259610977067,0.0005384156982880597,0.15082854244166385,0.08695652173913043,1.0129432288648306,0.5839877418119134,0.0,0.0638720207025334,0.0,28.22064145041149,5.4956465014475695,0.9698261725155789,-0.9999998857444884,-34694.136787609044,0.031112614135948596,0.06387202070253342
11,job_services,-0.007615403289217352,2.9429979930786776e-05,0.14974802015838734,0.14022140221402213,1.0056865935306674,0.9417071703756686,0.0,0.009526617944365157,0.0,6.3608682024967855,2.8907950814418166,0.9111183994752378,-0.9999998716422412,-33970.112585907205,0.09755219582433405,0.009526617944365212
