,variable,correlation_true,mutual_info,unpriv_prob_pos,priv_prob_pos,unpriv_unbalance,priv_unbalance,statistical_parity,equal_opportunity,average_odds,kurtosis_var,skew_var,gini,simpson,shannon,ir,pos_prob
0,gender,-0.2941300591415154,0.049893988934093275,0.14285714285714285,0.32967032967032966,0.6136363636363636,1.416083916083916,-0.20486656200941916,-0.23547880690737832,-0.10774785323965652,-2.0158626951795826,0.07471925382091649,0.5185185185185185,-0.9999440872239307,-1240.4508769813717,0.9285714285714286,-0.18681318681318682
1,race,-0.025538765201017104,0.02114327323161516,0.3333333333333333,0.22413793103448276,1.4318181818181819,0.9627742946708464,0.08275862068965517,-0.27241379310344827,0.13561253561253564,7.925918875994121,-3.137220836710656,0.07936507936507936,-0.9999672141896987,-1353.6755272118066,0.08620689655172414,0.10919540229885055
0,gender,-0.1542610318246303,0.01322860211707369,0.16666666666666666,0.27956989247311825,0.75,1.2580645161290323,-0.22110215053763443,-0.09576612903225801,-0.19467566016073476,-2.020470126372372,0.032004598558552026,0.5079365079365079,-0.9999440246291632,-1240.298169502278,0.96875,-0.1129032258064516
1,race,0.04873767815229097,0.0020307210181563506,0.3125,0.2138728323699422,1.4062500000000002,0.9624277456647399,0.1542630057803468,0.028179190751445038,0.06558209278797511,7.123629573199617,-3.0080484682407715,0.08465608465608465,-0.9999668709623986,-1350.1906833811533,0.09248554913294797,0.0986271676300578
0,gender,-0.3160779640888935,0.08048994949369825,0.044444444444444446,0.3434343434343434,0.22105263157894736,1.708133971291866,-0.32727272727272727,-0.018181818181818188,-0.1919578027991161,-2.012169303871908,-0.09611073037543356,0.47619047619047616,-0.9999441371990392,-1240.573084057552,0.9090909090909091,-0.298989898989899
1,race,-0.013296855577537209,0.005825681135730572,0.2631578947368421,0.19411764705882353,1.3088642659279779,0.9654798761609907,-0.10216718266253871,-0.2303405572755417,-0.07710051505671947,5.227998254675349,-2.678205553835845,0.10052910052910052,-0.9999658248180171,-1340.3070818988374,0.11176470588235295,0.06904024767801856
0,gender,-0.34249258255716564,0.0721640791027729,0.12371134020618557,0.29347826086956524,0.5995241871530531,1.4222408026755855,-0.15945764231286422,-0.30524428507395784,-0.046430367018602314,-2.0186283930071873,0.05335295076246468,0.5132275132275133,-0.9999440496838807,-1240.3592456493966,0.9484536082474226,-0.16976692066337967
1,race,0.06728892235092306,0.00886916138612008,0.34782608695652173,0.18674698795180722,1.6856187290969902,0.9050046339202966,0.05605028810895757,-0.019643792561550577,0.016786140979689376,3.47887913339688,-2.332847210226262,0.12169312169312169,-0.999964393804522,-1328.298470592901,0.13855421686746988,0.1610790990047145
0,gender,-0.462628091989232,0.13018595753582363,0.07777777777777778,0.3333333333333333,0.36750000000000005,1.575,-0.1282828282828283,-0.22525252525252526,-0.05566421530276952,-2.012169303871909,-0.09611073037543358,0.47619047619047616,-0.9999441371990392,-1240.573084057552,0.9090909090909091,-0.25555555555555554
1,race,0.10427820866899092,0.009213173582639227,0.45454545454545453,0.19662921348314608,2.147727272727273,0.9290730337078652,0.1828396322778345,-0.13278855975485193,0.13616383616383615,12.606231993125245,-3.804331450410907,0.0582010582010582,-0.9999685584027669,-1368.734298517029,0.06179775280898876,0.2579162410623085
0,gender,-0.23255492087816237,0.030896156158599974,0.1836734693877551,0.37777777777777777,0.6640502354788069,1.3658119658119658,-0.245578231292517,-0.02426303854875289,-0.2021650326797385,-2.0141686386847675,0.08587020073048106,0.5212765957446809,-0.9999435155896973,-1232.508343392961,0.9183673469387755,-0.19410430839002266
1,race,0.17089104948668282,0.01682210343520303,0.5833333333333334,0.2556818181818182,2.108974358974359,0.9243881118881119,0.1723484848484848,-0.08143939393939392,0.048503574457772924,11.058522231909333,-3.5973581237321834,0.06382978723404255,-0.9999678663239074,-1355.8795148888182,0.06818181818181818,0.3276515151515152
0,gender,-0.19898323446551844,0.023935806612662897,0.11428571428571428,0.18072289156626506,0.7957671957671957,1.2583668005354751,-0.338267355134825,-0.24440619621342513,-0.1939278937381404,-1.9645793636621465,0.23756134134945756,0.5585106382978723,-0.999944177738082,-1234.1240521567377,0.7904761904761904,-0.06643717728055078
1,race,0.12924205332814703,0.013551199037115158,0.3181818181818182,0.12048192771084337,2.2154882154882154,0.8389112003569833,0.23877327491785322,-0.033953997809419434,0.16210045662100456,3.810317118517659,-2.402060221752921,0.11702127659574468,-0.9999643366619115,-1322.36404121361,0.13253012048192772,0.1976998904709748
0,gender,-0.37253952453754635,0.08002436663294951,0.11458333333333333,0.3695652173913043,0.47870370370370374,1.5439613526570048,-0.42391304347826086,-0.17572463768115942,-0.25928452885856534,-2.019760907471286,0.04290592258384505,0.5106382978723404,-0.9999434389140271,-1232.3241000264763,0.9583333333333334,-0.254981884057971
1,race,0.034961847512963655,0.027698392074871653,0.4375,0.22093023255813954,1.8277777777777777,0.9229974160206718,0.4563953488372093,0.06540697674418605,0.32800907741991797,7.0611732324973175,-2.9976930929765975,0.0851063829787234,-0.9999664879356568,-1341.3175378087608,0.09302325581395349,0.21656976744186046
0,gender,-0.24981521054506348,0.036632958482677405,0.11764705882352941,0.3106796116504854,0.5266106442577031,1.3906611188164586,-0.298686464877213,-0.18366647629925759,-0.11330985915492953,-1.9836107701813932,-0.19392384503858764,0.4521276595744681,-0.9999439273298194,-1233.507783871576,0.8252427184466019,-0.193032552826956
