,model,ap,ap,accuracy,accuracy,precision,precision,recall,recall,f1,f1
,,mean,std,mean,std,mean,std,mean,std,mean,std
0,MLP,0.6700014236878522,0.15725288514395827,0.6945661521570164,0.0678665816225369,0.6436091501177044,0.15527638713721637,0.7221377196086867,0.08982285110169254,0.6724782890629976,0.11013361613480163
1,Random Forest,0.7527185483185537,0.13426167715239418,0.6788996196774909,0.10032275480421735,0.710867612492885,0.159794142707859,0.634753013459145,0.20208927560332549,0.637064578051376,0.07443066784640441
2,XGBoost,0.7433635977333954,0.1386489181541959,0.6903958865904902,0.10278839968306858,0.7198736845675374,0.16275417566435102,0.6423250068000831,0.19593275536582636,0.647638304419223,0.09605936162703313
