,model,ap,ap,accuracy,accuracy,precision,precision,recall,recall,f1,f1
,,mean,std,mean,std,mean,std,mean,std,mean,std
0,MLP,0.6632347334708097,0.2301501762973041,0.7233386740612492,0.06261660235150758,0.6755933128714167,0.22144710721275962,0.5621350548622431,0.18995695599322443,0.5865689236931199,0.19120394275790029
1,Random Forest,0.7555381843654703,0.20918010341936408,0.7679123424193673,0.09844657077865802,0.7539484819463442,0.2166500237368,0.6475269029884815,0.14900873803023415,0.6684576247780326,0.1797617538586032
2,XGBoost,0.7717739107132656,0.17116432923702324,0.7927590300103986,0.08478332203758862,0.7842870397985788,0.19987825029908454,0.6786687099072153,0.09896747417976719,0.7095664453798022,0.13941841728714344
