,model,ap,ap,accuracy,accuracy,precision,precision,recall,recall,f1,f1
,,mean,std,mean,std,mean,std,mean,std,mean,std
0,MLP,0.7477391820886566,0.08090425054304838,0.7316927565376368,0.06099457751300114,0.7168959654472477,0.11637634066061488,0.6831240563928239,0.1872264332313171,0.6754606089139281,0.08012975843886497
1,Random Forest,0.8670951878945538,0.047671813903361816,0.809325469230284,0.054688880618043854,0.8387945034687441,0.06554624936818759,0.6951317657553708,0.06144359288939352,0.7580319349185108,0.04491320097400177
2,XGBoost,0.8283401132664544,0.07209033896658762,0.8375071357194337,0.06259365477414763,0.8317592930292236,0.05946911146235741,0.7674399199972738,0.09542595842062282,0.7973868702938874,0.0763886201288945
