,model,ap,ap,accuracy,accuracy,precision,precision,recall,recall,f1,f1
,,mean,std,mean,std,mean,std,mean,std,mean,std
0,MLP,0.6758487000584981,0.14210002108022418,0.6985511697848684,0.040087658033229966,0.6655866473317109,0.16931804241647397,0.5563986726057589,0.20575869379471262,0.5920124380653503,0.15879528523905662
1,Random Forest,0.736966194757338,0.15435458255935058,0.7153325838503002,0.09457136703618448,0.719096595472472,0.17889114621881264,0.6176384677364165,0.047048798351338225,0.6549265348739022,0.08409040454832992
2,XGBoost,0.754905428955271,0.11980721996932504,0.7306120421138529,0.09374874017371937,0.7536311597986138,0.18011357441946416,0.6410441756645316,0.062367734573723035,0.677692685630385,0.06387493918176658
